search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/queen-of-puddings,https://cdn.tasteatlas.com//Images/Dishes/e88d189353924138acab18c2b5064810.jpg?mw=660,184,Pudding,https://www.tasteatlas.com/puddings,Queen of Puddings,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,Best in   (Westminster),Dean Street Townhouse,https://www.tasteatlas.com/DeanStreetTownhouse,"Queen of puddings is a traditional English dessert consisting of a custard with breadcrumbs soaked in milk, acting as a base, which is then topped with fruit jam and an airy meringue. The history of this sweet dish is quite murky, as some believe ...",,READ MORE,https://www.tasteatlas.com/queen-of-puddings/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sussex-pond-pudding,https://cdn.tasteatlas.com//Images/Dishes/cb23f69322d540b4b6cb08e079541cba.jpg?mw=660,185,Dessert,https://www.tasteatlas.com/Desserts,Sussex Pond Pudding,https://www.tasteatlas.com/east-sussex,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"East Sussex, England",,Best in   (Westminster),Dinner by Heston Blumenthal,https://www.tasteatlas.com/dinner-by-heston-blumenthal,"Sussex pond pudding is a steamed or boiled English pudding consisting of a rich suet pastry that is filled with brown sugar, butter, and a whole lemon. As the dish cooks, the lemon softens and gives flavor to the butter and sugar which form into a...",,READ MORE,https://www.tasteatlas.com/sussex-pond-pudding/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/manchester-tart,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,186,Tart,https://www.tasteatlas.com/tarts,Manchester Tart,https://www.tasteatlas.com/manchester,,"Manchester, England",,Best in   (Manchester),Mamucium,https://www.tasteatlas.com/mamucium,"Manchester tart is a traditional English tart originating from Manchester, where it was a staple of school dinners until the mid-1980s. The tart consists of a shortcrust pastry base that's spread with raspberry jam and filled with custard, then to...",,READ MORE,https://www.tasteatlas.com/manchester-tart/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/gypsy-tart,https://cdn.tasteatlas.com//Images/Dishes/ca3abdc5f5c447a78a49491307d593c3.jpg?mw=660,187,Tart,https://www.tasteatlas.com/tarts,Gypsy Tart,https://www.tasteatlas.com/kent,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Kent, England",,Best in   (Folkestone),Rocksalt,https://www.tasteatlas.com/rocksalt,Gypsy tart is a classic Kentish dessert consisting of a shortcrust pastry filled with whipped evaporated milk and muscovado sugar. The tart is then baked and topped with powdered sugar. It can be served either warm or cold. Many believe that the d...,,READ MORE,https://www.tasteatlas.com/gypsy-tart/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/stargazy-pie,https://cdn.tasteatlas.com//images/dishes/3a83f50e876d4603b4899d63f423753f.jpg?mw=660,188,Savory Pie,https://www.tasteatlas.com/savory-pies,Stargazy Pie,https://www.tasteatlas.com/cornwall,,"Cornwall, England",,Best in   (Mousehole),Ship Inn Mousehole,https://www.tasteatlas.com/ship-inn-mousehole,"Stargazy pie is a savory Cornish pie filled with hard-boiled eggs, potatoes, bacon, mustard-flavored custard, and whole sardines that are poking their heads through the top crust, appearing to gaze at the stars, hence the name. The unusual, whimsi...",,READ MORE,https://www.tasteatlas.com/stargazy-pie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/fidget-pie,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,189,Savory Pie,https://www.tasteatlas.com/savory-pies,Fidget Pie,https://www.tasteatlas.com/shropshire,,"Shropshire, England",,Best in   (Cardington),The Royal Oak Cardington,https://www.tasteatlas.com/the-royal-oak-cardington,"Fidget pie is a traditional English pie originating from Shropshire. Although there are a few variations on the dish, it’s usually made with a combination of bacon, onions, Granny Smith or Bramley apples, salt, pepper, cider, parsley, cornst...",,READ MORE,https://www.tasteatlas.com/fidget-pie/wheretoeat,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/armagh-bramley-apples,https://cdn.tasteatlas.com/images/dishes/0164a34582b040babf03bba411a52911.png?h=120&w=120,https://www.tasteatlas.com/granny-smith,https://cdn.tasteatlas.com/images/dishes/d802560eac4741ab8fa1b4cb2ced967e.png?h=120&w=120,https://www.tasteatlas.com/Ciders,https://cdn.tasteatlas.com/images/ingredientgroups/6cbc362eab80422ab48b2b16637b5d3b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,n/a
https://www.tasteatlas.com/edinburgh-fog,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,190,Dessert,https://www.tasteatlas.com/Desserts,Edinburgh Fog,https://www.tasteatlas.com/edinburgh,,"Edinburgh, Scotland",,Best in   (Edinburgh),Peacock Alley in Waldorf Astoria Edinburgh,https://www.tasteatlas.com/peacock-alley-in-waldorf-astoria-edinburgh,"The peculiar name of this dish is said to recall the Victorian era Edinburgh which was nicknamed Auld Reekie or Old Smokie because of the coal fires that plagued the city with an intense, dark smog. Often described as a Scottish take on the tradit...",,READ MORE,https://www.tasteatlas.com/edinburgh-fog/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/rumbledethumps,https://cdn.tasteatlas.com//Images/Dishes/e6298811697344e588a0ee1f76e884e6.jpg?mw=660,191,Side Dish,https://www.tasteatlas.com/Sides,Rumbledethumps,https://www.tasteatlas.com/scottish-borders,,"Scottish Borders, Scotland",,Best in   (Dairsie),Rumbledethumps Restaurant - The Dairsie Inn,https://www.tasteatlas.com/rumbledethumps-restaurant---the-dairsie-inn,"The delicious fry-up of vegetables that is Scottish rumbledethumps is made with shredded cabbage and onions, sautéed and mixed with mashed potatoes, then baked in the oven until golden brown. Rumbledethumps can be topped with some cheddar, ...",,READ MORE,https://www.tasteatlas.com/rumbledethumps/wheretoeat,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/cheddar,https://cdn.tasteatlas.com/images/dishes/b459d32b2f5842baa7eaaf271626dca9.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/skirlie,https://cdn.tasteatlas.com//Images/Dishes/17a296e80306490595ee8ac033f6fb8f.jpg?mw=660,192,Side Dish,https://www.tasteatlas.com/Sides,Skirlie,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Aberdeen),Atholl Hotel,https://www.tasteatlas.com/atholl-hotel,"This simple, old-fashioned Scottish side dish consists of toasted oatmeal and chopped onions, sautéed in suet, lard, drippings, butter, or other fat. Skirlie is often enjoyed at Hogmanay celebrations, either as an accompaniment to various m...",,READ MORE,https://www.tasteatlas.com/skirlie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/potato-bread-farl,https://cdn.tasteatlas.com//images/dishes/8ffd69059f20482cb1015970879ff549.jpg?mw=660,193,Pancake,https://www.tasteatlas.com/pancakes,Potato Bread Farl,https://www.tasteatlas.com/northern-ireland,https://cdn.tasteatlas.com/images/emblems/67f3b4ce3b3348b6bd0fa89b23c2f1db.png,Northern Ireland,,Best in   (Belfast),Maggie May's Belfast Cafe,https://www.tasteatlas.com/MaggieMaysBelfastCafe,"Visually similar to a small potato pancake, potato bread farl or  is a tasty Irish hash made with mashed potatoes, butter, flour, and salt. The dough is usually rolled and cut into squares or rounds, then baked on a griddle or a fryi...",fadge,READ MORE,https://www.tasteatlas.com/potato-bread-farl/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yorkshire-curd-tart,https://cdn.tasteatlas.com//images/dishes/0f4529793f7b494dbe123782cb1d7041.jpg?mw=660,194,Tart,https://www.tasteatlas.com/tarts,Yorkshire Curd Tart,https://www.tasteatlas.com/yorkshire-and-the-humber,,"Yorkshire and the Humber, England",,Best in   (Harrogate),Bettys Café Tea Rooms Harrogate,https://www.tasteatlas.com/BettysHarrogate,"Yorkshire curd tart is a traditional tart originating from Yorkshire. This rustic tart is made by baking a shortcrust pastry base that's filled with a combination of curd cheese, sugar, eggs, butter, dried fruit such as currants, and spices, usual...",,READ MORE,https://www.tasteatlas.com/yorkshire-curd-tart/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/cheese-curd,https://cdn.tasteatlas.com/images/ingredientgroups/1bd2188b9ce448ef99e32e5f4475ee2d.png?h=120&w=120,https://www.tasteatlas.com/currants,https://cdn.tasteatlas.com/images/ingredientgroups/345ce7fb5e5e403b9541291fa31e30f7.png?h=120&w=120,https://www.tasteatlas.com/dried-fruits,https://cdn.tasteatlas.com/images/ingredientgroups/5f33acf8bb8a41c19292969f322d304f.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,n/a
https://www.tasteatlas.com/marmalade-pudding,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,195,Pudding,https://www.tasteatlas.com/puddings,Marmalade Pudding,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,Best in   (Colbost),The Three Chimneys,https://www.tasteatlas.com/the-three-chimneys,"Marmalade pudding is a Scottish dish prepared with brown breadcrumbs, brown sugar, flour, butter, eggs, soda bicarbonate, and coarse-cut marmalade (homemade, if possible). The ingredients are combined, then steamed over boiling water. Once done, t...",,READ MORE,https://www.tasteatlas.com/marmalade-pudding/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/heavy-cake,https://cdn.tasteatlas.com//images/dishes/2f6aa9a432bc4a30af429bb05b4088cf.jpg?mw=660,196,Cake,https://www.tasteatlas.com/cakes,Heavy Cake,https://www.tasteatlas.com/cayman-islands,https://cdn.tasteatlas.com/images/emblems/552455649a05437daf9d5866d45d0857.png,Cayman Islands,,Best in   (Gun Bay),Vivine's Kitchen,https://www.tasteatlas.com/vivines-kitchen,"Dark, moist, and dense, cassava cake or heavy cake hails from the Cayman Islands, where it's regarded as the unofficial national dish. This intensely sweet dessert is made with a combination of boiled coconut milk, margarine, vanilla, brown sugar,...",,READ MORE,https://www.tasteatlas.com/heavy-cake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/gooseberry-and-elderflower-fool,https://cdn.tasteatlas.com//images/dishes/377b45df3f6b4303b6ca74f06d4862c0.jpg?mw=660,197,Dessert,https://www.tasteatlas.com/Desserts,Gooseberry and Elderflower Fool,,,,,Best in   (Newcastle upon Tyne),The Broad Chare,https://www.tasteatlas.com/TheBroadChare,"This traditional British dessert is made with a combination of gooseberries, elderflower cordial, lemon juice, sugar, and heavy (whipping) cream. The gooseberries are placed in a big pan with the cordial, lemon juice, and sugar, and the combinatio...",,READ MORE,https://www.tasteatlas.com/gooseberry-and-elderflower-fool/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/british-burrito,https://cdn.tasteatlas.com//images/dishes/540aba9170264017aff04a1be11b87e6.jpg?mw=660,198,Wrap,https://www.tasteatlas.com/wraps,British Burrito,https://www.tasteatlas.com/halifaxengland,,"Halifax, England",,Best in   (York),The York Roast Co.,https://www.tasteatlas.com/the-york-roast-co,"Who needs tortillas when you have Yorkshire pudding? That's probably what James Dempsey, a restaurant director at the  in Halifax thought when he created this English take on Mexican burrito. The wrap consists of one large Yo...",Long Can Hall,READ MORE,https://www.tasteatlas.com/british-burrito/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cayman-style-beef,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,199,Beef Dish,https://www.tasteatlas.com/beef-dishes,Cayman-Style Beef,https://www.tasteatlas.com/cayman-islands,https://cdn.tasteatlas.com/images/emblems/552455649a05437daf9d5866d45d0857.png,Cayman Islands,,Best in   (Gun Bay),Vivine's Kitchen,https://www.tasteatlas.com/vivines-kitchen,"Cayman-style beef is a traditional dish from the Cayman Islands consisting of extremely tender shreds of beef combined with onions, garlic, Scotch Bonnet peppers, salt, and pepper. The beef should ideally be freshly slaughtered, and before the pre...",,READ MORE,https://www.tasteatlas.com/cayman-style-beef/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/scotch-bonnet-pepper,https://cdn.tasteatlas.com/images/dishes/ea82a83a1b00497f953dfc53d1ea878b.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a
https://www.tasteatlas.com/lancashire-butter-pie,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,200,Savory Pie,https://www.tasteatlas.com/savory-pies,Lancashire Butter Pie,https://www.tasteatlas.com/lancashire,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,"Lancashire, England",,Best in   (Manchester),The Creameries,https://www.tasteatlas.com/the-creameries,"Lancashire butter pie consists of shortcrust pastry filled with onions, potatoes, butter, salt, and pepper. Although vegetarians might think that this pie is suitable for them, they need to be apprehensive because bakers sometimes use lard in the ...",,READ MORE,https://www.tasteatlas.com/lancashire-butter-pie/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/lemonade-scones,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,201,Dessert,https://www.tasteatlas.com/Desserts,Lemonade Scones,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,,,,"Lemonade scones are one of the popular scone varieties. These tiny, fluffy desserts are made with a combination of self-raising flour, sugar, cream, and lemonade. Once the dough has been formed, it's cut in circular shapes, then baked in the oven ...",,READ MORE,https://www.tasteatlas.com/lemonade-scones/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Cream,https://cdn.tasteatlas.com/images/ingredientgroups/a76acdd303af40d8a855f274ac9ac6d4.png?h=120&w=120,https://www.tasteatlas.com/lemonades,https://cdn.tasteatlas.com/images/ingredientgroups/e730ae459b354bb98ebd19ea2b15b9d0.png?h=120&w=120,https://www.tasteatlas.com/whipped-creams,https://cdn.tasteatlas.com/images/ingredientgroups/d411ef79c0124f5e9dc3ae178912f4b6.png?h=120&w=120,https://www.tasteatlas.com/jams,https://cdn.tasteatlas.com/images/ingredientgroups/b34d9a78b3e04afe8165efbceac299d6.png?h=120&w=120,n/a
https://www.tasteatlas.com/ackee-and-saltfish-cayman-islands,https://cdn.tasteatlas.com//Images/Dishes/6a1475df2bbf470282966de5df604f2a.jpg?mw=660,202,Breakfast,https://www.tasteatlas.com/Breakfast,Ackee and Saltfish,https://www.tasteatlas.com/cayman-islands,https://cdn.tasteatlas.com/images/emblems/552455649a05437daf9d5866d45d0857.png,Cayman Islands,4.7,,,,"Ackee and saltfish is the national dish of Jamaica consisting of an unusual fruit of West African origin and any sort of dried and salted fish, usually cod, mahi mahi, or mackerel. The dish is very popular either as a nourishing Jamaican breakfast...",,READ MORE,https://www.tasteatlas.com/ackee-and-saltfish-cayman-islands/wheretoeat,,,,,,,,,,,,,
https://www.tasteatlas.com/egg-banjo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,203,Sandwich,https://www.tasteatlas.com/sandwiches,Egg Banjo,https://www.tasteatlas.com/england,https://cdn.tasteatlas.com/images/emblems/2076f10d3a8048c2a2c5a03f02038538.png,England,,,,,"Egg banjo is a British sandwich that was especially popular with British troops during WWII. The sandwich usually consists of nearly stale white bread that's sliced, spread with margarine, filled with fried eggs, and enriched with brown sauce or k...",,READ MORE,https://www.tasteatlas.com/egg-banjo/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/ketchup,https://cdn.tasteatlas.com/images/dishes/64adc6ca5bbd48e283fb1a4515c749f0.png?h=120&w=120,,,,,,,n/a
https://www.tasteatlas.com/priddhas-an-herrin,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,204,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Priddhas an' herrin',https://www.tasteatlas.com/isle-of-man,,Isle of Man,,,,,"Priddhas an’ herrin’ is the national dish of the Isle of Man – although probably the most famous of all Manx dishes, it’s also one of the simplest to make. It consists of herring, potatoes, and raw onions. The potatoes are ...",,READ MORE,https://www.tasteatlas.com/priddhas-an-herrin/wheretoeat,https://www.tasteatlas.com/herrings,https://cdn.tasteatlas.com/images/ingredientgroups/80ae21710b104835bc0b61adebf572e0.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/cornish-fairing,https://cdn.tasteatlas.com//images/dishes/0f25c4f28e1e44149fc8d81dd22ceafe.jpg?mw=660,205,Cookie,https://www.tasteatlas.com/Cookies,Cornish Fairing,https://www.tasteatlas.com/cornwall,,"Cornwall, England",,,,,"Cornish fairing is a traditional British cookie originating from Cornwall. The cookies have been made for many years by a baker's firm called Furniss, founded in 1886 in Truro, and the recipe is a trade secret. The ingredients for these biscuits i...",,READ MORE,https://www.tasteatlas.com/cornish-fairing/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/crappit-heids,https://cdn.tasteatlas.com//images/dishes/ff48579789524ceea701d255c8d12d13.jpg?mw=660,206,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Crappit Heids,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,,,,"Crappit heids is one of the most unusual traditional Scottish dishes, made with (usually haddock or cod) fish heads that are stuffed with a combination of onions, oats, suet, and fish liver. Once stuffed, the fish heads are boiled in water or fish...",,READ MORE,https://www.tasteatlas.com/crappit-heids/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ginger-mango-chicken,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,207,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Ginger Mango Chicken,https://www.tasteatlas.com/turks-and-caicos-islands,https://cdn.tasteatlas.com/images/emblems/2a46debe4ec549c588ad96a2fd653602.png,Turks and Caicos Islands,,,,,"Ginger mango chicken is a traditional dish originating from the Turks and Caicos Islands. The dish is made with a combination of chicken breast, mango chutney (with added ginger), eggs, flour, breadcrumbs, evaporated milk, garlic powder, and seaso...",,READ MORE,https://www.tasteatlas.com/ginger-mango-chicken/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/mango-chutney,https://cdn.tasteatlas.com/images/dishes/85f0ea19ccac4fe3893e6526eb7900d5.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,n/a
https://www.tasteatlas.com/tatws-pum-munud,https://cdn.tasteatlas.com//images/dishes/fbcfb1957eed4845ab06df594a9090dc.jpg?mw=660,208,Stew,https://www.tasteatlas.com/Stews,Tatws pum munud,https://www.tasteatlas.com/wales,https://cdn.tasteatlas.com/images/emblems/de43f414a022432faf1a5926bf477f28.png,Wales,,,,,"Tatws pum munud is a traditional Welsh stew. It's made with a combination of potatoes, bacon, carrots, onions, and stock. The vegetables are sliced and layered in a frying pan instead of a pot, followed by the other ingredients. The stew is simmer...",,READ MORE,https://www.tasteatlas.com/tatws-pum-munud/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/cabbie-claw,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,209,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Cabbie Claw,https://www.tasteatlas.com/scotland,https://cdn.tasteatlas.com/images/emblems/8874a39214274a0ab487e92b829738bd.png,Scotland,,,,,"Cabbie claw is a traditional fish dish originating from Scotland. The dish consists of cod that's served in white sauce. It is usually made with a combination of cod, horseradish, parsley, mashed potatoes, hard-boiled eggs, and paprika, while the ...",,READ MORE,https://www.tasteatlas.com/cabbie-claw/wheretoeat,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/horseradish,https://cdn.tasteatlas.com/images/ingredientgroups/f0615ac67af849cba9c22ea4ff94f949.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,n/a
https://www.tasteatlas.com/goosnargh-cake,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,210,Cookie,https://www.tasteatlas.com/Cookies,Goosnargh Cake,https://www.tasteatlas.com/goosnargh,,"Goosnargh, England",,,,,"Goosnargh cake is a traditional English cookie originating from a village north of Preston, Lancashire. The cookies are made with a combination of flour, sugar, local butter, and flavorings such as ground coriander and whole caraway seeds. The dou...",,READ MORE,https://www.tasteatlas.com/goosnargh-cake/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/caraway,https://cdn.tasteatlas.com/images/ingredientgroups/09d9a789fcdb43c1839777b7e1b8d9d2.png?h=120&w=120,,,n/a
