search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location src,score-text--na
https://www.tasteatlas.com/pulinkari,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,285,Stew,https://www.tasteatlas.com/Stews,Pulinkari,,,,,"Pulinkari is a traditional Indian curry originating from Kerala. The dish is made with a combination of red pumpkin (kaddu), cucumbers, and a ball of tamarind soaked in water. The vegetables are cooked until tender, then mixed with a paste consist...",,READ MORE,https://www.tasteatlas.com/pulinkari/wheretoeat,https://www.tasteatlas.com/Pumpkins,https://cdn.tasteatlas.com/images/ingredientgroups/e9b4f1746e4b409e96acc5ec788b0fda.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/fenugreek,https://cdn.tasteatlas.com/images/ingredientgroups/a2f0007aa54545818af4ab1ebd1ba96e.png?h=120&w=120,https://www.tasteatlas.com/kerala,Kerala,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,,n/a
https://www.tasteatlas.com/indian-masala-omelet,https://cdn.tasteatlas.com//images/dishes/0e91e8d9f0284e9b913ca754dfd2b3d6.jpg?mw=660,286,Egg Dish,https://www.tasteatlas.com/egg-dishes,Indian Masala Omelet,,,,,"Indian masala omelet is a traditional egg-based dish originating from South India. The dish is made with a combination of eggs, onions, green chili peppers, coriander, chili powder, and turmeric powder. The eggs are whisked with the other ingredie...",,READ MORE,https://www.tasteatlas.com/indian-masala-omelet/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/southern-india,Southern India,,,,n/a
https://www.tasteatlas.com/sali-boti,https://cdn.tasteatlas.com//images/dishes/3924f63c84a5424892dcf693a79cad9f.jpg?mw=660,287,Stew,https://www.tasteatlas.com/Stews,Sali boti,,,,,"Sali boti is a traditional Indian-Parsi curry. The dish is usually made with a combination of mutton, ghee or oil, tomatoes, onions, potatoes, hot peppers, coriander, chili powder, turmeric, ginger, garlic, vinegar, jaggery, and salt. The onions a...",,READ MORE,https://www.tasteatlas.com/sali-boti/wheretoeat,https://www.tasteatlas.com/mutton,https://cdn.tasteatlas.com/images/ingredientgroups/82790d17b4894b93847171b62d7fdfb4.png?h=120&w=120,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,,n/a
https://www.tasteatlas.com/murgh-angara,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,288,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Murgh Angara,,,,,"Murgh angara is a traditional chicken dish originating from India. This spicy and dry appetizer is made with chicken pieces that have been marinated in a special Angara marinade, skewered, then grilled in a tandoor or over burning charcoal. The te...",,READ MORE,https://www.tasteatlas.com/murgh-angara/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,,,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,,n/a
https://www.tasteatlas.com/bendekaayi-gojju,https://cdn.tasteatlas.com//images/dishes/2b257be5359d452b8bd9113eae12a2f9.jpg?mw=660,289,Stew,https://www.tasteatlas.com/Stews,Bendekaayi gojju,,,,,"Bendekaayi gojju is a traditional Indian curry originating from Karnataka. Tangy, spicy, and sweet, the curry is made with a combination of chopped okra, grated coconut, roasted lentils, hot chili peppers, tamarind, mustard seeds, curry leaves, oi...",,READ MORE,https://www.tasteatlas.com/bendekaayi-gojju/wheretoeat,https://www.tasteatlas.com/Okras,,https://www.tasteatlas.com/coconuts,,https://www.tasteatlas.com/Hot-peppers,,https://www.tasteatlas.com/Lentils,,https://www.tasteatlas.com/tamarind,,https://www.tasteatlas.com/karnataka,Karnataka,https://www.tasteatlas.com/mustard-seeds,,https://cdn.tasteatlas.com/images/emblems/1f6727270f8545cdbb6144087339841d.png,n/a
https://www.tasteatlas.com/sutarfeni,https://cdn.tasteatlas.com//Images/Dishes/960089adeb0b4b04b2f519398555c855.jpg?mw=660,290,Dessert,https://www.tasteatlas.com/Desserts,Sutarfeni,,Best in   (Mumbai),D Damodar Mithaiwala,https://www.tasteatlas.com/DDamodarMithaiwala,Sutarfeni is a sweet Indian treat consisting of rice flour that is roasted in ghee and combined with melted sugar to develop a structure similar to cotton candy. The sweet is usually flavored with cardamom and topped with nuts such as almonds and ...,,READ MORE,https://www.tasteatlas.com/sutarfeni/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/gujarat,Gujarat,,,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/chiroti,https://cdn.tasteatlas.com//images/dishes/6ac88fbdeec641128027724ba9ae5c6c.jpg?mw=660,291,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Chiroti,,,,,"Chiroti is a traditional dessert originating from South India, and it's very popular in Maharashtra and Karnataka. This fried, layered, and flaky sweet pastry is usually prepared on religious festivals such as Diwali and special occasions. It's us...",,READ MORE,https://www.tasteatlas.com/chiroti/wheretoeat,https://www.tasteatlas.com/Flour,,https://www.tasteatlas.com/rice-flours,,https://www.tasteatlas.com/semolinas,,https://www.tasteatlas.com/ghee,,https://www.tasteatlas.com/Sugar,,https://www.tasteatlas.com/southern-india,Southern India,https://www.tasteatlas.com/Salt,,,n/a
https://www.tasteatlas.com/handi-paneer,https://cdn.tasteatlas.com//images/dishes/40c0ee1b4f874f6c8806f2ac41861db6.jpg?mw=660,292,Cheese Dish,https://www.tasteatlas.com/cheese-dishes,Handi paneer,,,,,"Handi paneer is a traditional Indian dish consisting of paneer and creamy gravy cooked in a handi, a shallow Indian pot with a wide bottom. The gravy is made with cashews, ghee, onions, ginger, garlic, tomatoes, yogurt, and a variety of herbs and ...",,READ MORE,https://www.tasteatlas.com/handi-paneer/wheretoeat,https://www.tasteatlas.com/paneer,https://cdn.tasteatlas.com/images/dishes/44aec90c2bae4b1f958521e344f811ce.png?h=120&w=120,https://www.tasteatlas.com/Cashews,https://cdn.tasteatlas.com/images/ingredientgroups/e3db9e38eecc4cde8846d0d1a9af3797.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,,,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,,n/a
https://www.tasteatlas.com/sukhdi,https://cdn.tasteatlas.com//images/dishes/c975480133774160b3e757ee0a071fca.jpg?mw=660,293,Dessert,https://www.tasteatlas.com/Desserts,Sukhdi,,,,,"Sukhdi is a traditional Indian sweet originating from Gujarat. It’s made with a simple combination of jaggery, ghee, and whole wheat flour, also known as atta. In Maharashtra, this sweet is known as  or  ...",gur papdi,READ MORE,https://www.tasteatlas.com/sukhdi/wheretoeat,https://www.tasteatlas.com/jaggeries,https://cdn.tasteatlas.com/images/ingredientgroups/8bbe745fd5de4d9590e8a9b8f16bafec.png?h=120&w=120,https://www.tasteatlas.com/ghee,https://cdn.tasteatlas.com/images/dishes/194229dc935a45ec9d24f94a13bbe3fd.png?h=120&w=120,https://www.tasteatlas.com/wheat-flours,https://cdn.tasteatlas.com/images/ingredientgroups/9766be3d2b5d4b57a73472bfa5bb9092.png?h=120&w=120,,,,,https://www.tasteatlas.com/gujarat,Gujarat,,,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/khageena,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,294,Egg Dish,https://www.tasteatlas.com/egg-dishes,Khageena,,,,,"Khageena is a traditional Indian dish consisting of savory scrambled eggs. The dish is also popular in Pakistan. It’s usually made with a combination of eggs, onions, tomatoes, green chili peppers, oil, butter, ginger-garlic paste, turmeric ...",,READ MORE,https://www.tasteatlas.com/khageena/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/andhra-pradesh,Andhra Pradesh,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/5561b95027ad4f7eace483fa9da2fc6f.png,n/a
https://www.tasteatlas.com/pachi-palusu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,295,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Pachi palusu,,,,,"Pachi palusu is a traditional Indian soup originating from the state of Telangana. The soup or light broth is prepared with tamarind as the main ingredient. Other ingredients include green chili peppers, coriander leaves, onions, water, mustard se...",,READ MORE,https://www.tasteatlas.com/pachi-palusu/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/telangana,Telangana,,,,n/a
https://www.tasteatlas.com/gobi-paratha,https://cdn.tasteatlas.com//images/dishes/fe582e43f30347b2b99611708ba52956.jpg?mw=660,296,Flatbread,https://www.tasteatlas.com/Flatbreads,Gobi paratha,,,,,"Gobi paratha is a traditional flatbread originating from North India. This type of paratha is stuffed with spiced cauliflower. The dough is made with a combination of flour, water, salt, and oil. Once shaped, it's stuffed with spiced cauliflower, ...",,READ MORE,https://www.tasteatlas.com/gobi-paratha/wheretoeat,https://www.tasteatlas.com/paratha,https://cdn.tasteatlas.com/images/dishes/0f235426dd1b45d296026aedaa01e33a.png?h=120&w=120,https://www.tasteatlas.com/Cauliflowers,https://cdn.tasteatlas.com/images/ingredientgroups/4bde61ee6a82496da9aee124b9602d28.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/punjab,Punjab,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/962fcd5b43cc410995763b1e14141c6c.png,n/a
https://www.tasteatlas.com/eggplant-chutney,https://cdn.tasteatlas.com//images/dishes/095de95f62c44d7ba6df742d095d4e27.jpg?mw=660,297,Dip,https://www.tasteatlas.com/dips,Eggplant Chutney,,,,,"Eggplant chutney is a traditional Indian chutney made with eggplants as the main ingredients. Other ingredients usually include green chili peppers, grated coconut, tamarind, garlic, coriander leaves, curry leaves, oil, mustard seeds, salt, and wa...",,READ MORE,https://www.tasteatlas.com/eggplant-chutney/wheretoeat,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,,https://www.tasteatlas.com/curry-leaves,https://cdn.tasteatlas.com/images/dishes/5981aa590b034bf8bbf4330af51cd41e.png?h=120&w=120,,n/a
https://www.tasteatlas.com/pappu-charu,https://cdn.tasteatlas.com//Images/Dishes/353f4d679be147579c8ce95df4995b16.jpg?mw=660,298,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Pappu charu,,,,,"Pappu charu is a traditional dish originating from the south Indian region of Andhra Pradesh. This fragrant tamarind and lentil soup is slowly simmered with a variety of vegetables such as eggplants, shallots, tomatoes, radish, carrots, pumpkins, ...",,READ MORE,https://www.tasteatlas.com/pappu-charu/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/andhra-pradesh,Andhra Pradesh,,,https://cdn.tasteatlas.com/images/emblems/5561b95027ad4f7eace483fa9da2fc6f.png,n/a
https://www.tasteatlas.com/murgh-shorba,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,299,Chicken Soup,https://www.tasteatlas.com/chicken-soups,Murgh shorba,,,,,"Murgh shorba is a traditional chicken soup originating from North India. Although there are variations, it’s usually prepared with a combination of chicken pieces, butter, onions, ginger, garlic, coriander, mint, garam masala, cinnamon, card...",,READ MORE,https://www.tasteatlas.com/murgh-shorba/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/northern-india,Northern India,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,n/a
https://www.tasteatlas.com/arbi-masala,https://cdn.tasteatlas.com//Images/Dishes/69c624c0857c40238bed90e93a36acda.jpg?mw=660,300,Side Dish,https://www.tasteatlas.com/Sides,Arbi masala,,,,,"Arbi masala is a unique vegetarian dish from North India. Its main ingredient is arbi (taro root), filled with dietary fibers and nutrients. Closely linked to potatoes, only with much more starch, it is widely available in Indian markets during th...",,READ MORE,https://www.tasteatlas.com/arbi-masala/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/uttar-pradesh,Uttar Pradesh,,,https://cdn.tasteatlas.com/images/emblems/a0ad7a2f00e948b8bedfd10861119fc5.png,n/a
https://www.tasteatlas.com/ros-omelette,https://cdn.tasteatlas.com//Images/Dishes/b65e9b9f695445a5b0c65316197ed3ea.jpg?mw=660,301,Egg Dish,https://www.tasteatlas.com/egg-dishes,Ros Omelet,,,,,"Ros omelet is a street food dish consisting of an omelet that is drizzled over with a gravy that is based on chicken, chickpeas, or coconut milk. The omelet is typically prepared with beaten eggs, coriander, tomatoes, onions, and hot chillis. The ...",,READ MORE,https://www.tasteatlas.com/ros-omelette/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/goa,Goa,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/65c2e7fae5924af4a0faf13cfe1930b9.png,n/a
https://www.tasteatlas.com/mango-kadhi,https://cdn.tasteatlas.com//images/dishes/3a7d811da4254eb38f8ebb9370e44103.jpg?mw=660,302,Stew,https://www.tasteatlas.com/Stews,Mango kadhi,,,,,"As the name suggests, this version of the popular Indian  is distinguished by the use of fresh mango pulp, which is combined with the choice of yogurt or fresh curd and  (gram flour) to create the base of the dish. Whil...",kadhi,READ MORE,https://www.tasteatlas.com/mango-kadhi/wheretoeat,https://www.tasteatlas.com/Mangoes,https://cdn.tasteatlas.com/images/ingredientgroups/2083447576eb4f5e9d6c3f6f6bf1aaba.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/gram-flours,https://cdn.tasteatlas.com/images/ingredientgroups/cb656cfef58a41e09269bb98c99caf6f.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/coriander-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/7e769e37c51d4b6dba28771a3145d1bd.png?h=120&w=120,https://www.tasteatlas.com/gujarat,Gujarat,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/bd8006cea93e43b48958eae34f20106f.png,n/a
https://www.tasteatlas.com/tomato-gojju,https://cdn.tasteatlas.com//images/dishes/cf38b6f9100f467282f1edbc660eb5fc.jpg?mw=660,303,Stew,https://www.tasteatlas.com/Stews,Tomato gojju,,,,,"Tomato gojju is a traditional Indian curry originating from Karnataka. Sour, sweet, and spicy, the curry is made with a combination of tomatoes, curry leaves, turmeric, mustard seeds, cumin, asafoetida, oil, jaggery, hot chili peppers, and salt. T...",,READ MORE,https://www.tasteatlas.com/tomato-gojju/wheretoeat,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/curry-leaves,https://cdn.tasteatlas.com/images/dishes/5981aa590b034bf8bbf4330af51cd41e.png?h=120&w=120,https://www.tasteatlas.com/mustard-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/4d03b99336144a789a8257a8cca3bf8d.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/asafoetida,https://cdn.tasteatlas.com/images/dishes/6431cfc1f011419d8a3a04d11a5cfa69.png?h=120&w=120,https://www.tasteatlas.com/karnataka,Karnataka,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/1f6727270f8545cdbb6144087339841d.png,n/a
https://www.tasteatlas.com/aratikaya-kura,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,304,Stew,https://www.tasteatlas.com/Stews,Green Banana Curry (Aratikaya kura),,,,,"Aratikaya kura or artikai kura is a traditional Indian dry curry originating from Tamil Nadu. This dry curry is usually made with a combination of green bananas, coconut, turmeric, chickpea flour, oil or ghee, cloves, garlic, onions, chili peppers...",,READ MORE,https://www.tasteatlas.com/aratikaya-kura/wheretoeat,https://www.tasteatlas.com/Bananas,https://cdn.tasteatlas.com/images/ingredientgroups/f648aa29c948438fbf2b83a2cddaf7bf.png?h=120&w=120,https://www.tasteatlas.com/coconuts,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://www.tasteatlas.com/gram-flours,https://cdn.tasteatlas.com/images/ingredientgroups/cb656cfef58a41e09269bb98c99caf6f.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/tamil-nadu,Tamil Nadu,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/280926c6837545329b608cc3a3c21139.png,n/a
https://www.tasteatlas.com/prawn-koliwada,https://cdn.tasteatlas.com//images/dishes/ea220c33cfea4ce2914ee8d5a19324c4.jpg?mw=660,305,Shrimp/Prawn Dish,https://www.tasteatlas.com/shrimps-and-prawns,Prawn Koliwada,,,,,"Prawn Koliwada is a traditional Indian dish originating from Punjabi immigrants who first started selling it in a village called Koliwada in Mumbai. The main star of the dish are fried prawns, and they're usually served as an appetizer. What chara...",,READ MORE,https://www.tasteatlas.com/prawn-koliwada/wheretoeat,https://www.tasteatlas.com/prawns,https://cdn.tasteatlas.com/images/ingredientgroups/f8c173a0e0e547ae889f483169ce22f8.png?h=120&w=120,https://www.tasteatlas.com/maida-flours,https://cdn.tasteatlas.com/images/ingredientgroups/dfd9d40b79484f9cbdfaa8642d676ae7.png?h=120&w=120,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/koliwada-mumbai,Koliwada,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,,n/a
https://www.tasteatlas.com/anchovy-65,https://cdn.tasteatlas.com//images/dishes/08c64cbaaadb4c5080daec9b67666629.jpg?mw=660,306,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Anchovy 65,,,,,"Anchovy 65 or  is a traditional Indian dish originating from Tamil Nadu. The dish consists of anchovies that are fried until crunchy. The anchovies are usually marinated in a mix of yogurt, lemon juice, chili powder, garam masal...",Nethili 65,READ MORE,https://www.tasteatlas.com/anchovy-65/wheretoeat,https://www.tasteatlas.com/anchovies,https://cdn.tasteatlas.com/images/ingredientgroups/9d1bd646966e4ee890a98352232dfc61.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/garam-masala,https://cdn.tasteatlas.com/images/dishes/a2fdc55cb6b643c29b66708def1e1c64.png?h=120&w=120,https://www.tasteatlas.com/tamil-nadu,Tamil Nadu,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://cdn.tasteatlas.com/images/emblems/280926c6837545329b608cc3a3c21139.png,n/a
