search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,score-text--na
https://www.tasteatlas.com/banh-mi-cha-ca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,100,Sandwich,https://www.tasteatlas.com/sandwiches,Fish Cake Banh Mi (Bánh mì chả cá),"Bánh mì chả cá is a traditional Vietnamese type of bánh mì sandwich made with fish patties as the main ingredient. In order to prepare it, a bánh mì roll or a Vietnamese baguette is split lengthwise...",https://www.tasteatlas.com/banh-mi-cha-ca/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/che-lam,https://cdn.tasteatlas.com//images/dishes/bc7f46ecc0c94dc39ef7529e3a6f9ae2.jpg?mw=660,101,Dessert,https://www.tasteatlas.com/Desserts,Sticky Rice Ginger Peanut Bars (Chè lam),"This traditional treat is prepared with roasted glutinous rice that is milled into a fine powder before it's combined with peanuts, ginger, and either molasses or sugar. The mixture is continuously stirred until it develops a consistency of a stic...",https://www.tasteatlas.com/che-lam/wheretoeat,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/Peanuts,https://cdn.tasteatlas.com/images/ingredientgroups/2880e31ec7bc4b538f2d2884786b69c3.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,,,,,n/a
https://www.tasteatlas.com/mien-luon,https://cdn.tasteatlas.com//images/dishes/cecf0a6dacdf443bafa97a278f4421f9.jpg?mw=660,102,Noodle Soup,https://www.tasteatlas.com/noodle-soups,Cellophane Noodles with Eel (Miến lươn),This Vietnamese dish consists of a hearty broth that is filled with pieces of eel and cellophane noodles. The eel can be fried () or steamed () before it is added to the dish. Additional elements often include banan...,https://www.tasteatlas.com/mien-luon/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/banh-mi-xiu-mai,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,103,Sandwich,https://www.tasteatlas.com/sandwiches,Meatball Bánh Mì (Bánh mì xíu mại),"Bánh mì xíu mại is a traditional Vietnamese bánh mì sandwich variety made with ground pork meatballs as the main ingredient. The meatballs are usually made with a combination of ground pork, corn starch, fish sau...",https://www.tasteatlas.com/banh-mi-xiu-mai/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/southern-vietnam,Southern Vietnam,n/a
https://www.tasteatlas.com/che-chuoi,https://cdn.tasteatlas.com//images/dishes/da08f85051034df7a4e5426ea29417c6.jpg?mw=660,104,Dessert,https://www.tasteatlas.com/Desserts,Banana Coconut Tapioca Pudding (Chè chuối),"Chè chuối is a simple Vietnamese dessert consisting of tapioca pearls and sliced bananas or plantains, preferably small, ripe, and sweet varieties usually found in Southeast Asia. Tapioca and bananas are combined with coconut cream or cocon...",https://www.tasteatlas.com/che-chuoi/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mien-ga,https://cdn.tasteatlas.com//images/dishes/fac89df721c84bfbac3ce2cbd92242bf.jpg?mw=660,105,Chicken Soup,https://www.tasteatlas.com/chicken-soups,Vietnamese Chicken and Glass Noodle Soup (Miến gà),"This comforting chicken soup is a staple in many Vietnamese households. The base of the dish is a nourishing chicken broth that is typically flavored with lemongrass, charred onions, ginger, and fish sauce. The ingredients also include cellophane ...",https://www.tasteatlas.com/mien-ga/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/lemongrass,https://cdn.tasteatlas.com/images/ingredientgroups/af3b6147b513480cb4545ac1e19d36d0.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/canh-bi-dao,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,106,Soup,https://www.tasteatlas.com/Soups,Winter Melon Soup (Canh bí đao),"Canh bí đao is a traditional Vietnamese winter melon soup. It's prepared with a combination of winter melon, shrimps (with added shrimps it's called canh bí đao tom), shallots, fish sauce, oil, pepper, and chicken stock. Most ingredi...",https://www.tasteatlas.com/canh-bi-dao/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/thang-co,https://cdn.tasteatlas.com//images/dishes/76eb47d0832347ae8fa3078b0234e6bf.jpg?mw=660,107,Stew,https://www.tasteatlas.com/Stews,Thắng cố,"Thắng cố is a traditional Vietnamese dish originating from Sa Pa in Northwest Vietnam, although it can be found anywhere where the Hmong people reside, as it's their specialty dish. The name of this stew means . It's made ...",https://www.tasteatlas.com/thang-co/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/sapa,Sa Pa,n/a
https://www.tasteatlas.com/banh-cam,https://cdn.tasteatlas.com//images/dishes/1b10d60a84254a7dbff211fd91e7fb9f.jpg?mw=660,108,Street Food Sweets,https://www.tasteatlas.com/street-food-sweets,Vietnamese Donuts (Bánh cam),"Bánh cam and bánh vòng are traditional donut-like fritters originating from Vietnam. Bánh cam is traditionally sold together with bánh vòng, and the difference lies in the fact that bánh cam is roun...",https://www.tasteatlas.com/banh-cam/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/southern-vietnam,Southern Vietnam,n/a
https://www.tasteatlas.com/xoi-vo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,109,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Xôi vò,"Xôi vò is a traditional Vietnamese dish and a version of the popular xoi rice-based dishes. This version is unique because it doesn't have the typical stickiness that is characteristic for xoi. The dish is made with glutinous rice, mu...",https://www.tasteatlas.com/xoi-vo/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/hu-tieu-nam-vang,https://cdn.tasteatlas.com//images/dishes/8ff01374bbbd4feb94ecf8c306a6c47b.jpg?mw=660,110,Noodle Dish,https://www.tasteatlas.com/Noodles,Nam Vang Noodle Soup (Hủ tiếu Nam Vang),"Hủ tiếu Nam Vang is a popular Vietnamese street food with Cambodian-Chinese roots. The dish is named after the Cambodian capital Phnom Penh (Nam Vang), and the recipe is tweaked to adapt to Vietnamese flavors. The noodle soup should have a clear a...",https://www.tasteatlas.com/hu-tieu-nam-vang/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/ho-chi-minh-city,Ho Chi Minh City,n/a
https://www.tasteatlas.com/cha-ca-la-vong,https://cdn.tasteatlas.com//images/dishes/3b60b39551b149648b187ec51fd562f9.jpg?mw=660,111,Fish Dish,https://www.tasteatlas.com/Fish-dishes,Turmeric Fish with Dill and Noodles (Chả cá Lã Vọng),"Chả cá Lã Vọng is a traditional Vietnamese dish originating from Hanoi. It consists of grilled fish with turmeric and dill. In order to prepare it, firm white fish such as catfish, cod, or tilapia is usually marinated in shallots, ga...",https://www.tasteatlas.com/cha-ca-la-vong/wheretoeat,https://www.tasteatlas.com/catfishes,https://cdn.tasteatlas.com/images/ingredientgroups/cc00fd4fdc2f47ea81779536a412a95c.png?h=120&w=120,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/tilapias,https://cdn.tasteatlas.com/images/ingredientgroups/c91442b6eee74b81ac599baae286807c.png?h=120&w=120,https://www.tasteatlas.com/White-fish,https://cdn.tasteatlas.com/images/ingredientgroups/673fcb2e26434e1ca0adcf5734d193fe.png?h=120&w=120,https://www.tasteatlas.com/turmeric,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/hanoi,Hanoi,n/a
https://www.tasteatlas.com/xoi-ngu-sac,https://cdn.tasteatlas.com//images/dishes/5c431dff9ed84d558712664ad075934c.jpg?mw=660,112,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Xôi ngũ sắc,"Xôi ngũ sắc or  is a traditional dish of the Tay ethnic group in the Vietnamese Sapa. The dish is made of five different types of sticky rice, each one with a distinctive color – red for fire, green for w...",https://www.tasteatlas.com/xoi-ngu-sac/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/sapa,Sa Pa,n/a
https://www.tasteatlas.com/com-tam-suon,https://cdn.tasteatlas.com//images/dishes/d035843e6db24f08a8891e3f33229eb4.jpg?mw=660,113,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Broken Rice with Grilled Pork (Cơm tấm sườn),"Cơm tấm sườn is a classic dish from South Vietnam. It consists of grilled pork served on top of broken rice. The combination is often topped with a mix of stir-fried onions and pickles, and it's accompanied by fish sauce for dipping. The pork is t...",https://www.tasteatlas.com/com-tam-suon/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/lemongrass,https://cdn.tasteatlas.com/images/ingredientgroups/af3b6147b513480cb4545ac1e19d36d0.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,https://www.tasteatlas.com/southern-vietnam,Southern Vietnam,n/a
https://www.tasteatlas.com/mien-xao-cua,https://cdn.tasteatlas.com//images/dishes/e56b4673fc5e42059b26a6e79be9c15b.jpg?mw=660,114,Noodle Dish,https://www.tasteatlas.com/Noodles,Crab Meat and Glass Noodle Stir-Fry (Miến xào cua),"Miến xào cua is a traditional Vietnamese dish of stir-fried glass noodles and crab meat. Other ingredients that are commonly used in the dish include wood-ear mushrooms, shiitake mushrooms, carrots, and bean sprouts. The ingredients are sti...",https://www.tasteatlas.com/mien-xao-cua/wheretoeat,https://www.tasteatlas.com/crabs,https://cdn.tasteatlas.com/images/ingredientgroups/37e8f7030f474704ac241bb0695a92f9.png?h=120&w=120,https://www.tasteatlas.com/Noodles-shapes,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Bean-sprouts,https://cdn.tasteatlas.com/images/ingredientgroups/cb386a4f4d0b44c3be41be20a039b18b.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/ca-loc-nuong-trui,https://cdn.tasteatlas.com//images/dishes/230cc7bb75fb4798b79ae67c0644f73d.png?mw=660,115,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,Grilled Snakehead Fish (Cá lóc nướng trui),"Cá lóc nướng trui is a traditional Vietnamese dish and a specialty of the Mekong Delta, consisting of grilled snakehead fish. The dish is made with a combination of snakehead fish, basil, bananas, mangos, cucumbers, carrots, and gree...",https://www.tasteatlas.com/ca-loc-nuong-trui/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/mekong-delta,Mekong Delta,n/a
https://www.tasteatlas.com/rau-muong-xao-toi,https://cdn.tasteatlas.com//images/dishes/7af25c94e28542ee8e681a65bfeca4df.jpg?mw=660,116,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Morning Glory Stir-Fry (Rau muống xào tỏi),"Rau muống xào tỏi is a traditional Vietnamese dish that's suitable for vegetarians. It's made with a combination of morning glory (water spinach), garlic, fish sauce, salt, sugar, and oyster sauce. The water spinach is blanched, then stir-f...",https://www.tasteatlas.com/rau-muong-xao-toi/wheretoeat,https://www.tasteatlas.com/water-spinach,https://cdn.tasteatlas.com/images/ingredientgroups/f1661d678aaa4e279d73a8ab89bb91d1.png?h=120&w=120,https://www.tasteatlas.com/oyster-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/3fcc75346cd44dda81650ed14e70ad48.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/goi-du-du,https://cdn.tasteatlas.com//Images/Dishes/eff874245bd145739d6cf2f56e54743f.jpg?mw=660,117,Salad,https://www.tasteatlas.com/Salads,Gỏi đu đủ,"Som tam is a green papaya salad mostly associated with the northeastern part of Thailand (Isaan), though it is often suggested that it first appeared in Laos.  Apart from thin strips of green papaya, this salad usually includes roasted peanuts, gr...",https://www.tasteatlas.com/goi-du-du/wheretoeat,,,,,,,,,,,,,,,
https://www.tasteatlas.com/hoa-qua-dam,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,118,Fruit Salad,https://www.tasteatlas.com/Fruit-salads,Vietnamese Fruit Salad (Hoa quả dầm),"Hoa quả dầm is a traditional fruit salad originating from Vietnam. The fruit salad is made with the freshest possible summer fruits such as lychees, jackfruit, papaya, pineapple, mango, dragon fruit, longan, watermelon, Asian pear, bananas, plums,...",https://www.tasteatlas.com/hoa-qua-dam/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/banh-tieu,https://cdn.tasteatlas.com//images/dishes/300574fb630a4cafb36ab088d722f7a5.jpg?mw=660,119,Snack,https://www.tasteatlas.com/Snacks,Vietnamese Donuts (Bánh tiêu),"Bánh tiêu are deep-fried and subtly sweet Vietnamese doughnuts. They are prepared with wheat flour and usually come topped with sesame seeds. During the frying process, the doughnuts expand and develop their typical puffed and hollowe...",https://www.tasteatlas.com/banh-tieu/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/dua-hanh,https://cdn.tasteatlas.com//images/dishes/c45bdd3232e843fda48ed57c4c5bd378.jpg?mw=660,120,Pickling,https://www.tasteatlas.com/Picklings,Pickled Shallots (Dưa hành),"This traditional Vietnamese pickle is prepared with whole onion bulbs that are preserved in a mixture of rice vinegar or white vinegar, water, salt, and sugar. Dưa hành is typically homemade, and it can occasionally include chili peppers an...",https://www.tasteatlas.com/dua-hanh/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/nom,https://cdn.tasteatlas.com//images/dishes/e46401068bab4a5187f0ce7e29f791a3.jpg?mw=660,121,Salad,https://www.tasteatlas.com/Salads,Nộm,"Nộm is a traditional Vietnamese salad. It's made with a combination of fresh, grated vegetables such as cabbage and turnip, along with papaya, green mango, banana flowers, cucumber slices, and sometimes even shredded boiled pork. Other common ingr...",https://www.tasteatlas.com/nom/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/northern-vietnam,Northern Vietnam,n/a
https://www.tasteatlas.com/goi-ga,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,122,Salad,https://www.tasteatlas.com/Salads,Vietnamese Shredded Chicken Salad (Gỏi gà),"Gỏi gà is a traditional Vietnamese salad. This sweet, savory, crunchy, and tangy salad is made with a combination of cooked shredded chicken, carrots, onions, cilantro, mint, and sometimes cabbage. All the salad ingredients are placed in a ...",https://www.tasteatlas.com/goi-ga/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/goi-bo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,123,Salad,https://www.tasteatlas.com/Salads,Vietnamese Beef Salad (Gỏi bò),"Gỏi bò is a traditional Vietnamese salad. It's made with beef, lime juice, fish sauce, chili sauce, chili peppers, kaffir lime leaves, cilantro, mint, cucumbers, carrots, tomatoes, and watercress. The beef used for the salad should be top o...",https://www.tasteatlas.com/goi-bo/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/goi-ngo-sen,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,124,Salad,https://www.tasteatlas.com/Salads,Vietnamese Lotus Root Salad (Gỏi ngó sen),"Gỏi ngó sen is a traditional Vietnamese salad prepared with lotus root as the main ingredient. The salad is very versatile, so there is no fixed recipe, but some of the ingredients that are usually used in it include prawns, onions, carrots...",https://www.tasteatlas.com/goi-ngo-sen/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/banh-phu-the,https://cdn.tasteatlas.com//images/dishes/a81436e89908402cb82a70890935c8de.jpg?mw=660,125,Dessert,https://www.tasteatlas.com/Desserts,Husband and Wife Cake (Bánh phu thê),"Bánh phu thê (Husband and wife cake) is a traditional Vietnamese dessert made with a combination of tapioca flour and mung beans. Other ingredients include sugar, grated coconut, and pandan leaves. This dessert is visually appealing d...",https://www.tasteatlas.com/banh-phu-the/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/hue,Huế,n/a
https://www.tasteatlas.com/banh-mi-ga-nuong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,126,Sandwich,https://www.tasteatlas.com/sandwiches,Grilled Chicken Bánh Mì (Bánh mì gà nướng),"Bánh mì gà nướng is a traditional Vietnamese bánh mì sandwich variety that’s prepared with grilled chicken pieces as the main ingredient. In order to prepare the sandwich, a split bánh mì roll...",https://www.tasteatlas.com/banh-mi-ga-nuong/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/bun-ca-kien-giang,https://cdn.tasteatlas.com//images/dishes/d4f0d8cc61cf4ac38cf24b1c1080f698.png?mw=660,127,Noodle Soup,https://www.tasteatlas.com/noodle-soups,Kiên Giang Fish and Shrimp Noodle Soup (Bún cá Kiên Giang),"Bún cá Kiên Giang is a traditional Vietnamese noodle soup originating from Kiên Giang in southern Vietnam. The broth is traditionally made with a whole snakehead fish, but modern cooks opt for a rich stock made from pork ...",https://www.tasteatlas.com/bun-ca-kien-giang/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/kien-giang-province,Kiên Giang Province,n/a
https://www.tasteatlas.com/canh-nam-tram,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,128,Soup,https://www.tasteatlas.com/Soups,Mushroom and Seafood Soup (Canh nấm tràm),"Canh nấm tràm is a traditional Vietnamese soup originating from Phú Quốc. This soup is prepared with a combination of Melaleuca mushrooms and local seafood such as fresh squid, shrimp, and oysters. The mushrooms grow between summer a...",https://www.tasteatlas.com/canh-nam-tram/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/phu-quoc-island,Phu Quoc Island,n/a
https://www.tasteatlas.com/bun-moc,https://cdn.tasteatlas.com//images/dishes/e930f4f782984ff9b18d4d1d0a79c365.jpg?mw=660,129,Noodle Soup,https://www.tasteatlas.com/noodle-soups,Pork Ball Vermicelli Soup (Bún mọc),"Bún mọc is a traditional Vietnamese noodle soup originating from Moc village, Nhan Chinh, Thanh Xuan, Hanoi. The main ingredients in the soup are vermicelli noodles and pork balls. The broth is usually made from shiitake mushrooms and pork ...",https://www.tasteatlas.com/bun-moc/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/thanh-xuan-district,Thanh Xuân District,n/a
https://www.tasteatlas.com/banh-cong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,130,Snack,https://www.tasteatlas.com/Snacks,Fried Shrimp Cake (Bánh cống),"Bánh cống is a traditional Vietnamese cake that's eaten as an afternoon or evening snack. It's made with a combination of green beans, shrimp, baking powder, onions, spices, and rice flour. Once prepared, the batter is poured into a mold ca...",https://www.tasteatlas.com/banh-cong/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/can-tho,Cần Thơ,n/a
https://www.tasteatlas.com/nem-lui,https://cdn.tasteatlas.com//images/dishes/dc11fc5cfbc54f3a85955b38adee3e20.jpg?mw=660,131,Pork Dish,https://www.tasteatlas.com/pork-dishes,Grilled Ground Pork on Lemongrass Skewers (Nem lui),"Nem lui is a traditional Vietnamese dish originating from Hue. The dish consists of ground pork that's grilled on a lemongrass skewer. Other ingredients often include black pepper, pork skin, garlic, shallots, and fish sauce. The meat combination ...",https://www.tasteatlas.com/nem-lui/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,https://www.tasteatlas.com/hue,Huế,n/a
https://www.tasteatlas.com/chao-tom,https://cdn.tasteatlas.com//images/dishes/095efc2f77864cdaadf31a9bf89c33b0.jpg?mw=660,132,Appetizer,https://www.tasteatlas.com/Appetizers,Sugar Cane Shrimp (Chạo tôm ),"This traditional Vietnamese snack consists of shrimp paste that is wrapped around a sugar cane. The paste is often enriched with garlic, spices, and occasionally pork paste before it is shaped around the cane and then steamed, grilled, or fried. T...",https://www.tasteatlas.com/chao-tom/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/hue,Huế,n/a
https://www.tasteatlas.com/banh-nam,https://cdn.tasteatlas.com//images/dishes/4a86b0e3d42e4802be75d3b99d447816.jpg?mw=660,133,Dumplings,https://www.tasteatlas.com/Dumplings,Flat Steamed Rice Dumplings (Bánh nậm),"Bánh nậm is a traditional Vietnamese dumpling origianting from Hue. The batter is made with a combination of rice and tapioca flour, sugar, and salt, while the filling consists of shrimps, minced pork, salt, pepper, sugar, shallots, annatto...",https://www.tasteatlas.com/banh-nam/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/tapioca-flours,https://cdn.tasteatlas.com/images/ingredientgroups/b1f9dcecd574450fa45b4f38416b38f1.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/hue,Huế,n/a
https://www.tasteatlas.com/chao-vit,https://cdn.tasteatlas.com//images/dishes/b90ddca746c14bbda301d551f2719e70.png?mw=660,134,Porridge,https://www.tasteatlas.com/Porridge,Vietnamese Duck Porridge (Chao vit),"Chao vit is a traditional Vietnamese dish. This rice porridge is made with cooked or steamed pieces of duck meat as the main ingredient. Other ingredients include shallots, fish sauce, carrots, ginger, green onions, coriander, black pepper, and br...",https://www.tasteatlas.com/chao-vit/wheretoeat,https://www.tasteatlas.com/Duck,https://cdn.tasteatlas.com/images/ingredientgroups/0a14c8f14ae348468a1f8f23c4738bef.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/mam-tom-chua,https://cdn.tasteatlas.com//images/dishes/a188f5d7138d497d9baba3b2185aac80.jpg?mw=660,135,Side Dish,https://www.tasteatlas.com/Sides,Vietnamese Fermented Shrimp (Mắm tôm chua),"Mắm tôm chua is a traditional Vietnamese side dish or condiment originating from Hue. This local specialty consists of lightly fermented shrimp in reddish sauce. Although the shrimps are fermented, visually they often look fresh. The shrimps...",https://www.tasteatlas.com/mam-tom-chua/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/hue,Huế,n/a
