search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,search-results__item-description 2,mini-ingredients__link href,mini-ingredients__link href 2,mini-ingredients__link href 3,mini-ingredients__link href 4,mini-ingredients__link href 5,mini-ingredients__link href 6,item-location href,item-location,mini-ingredients__image src,mini-ingredients__image src 2,mini-ingredients__image src 3,mini-ingredients__image src 4,mini-ingredients__image src 5,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/pancit-cabagan,https://cdn.tasteatlas.com//images/dishes/21e20231b91f49b8b9176c9e58326dde.jpg?mw=660,119,Noodle Dish,https://www.tasteatlas.com/Noodles,Pancit Cabagan,,,,,"Pancit Cabagan is a traditional Filipino type of pancit originating from Cabagan. The dish is usually made with a combination of lechon carajay (crispy pork belly that's boiled with spices and deep-fried), egg noodles, quail eggs, carrots, bell pe...",https://www.tasteatlas.com/pancit-cabagan/wheretoeat,,https://www.tasteatlas.com/Noodles-shapes,https://www.tasteatlas.com/quail-eggs,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/Carrots,https://www.tasteatlas.com/bell-peppers,https://www.tasteatlas.com/Cabbages,https://www.tasteatlas.com/cabagan,Cabagan,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/d4115c30c4a34d0aa5cda670d0c47049.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,n/a
https://www.tasteatlas.com/camaron-rebosado,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,120,Seafood,https://www.tasteatlas.com/Seafood,Camaron rebosado,,,,,"Camaron rebosado is a traditional and simple Filipino seafood dish. It's usually made with a combination of large shrimp, lemon juice, flour, eggs, cornstarch, salt, pepper, and oil. The shrimps are marinated in a mixture of lemon juice, pepper, a...",https://www.tasteatlas.com/camaron-rebosado/wheretoeat,,https://www.tasteatlas.com/shrimps,https://www.tasteatlas.com/lemon-juices,https://www.tasteatlas.com/Flour,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/oil,https://www.tasteatlas.com/corn-starch,,,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,n/a
https://www.tasteatlas.com/soup-number-five,https://cdn.tasteatlas.com//images/dishes/0bdbf17a52d346a09a2f1a1f0851273e.jpg?mw=660,121,Offal Soup,https://www.tasteatlas.com/offal-soups,Soup Number Five,,,,,"Soup number five is a Filipino soup prepared with unusual key ingredients – bull's penis and testicles. Other ingredients include a plethora of (mostly) herbs and spices such as chili peppers, green onions, lemongrass, ginger, onions, garlic...",https://www.tasteatlas.com/soup-number-five/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/poqui-poqui,https://cdn.tasteatlas.com//images/dishes/67722be737044589beeaecf27e8c3b81.jpg?mw=660,122,Egg Dish,https://www.tasteatlas.com/egg-dishes,Poqui poqui,,,,,"Poqui poqui is a traditional Filipino dish originating from Ilocos. In order to prepare the dish, grilled eggplants are first peeled, then chopped and sautéed with garlic, onions or shallots, and tomatoes. Beaten eggs are then stirred into ...",https://www.tasteatlas.com/poqui-poqui/wheretoeat,,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/Eggplants,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/shallots,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/ilocos,Ilocos,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,n/a
https://www.tasteatlas.com/sinanglay,https://cdn.tasteatlas.com//images/dishes/3a0d946fee444e1faa9c154da47bac7b.jpg?mw=660,123,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,Sinanglay,,,,,"Sinanglay is a traditional Filipino dish originating from the Bicol area. The dish is usually made with a combination of fish (usually tilapia), tomatoes, onions, garlic, ginger, chili peppers, bok choy, coconut milk, and salt. The fish is typical...",https://www.tasteatlas.com/sinanglay/wheretoeat,,https://www.tasteatlas.com/bangus,https://www.tasteatlas.com/catfishes,https://www.tasteatlas.com/red-snappers,https://www.tasteatlas.com/tilapias,https://www.tasteatlas.com/Tomatoes,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/bicol,Bicol,https://cdn.tasteatlas.com/images/dishes/c6ad7baed7694d96995f22e2cc740dd1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/cc00fd4fdc2f47ea81779536a412a95c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/be43e56c2d7e44c38c1fe86ce0d505ca.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/c91442b6eee74b81ac599baae286807c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,n/a
https://www.tasteatlas.com/halabos-na-hipon,https://cdn.tasteatlas.com//images/dishes/89e4e0398a7340438f5895bc92dfe356.jpg?mw=660,124,Shrimp/Prawn Dish,https://www.tasteatlas.com/shrimps-and-prawns,Halabos na hipon,,,,,"Halabos na hipon is a traditional dish originating from the Philippines. This simple dish is usually made with a combination of fresh shrimp, water, and sea salt. The shrimps are gently tossed with salt in a big pan or a wok over medium to high he...",https://www.tasteatlas.com/halabos-na-hipon/wheretoeat,,https://www.tasteatlas.com/shrimps,https://www.tasteatlas.com/Salt,,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/suman,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,125,Dessert,https://www.tasteatlas.com/Desserts,Suman,,,,,"Suman is a traditional dessert originating from the Philippines. This sweet rice cake is usually made with a combination of sticky rice, brown sugar, and coconut milk. A combination of coconut milk and brown sugar is simmered in a pot over medium ...",https://www.tasteatlas.com/suman/wheretoeat,,https://www.tasteatlas.com/glutinous-rice,https://www.tasteatlas.com/brown-sugars,https://www.tasteatlas.com/coconut-milk,https://www.tasteatlas.com/banana-leaves,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/491ac981be8d48da9daa448e87411e6d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/7e1b66811f084d4586d1fab5de5e7fa7.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/adobong-pugita,https://cdn.tasteatlas.com//images/dishes/c6ea60f38b6b4a138d426529759b8e35.jpg?mw=660,126,Stew,https://www.tasteatlas.com/Stews,Adobong pugita,,,,,"Adobong pugita is a Filipino specialty originating from Occidental Mindoro. This  dish is made with mature octopus that's cooked in a combination of vinegar and soy sauce. Other common ingredients include garlic, onions, oil, and bay...",https://www.tasteatlas.com/adobong-pugita/wheretoeat,adobo,https://www.tasteatlas.com/octopuses,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/bay-leaves,https://www.tasteatlas.com/province-of-occidental-mindoro,Province of Occidental Mindoro,https://cdn.tasteatlas.com/images/ingredientgroups/bdce1ea248964158af865718ad3c7e84.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,n/a
https://www.tasteatlas.com/pinakbet-pizza,https://cdn.tasteatlas.com//images/dishes/4d3700ef89a44b15a9190739064774a6.jpg?mw=660,127,Pizza,https://www.tasteatlas.com/Pizzas,Pinakbet Pizza,,Best in   (Paoay),Cafe Herencia,https://www.tasteatlas.com/cafe-herencia,"Pinakbet pizza is a Filipino pizza variety originating from Ilocos Norte. It's traditionally topped with vegetables such as tomatoes, eggplant, long beans, okra, and bitter gourd, making it suitable for vegetarians. The pizza is derived from pinak...",https://www.tasteatlas.com/pinakbet-pizza/wheretoeat,,,,,,,,https://www.tasteatlas.com/province-of-ilocos-norte,Province of Ilocos Norte,,,,,,,n/a
https://www.tasteatlas.com/adobong-hito,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,128,Stew,https://www.tasteatlas.com/Stews,Adobong hito,,Best in   (Manila),Ang Bistro Sa Remedios,https://www.tasteatlas.com/AngBistroSaRemedios,"Adobong hito is a traditional stew originating from the Philippines. This type of adobo is made with a combination of catfish, crushed garlic, vinegar, ginger juice, lard, salt, and pepper. The fish is rinsed in vinegar, drained, rinsed in vinegar...",https://www.tasteatlas.com/adobong-hito/wheretoeat,,https://www.tasteatlas.com/catfishes,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/ginger,https://www.tasteatlas.com/Lard,https://www.tasteatlas.com/Salt,,,https://cdn.tasteatlas.com/images/ingredientgroups/cc00fd4fdc2f47ea81779536a412a95c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/spamsilog,https://cdn.tasteatlas.com//images/dishes/5da7bedc21384a9fb0c7150d827fd5e4.jpg?mw=660,129,Breakfast,https://www.tasteatlas.com/Breakfast,Spamsilog,,,,,"Spamsilog is a traditional dish originating from the Philippines, consisting of garlic fried rice, fried eggs, and Spam, the canned, trademarked, and square-shaped mixture of pork, water, salt, sugar, potato starch, and sodium nitrate. Spam is boi...",https://www.tasteatlas.com/spamsilog/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/baye-baye,https://cdn.tasteatlas.com//images/dishes/eb137327f71e4b9aaa7acdae46207fdf.jpg?mw=660,130,Dessert,https://www.tasteatlas.com/Desserts,Baye baye,,,,,Baye baye is a traditional Filipino dessert originating from the region of Iloilo. It's made with a combination of grated young coconut and either corn patties or young rice that's pounded into flakes (). In order to prepare baye b...,https://www.tasteatlas.com/baye-baye/wheretoeat,pinipig,https://www.tasteatlas.com/coconuts,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/coconut-oils,https://www.tasteatlas.com/pinipig,https://www.tasteatlas.com/banana-leaves,,https://www.tasteatlas.com/province-of-iloilo,Province of Iloilo,https://cdn.tasteatlas.com/images/ingredientgroups/43773d40b43a4beda98cca01bef445e0.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/e23090fead3d4029924ec84bea43b52f.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/24c631e30cb74a2db96808a336b84ce9.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/7e1b66811f084d4586d1fab5de5e7fa7.png?h=120&w=120,,n/a
https://www.tasteatlas.com/chicksilog,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,131,Breakfast,https://www.tasteatlas.com/Breakfast,Chicksilog,,,,,"Chicksilog is a traditional Filipino dish and a part of the silog group of dishes. It consists of fried chicken, fried eggs, and fried rice. This is one of the most famous versions of silog dishes, and it can be cooked on top of the stove or in an...",https://www.tasteatlas.com/chicksilog/wheretoeat,,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Rice,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/oil,https://www.tasteatlas.com/Salt,,,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/lechon-sauce,https://cdn.tasteatlas.com//images/dishes/fbb7aebd05af4127a71f113a24083aff.jpg?mw=660,132,Meat-based Sauce,https://www.tasteatlas.com/meat-based-sauces,Lechon Sauce,,,,,"Lechon sauce or  is a traditional Filipino sauce that's served as an accompaniment to lechon roasted suckling pig. The sauce is made with a combination of pork liver, vinegar, sugar, bread crumbs, onion, garlic, and seasoni...",https://www.tasteatlas.com/lechon-sauce/wheretoeat,sarsa ng lechon,https://www.tasteatlas.com/organ-meats,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/breadcrumbs,https://www.tasteatlas.com/Onions,https://www.tasteatlas.com/garlic,,,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
https://www.tasteatlas.com/bangsilog,https://cdn.tasteatlas.com//images/dishes/4c06ec85ad2944be9d02d84cfa014084.jpg?mw=660,133,Breakfast,https://www.tasteatlas.com/Breakfast,Bangsilog,,,,,"Bangsilog is a traditional Filipino meal and a part of silog dishes that are commonly served for breakfast. The dish consists of bangus (milkfish),  garlic fried rice, and fried eggs. The milkfish is marinated and pan-fried in oil. Cold cooked ric...",https://www.tasteatlas.com/bangsilog/wheretoeat,,https://www.tasteatlas.com/bangus,https://www.tasteatlas.com/Rice,https://www.tasteatlas.com/Eggs,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/oil,,,,https://cdn.tasteatlas.com/images/dishes/c6ad7baed7694d96995f22e2cc740dd1.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/shakoy,https://cdn.tasteatlas.com//images/dishes/5a3e1addbc9b4843a673e902446b29a2.jpg?mw=660,134,Fried Dough,https://www.tasteatlas.com/fried-dough,Shakoy,,,,,"Shakoy, also known as  or , is a traditional Filipino doughnut characterized by its twisted shape. The dough is typically made with a combination of flour, salt, sugar, and yeast. Once prepared, the dough is...",https://www.tasteatlas.com/shakoy/wheretoeat,lubid-lubid,https://www.tasteatlas.com/Flour,https://www.tasteatlas.com/yeasts,https://www.tasteatlas.com/Salt,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/oil,,https://www.tasteatlas.com/central-visayas,Central Visayas,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,,n/a
https://www.tasteatlas.com/burong-mangga,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,135,Pickling,https://www.tasteatlas.com/Picklings,Burong mangga,,,,,"Burong mangga is a traditional side dish originating from the Philippines. It consists of mango slices that are pickled in a combination of water and sugar. The mangoes are either untipe or partially ripe. The slices are seasoned with salt, then p...",https://www.tasteatlas.com/burong-mangga/wheretoeat,,https://www.tasteatlas.com/Mangoes,https://www.tasteatlas.com/Sugar,https://www.tasteatlas.com/Salt,,,,,,https://cdn.tasteatlas.com/images/ingredientgroups/2083447576eb4f5e9d6c3f6f6bf1aaba.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/maiz-con-hielo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,136,Dessert,https://www.tasteatlas.com/Desserts,Maíz con hielo,,,,,"Maíz con hielo is a traditional cold snack or a dessert originating from the Philippines. This variation on the more famous halo-halo is made with a combination of shaved ice, corn, milk, and sugar. The shaved ice is placed into a tall glas...",https://www.tasteatlas.com/maiz-con-hielo/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/adobong-hipon,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,137,Shrimp/Prawn Dish,https://www.tasteatlas.com/shrimps-and-prawns,Adobong hipon,,,,,"Adobong hipon is a traditional dish originating from the Philippines. This type of Filipino adobo is made with a combination of shrimps, soy sauce, vinegar, garlic, peppercorns, oil, and salt. The shrimps are peeled and left with their tails and h...",https://www.tasteatlas.com/adobong-hipon/wheretoeat,,https://www.tasteatlas.com/shrimps,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/peppercorns,https://www.tasteatlas.com/oil,,,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,n/a
https://www.tasteatlas.com/adobong-baka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,138,Stew,https://www.tasteatlas.com/Stews,Adobong baka,,,,,"Adobong baka is a traditional stew originating from the Philippines. This type of adobo is usually made with a combination of thinly sliced beef, soy sauce, vinegar, garlic, peppercorns, sugar, water, salt, and bay leaves. The beef is marinated in...",https://www.tasteatlas.com/adobong-baka/wheretoeat,,https://www.tasteatlas.com/Beef,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/peppercorns,https://www.tasteatlas.com/bay-leaves,,,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,n/a
https://www.tasteatlas.com/adobong-dilaw,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,139,Stew,https://www.tasteatlas.com/Stews,Adobong dilaw,,,,,"Adobong dilaw is a traditional stew originating from the Philippines. This type of adobo is usually made with a combination of turmeric, vinegar, pork or chicken, potatoes, garlic, sugar, salt, oil, peppercorns, bay leaves, and water. The meat is ...",https://www.tasteatlas.com/adobong-dilaw/wheretoeat,,https://www.tasteatlas.com/Chicken,https://www.tasteatlas.com/Pork,https://www.tasteatlas.com/turmeric,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/Potatoes,https://www.tasteatlas.com/garlic,,,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/fcf079fe2d5243b99979db6ebf5210de.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
https://www.tasteatlas.com/adobong-talong,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,140,Stew,https://www.tasteatlas.com/Stews,Adobong talong,,,,,"Adobong talong is a traditional stew originating from the Philippines. This type of adobo is made with a combination of eggplants, garlic, vinegar, soy sauce, water, salt, pepper, oil, and hot peppers. The eggplant is bronwed in oil and drained, t...",https://www.tasteatlas.com/adobong-talong/wheretoeat,,https://www.tasteatlas.com/Eggplants,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/Hot-peppers,https://www.tasteatlas.com/oil,,,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,n/a
https://www.tasteatlas.com/adobong-isda,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,141,Stew,https://www.tasteatlas.com/Stews,Adobong isda,,,,,"Adobong isda is a traditional stew originating from the Philippines. This type of adobo is usually made with a combination of fish (any type of medium-sized fish, such as galunggong or round scad), soy sauce, vinegar, garlic, bay leaves, peppercor...",https://www.tasteatlas.com/adobong-isda/wheretoeat,,https://www.tasteatlas.com/White-fish,https://www.tasteatlas.com/soy-sauce,https://www.tasteatlas.com/Vinegar,https://www.tasteatlas.com/garlic,https://www.tasteatlas.com/peppercorns,https://www.tasteatlas.com/Salt,,,https://cdn.tasteatlas.com/images/ingredientgroups/673fcb2e26434e1ca0adcf5734d193fe.png?h=120&w=120,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
