search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,item-location href,item-location src,item-location,search-results__item-description 2,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/fladlesuppe,https://cdn.tasteatlas.com//images/dishes/edabaf4b3f964073908f7c6cce8713e6.jpg?mw=660,87,Soup,https://www.tasteatlas.com/Soups,Flädlesuppe,4.0,,,,"Flädlesuppe is a traditional Swabian soup that consists of a rich broth with thin strips of  pancakes, hence the name of the soup. Although the traditional version calls for beef broth as the base, chicken or vegetable sto...",READ MORE,https://www.tasteatlas.com/fladlesuppe/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,flädle,,,
https://www.tasteatlas.com/schneeballen,https://cdn.tasteatlas.com//images/dishes/5a4572699cad4de291f5c43372c03e27.jpg?mw=660,88,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Schneeballen,3.0,Best in   (Rothenburg ob der Tauber),Reichsküchenmeister,https://www.tasteatlas.com/reichskuchenmeister,"This German specialty consists of thin strips of shortcrust pastry that are loosely intertwined and wrapped into balls which are deep-fried until golden and crispy. Traditional versions are dusted with sugar, but there are also variations may be c...",READ MORE,https://www.tasteatlas.com/schneeballen/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/rothenburg-ob-der-tauber,https://cdn.tasteatlas.com/images/emblems/847c41054d2646d68aa1a8f4e6bcf897.png,Rothenburg ob der Tauber,,,,
https://www.tasteatlas.com/leberkassemmel,https://cdn.tasteatlas.com//images/dishes/3736466ae8d54beb8ab7f7f03514ca14.jpg?mw=660,89,Sandwich,https://www.tasteatlas.com/sandwiches,Leberkässemmel,4.2,Best in   (Wangen im Allgäu),Fidelisbäck,https://www.tasteatlas.com/fidelisback,This classic Bavarian and Austrian sandwich consists of a thick slice of —a product consisting of ground meat that is baked into a meatloaf—which is served inside a halved bread roll (). Typical co...,READ MORE,https://www.tasteatlas.com/leberkassemmel/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,leberkäse,,,
https://www.tasteatlas.com/munchner-schnitzel,https://cdn.tasteatlas.com//images/dishes/2f22c14d790c4d45afcec61c9f234a2b.jpg?mw=660,90,Veal Dish,https://www.tasteatlas.com/veal-dishes,Münchner Schnitzel,4.3,Best in   (Munich),Görreshof,https://www.tasteatlas.com/gorreshof,"Münchner schnitzel is an interesting variety on the world-famous Wiener schnitzel. This is a Munich-style variety, hence the name of the dish. The veal cutlets are brushed with a combination of sweet mustard and horseradish before they're coa...",READ MORE,https://www.tasteatlas.com/munchner-schnitzel/wheretoeat,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Mustard,https://cdn.tasteatlas.com/images/ingredientgroups/36f67695affa43ec9a0397a775614c85.png?h=120&w=120,https://www.tasteatlas.com/horseradish,https://cdn.tasteatlas.com/images/ingredientgroups/f0615ac67af849cba9c22ea4ff94f949.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/munich,https://cdn.tasteatlas.com/images/emblems/b48280f6546f45e2b97b7251d852f133.png,Munich,,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,
https://www.tasteatlas.com/konigsberger-klopse-germany,https://cdn.tasteatlas.com//images/dishes/5c01db95cd724e9aaa19997b8ddf19a2.jpg?mw=660,91,Meatballs,https://www.tasteatlas.com/meatballs,Königsberger Klopse,4.0,Best in   (Berlin),La Soupe Populaire,https://www.tasteatlas.com/LaSoupePopulaire,"Königsberger Klopse is a savory meal consisting of meatballs in a white sauce served with a side of boiled potatoes and sliced pickled beets. Similar dishes have existed since the Middle Ages, but klopse (lit. meatballs) were invented in K&ou...",READ MORE,https://www.tasteatlas.com/konigsberger-klopse-germany/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/pickert,https://cdn.tasteatlas.com//images/dishes/22273595a1ae4137bbe0d8d1b0cf3672.jpg?mw=660,92,Pancake,https://www.tasteatlas.com/pancakes,Pickert,,,,,"Pickert is a German dish originating from Westphalia. It can best be described as a combination of a fritter, a potato pancake, and a waffle. The key ingredients include flour, grated potatoes, eggs, milk, yeast, salt, sugar, oil, and raisins. Whe...",READ MORE,https://www.tasteatlas.com/pickert/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/westphalia,,Westphalia,,,,n/a
https://www.tasteatlas.com/toast-hawaii,https://cdn.tasteatlas.com//images/dishes/b305246b0c494c2b9f2e7a4ca8fa2e61.jpg?mw=660,93,Sandwich,https://www.tasteatlas.com/sandwiches,Toast Hawaii,3.6,,,,"Although its ingredients aren't exactly traditionally German, toast Hawaii is a modern German classic - it was popularized by a TV cook Clemens Wilmenrod in the 1950s. In a similar way that the Americans have ruined pizza for some (mostly Italians...",READ MORE,https://www.tasteatlas.com/toast-hawaii/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/mettbrotchen,https://cdn.tasteatlas.com//images/dishes/dc3227223835414d93e0e14569fe3d9f.jpg?mw=660,94,Sandwich,https://www.tasteatlas.com/sandwiches,Mettbrötchen,3.6,,,,"Mettbrötchen is a type of sandwich consisting of a fresh  (a German bread roll) and  (raw pork mince). The bread roll is sliced, then topped with a layer of mett, which is usually seasoned with salt and pepp...",READ MORE,https://www.tasteatlas.com/mettbrotchen/wheretoeat,,,,,,,,,,,,,,brötchen,,,
https://www.tasteatlas.com/dresdner-stollen,https://cdn.tasteatlas.com//images/dishes/76596f98c143444ebd38a2395b85188e.jpg?mw=660,95,Sweet Bread,https://www.tasteatlas.com/Sweet-breads,Dresdner Stollen,4.1,,,,"Dresdner stollen is an aromatic German fruit bread that has been closely associated with Christmas. It consists of buttery yeast dough that is spiced and usually studded with candied orange, lemon peel, sultanas, sweet and bitter almonds, and lemo...",READ MORE,https://www.tasteatlas.com/dresdner-stollen/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/dresden,https://cdn.tasteatlas.com/images/emblems/1d889f76bcc1406f951c0577f479ed3e.png,Dresden,,,,
https://www.tasteatlas.com/thuringer-klosse,https://cdn.tasteatlas.com//images/dishes/49a20fe93bbb4d62b05f952831a14215.jpg?mw=660,96,Dumplings,https://www.tasteatlas.com/Dumplings,Thüringer Klöße,4.6,,,,"A quintessential specialty hailing from Thuringia, Thüringer klöße is a simple potato dumpling that consists of a mixture of grated raw potatoes and mashed cooked potatoes filled with crunchy cubes of bread. The dumplings are typic...",READ MORE,https://www.tasteatlas.com/thuringer-klosse/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/thuringia,https://cdn.tasteatlas.com/images/emblems/1869a29a63994988bf013b6ac82173a9.png,Thuringia,,,,
https://www.tasteatlas.com/bayerische-breze,https://cdn.tasteatlas.com//images/dishes/cb6a5789a3e14e7a8518a0f427e64d42.jpg?mw=660,97,Bread,https://www.tasteatlas.com/Breads,Bayerische Breze,4.0,Best in   (Munich),Augustiner-Keller,https://www.tasteatlas.com/augustiner-keller,"This traditional Bavarian pretzel is shaped to symbolize two arms folded for prayer, and they are available in different versions and sizes, usually topped with a sprinkling with coarse salt. Their crust is thin, dark brown, shiny, and has a crack...",READ MORE,https://www.tasteatlas.com/bayerische-breze/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,
https://www.tasteatlas.com/frankfurter-grune-sosse,https://cdn.tasteatlas.com//Images/Dishes/688fd99fc23d453aace643449faffc36.jpg?mw=660,98,Sauce,https://www.tasteatlas.com/Sauces,Frankfurter Grüne Soße,3.9,Best in   (Frankfurt am Main),Apfelwein Wagner,https://www.tasteatlas.com/ApfelweinWagner,"Frankfurter Grüne Soße is a famous cold herb sauce from Frankfurt, consisting of sour cream, spices, and herbs. Traditionally, there should be seven herbs in the sauce, and 70% of them should have been grown in Frankfurt. These seven he...",READ MORE,https://www.tasteatlas.com/frankfurter-grune-sosse/wheretoeat,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/borages,https://cdn.tasteatlas.com/images/ingredientgroups/dd3f3d2af0f34d9880a4332ce92f5473.png?h=120&w=120,https://www.tasteatlas.com/chervils,https://cdn.tasteatlas.com/images/ingredientgroups/36ead12674fb4449b0ac6fa8f649885b.png?h=120&w=120,https://www.tasteatlas.com/garden-cresses,https://cdn.tasteatlas.com/images/ingredientgroups/a6d86ed91b02491d9b523b9382551ffe.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/frankfurt,https://cdn.tasteatlas.com/images/emblems/511b40cb337c436cb4dae8cfc86f6b91.png,Frankfurt,,https://www.tasteatlas.com/salad-burnets,https://cdn.tasteatlas.com/images/ingredientgroups/e56852b4e9dc4d6d8af8c0013b7bec78.png?h=120&w=120,
https://www.tasteatlas.com/pichelsteiner,https://cdn.tasteatlas.com//images/dishes/e8587cdbe8db465aa67e08a7b7d2f0e9.jpg?mw=660,99,Stew,https://www.tasteatlas.com/Stews,Pichelsteiner,,,,,"Pichelsteiner is a thick German stew made with several kinds of meat and vegetables. Pork, beef, and mutton are the main ingredients alongside potatoes, carrots, cabbage, and leeks. Various other vegetables can be added for extra flavor, such as o...",READ MORE,https://www.tasteatlas.com/pichelsteiner/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,https://www.tasteatlas.com/vegetable-stocks,https://cdn.tasteatlas.com/images/ingredientgroups/f39ab112e428413d822ce2e6966c6f4d.png?h=120&w=120,n/a
https://www.tasteatlas.com/brotsuppe,https://cdn.tasteatlas.com//images/dishes/5743cb3f56ea40e6855137b0daa0c709.jpg?mw=660,100,Bread Soup,https://www.tasteatlas.com/bread-soups,Brotsuppe,3.0,,,,"Brotsuppe, meaning , is a humble German dish based on stale bread and meat broth (usually beef) or vegetable broth. Pieces of leftover bread (usually rye bread) are fried in butter or lard alongside onions until nicely colored a...",READ MORE,https://www.tasteatlas.com/brotsuppe/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,bread soup,,,
https://www.tasteatlas.com/leipziger-allerlei,https://cdn.tasteatlas.com//images/dishes/e897ffc5ea9e44e789e676d33b8238a2.jpg?mw=660,101,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Leipziger Allerlei,,,,,"As the name suggests, this German specialty hails from Leipzig, and it is typically based on a mix of vegetables. The dish usually consists of a combination of young vegetables, crayfish tails, morel mushrooms, and bread dumplings which are doused...",READ MORE,https://www.tasteatlas.com/leipziger-allerlei/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/leipzig,https://cdn.tasteatlas.com/images/emblems/451e7fe960204031800b22c763e56c40.png,Leipzig,,,,n/a
https://www.tasteatlas.com/botel,https://cdn.tasteatlas.com//images/dishes/fabed46aef67478e87a581023b4fb213.jpg?mw=660,102,Pork Dish,https://www.tasteatlas.com/pork-dishes,Bötel,,,,,"Bötel is a traditional salt-cured ham hock or pork knuckle hailing from Magdeburg. Just like its cousin from northern Germany, the well-known  (cured and boiled pork knuckle), this cured pork knuckle is typically simmered befo...",READ MORE,https://www.tasteatlas.com/botel/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/magdeburg,,Magdeburg,eisbein,,,n/a
https://www.tasteatlas.com/gelbwurst,https://cdn.tasteatlas.com//images/dishes/20ea3c0f272f43c3b074e9986d7f8efa.jpg?mw=660,103,Sausage,https://www.tasteatlas.com/Sausages,Gelbwurst,4.3,,,,"Hailing from Bavaria, gelbwurst or  is a German sausage variety that has been traditionally stuffed into natural casings dyed with saffron, hence the name. The sausage may consist of pork, veal or beef, bacon, or chicken, an...",READ MORE,https://www.tasteatlas.com/gelbwurst/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,yellow sausage,,,
https://www.tasteatlas.com/berliner-pfannkuchen,https://cdn.tasteatlas.com//images/dishes/5d7bb143eccb46dcba3e9a5f08c4e150.jpg?mw=660,104,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Berliner Pfannkuchen,4.2,Best in   (Berlin),Bäckerei Siebert,https://www.tasteatlas.com/BackereiSiebert,"Krapfen was probably the first European-style doughnut to appear, followed by similar varieties in other countries. These pastries are traditionally prepared with leavened dough that is deep-fried until golden and crispy on the outside, while they...",READ MORE,https://www.tasteatlas.com/berliner-pfannkuchen/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kaiserschmarrn-bavaria,https://cdn.tasteatlas.com//Images/Dishes/566f349a56ec46008e55aed46a3cd897.jpg?mw=660,105,Pancake,https://www.tasteatlas.com/pancakes,Kaiserschmarrn,4.4,Best in   (Munich),Zwickl,https://www.tasteatlas.com/zwickl,"Also known as , this Viennese dessert can be described as a fluffy, lightly caramelized, scrambled pancake. Legend has it that kaiserschmarrn was the favorite dessert of Kaiser Franz Joseph I, after whom it was named. Th...",READ MORE,https://www.tasteatlas.com/kaiserschmarrn-bavaria/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,the Emperor's mess,https://www.tasteatlas.com/rum,https://cdn.tasteatlas.com/images/dishes/7a2519c3071649deb754fcd426d36749.png?h=120&w=120,
https://www.tasteatlas.com/hochzeitssuppe,https://cdn.tasteatlas.com//images/dishes/d75673f4b45b4d86abe1f5a6e0be4b29.jpg?mw=660,106,Soup,https://www.tasteatlas.com/Soups,Hochzeitssuppe,,Best in   (Billerbeck),Hotel Restaurant Weissenburg,https://www.tasteatlas.com/hotel-restaurant-weissenburg,"Originating from Germany, hochzeitssuppe is a traditional wedding soup that derives its name from the German words , meaning , and , which means . Similar to the Italian-American version ...",READ MORE,https://www.tasteatlas.com/hochzeitssuppe/wheretoeat,,,,,,,,,,,,,,hochzeit,,,n/a
https://www.tasteatlas.com/dinette-germany,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,107,Pizza,https://www.tasteatlas.com/Pizzas,Dinnete,,Best in   (Radolfzell),Wirtschaft zum Kranz,https://www.tasteatlas.com/wirtschaft-zum-kranz,"Dinnete is a traditional German dish originating from Baden-Württemberg. This pizza-like dish is topped with sour cream, salt, pepper, eggs, onions, ham, and cheese such as Emmental. The dough is made with a combination of wheat flour, spelt ...",READ MORE,https://www.tasteatlas.com/dinette-germany/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/baden-wurttemberg,https://cdn.tasteatlas.com/images/emblems/063e23a44b8a4d39b6b8e51136f82829.png,Baden-Württemberg,,,,n/a
https://www.tasteatlas.com/griebenschmalz,https://cdn.tasteatlas.com//images/dishes/70b0d48da4c84115ac7a3013ca66ee3b.jpg?mw=660,108,Spread,https://www.tasteatlas.com/spreads,Griebenschmalz,2.6,,,,"Griebenschmalz is a traditional German spread that consists of rendered pork fat () and cracklings (). The crunchiness of the pork cracklings perfectly complements the smooth and creamy texture of the lard, and the ...",READ MORE,https://www.tasteatlas.com/griebenschmalz/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,schmalz,,,
https://www.tasteatlas.com/biersuppe,https://cdn.tasteatlas.com//images/dishes/c585f52fd84f4e63a1208b3992566a6a.jpg?mw=660,109,Soup,https://www.tasteatlas.com/Soups,Biersuppe,2.9,,,,"As the name suggests, beer is the main ingredient of this traditional German soup that has been widely enjoyed in medieval and early modern Europe. There are numerous variations of this specialty, but it is typically made by combining light or dar...",READ MORE,https://www.tasteatlas.com/biersuppe/wheretoeat,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,,,,,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,
https://www.tasteatlas.com/eierschecke,https://cdn.tasteatlas.com//images/dishes/a8112ce6926a48f0a27318be51ef457e.jpg?mw=660,110,Cake,https://www.tasteatlas.com/cakes,Eierschecke,,,,,"This specialty dessert from Saxony is a sheet cake consisting of three individual layers. Yeast dough is commonly used for the base layer, but a thin sponge cake or a pie crust can be used instead. The middle layer consists of a type of custard wh...",READ MORE,https://www.tasteatlas.com/eierschecke/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/saxony,https://cdn.tasteatlas.com/images/emblems/a4363631daff4d169b0f1e604b8768e9.png,Saxony,,,,n/a
https://www.tasteatlas.com/hausfreunde,https://cdn.tasteatlas.com//images/dishes/62e77b6d77dd497887a3079bc06a1f86.jpg?mw=660,111,Cookie,https://www.tasteatlas.com/Cookies,Hausfreunde,,,,,"Hausfreunde are classic German Christmas cookies. In order to make them, a few layers of crispy shortcrust pastry are covered with apricot jam and almond paste, then dipped in dark chocolate and garnished with caramelized walnuts on top. The ingre...",READ MORE,https://www.tasteatlas.com/hausfreunde/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/halve-hahn,https://cdn.tasteatlas.com//images/dishes/b6fd030ad0aa4d9aaca3addd1b2d75b4.jpg?mw=660,112,Sandwich,https://www.tasteatlas.com/sandwiches,Halve Hahn,,,,,"Halve hahn is a Rhenish sandwich consisting of a split rye roll () that is typically buttered and topped with a thick slice of medium-ripe gouda cheese, pickles, and raw onions. Mustard is commonly added as well. It is popu...",READ MORE,https://www.tasteatlas.com/halve-hahn/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/cologne,https://cdn.tasteatlas.com/images/emblems/79cc170d144742a6a956b9596c4cacf2.png,Cologne,röggelchen,,,n/a
https://www.tasteatlas.com/ofenschlupfer,https://cdn.tasteatlas.com//images/dishes/0b4af0c66dc045dd8feafbc1c1e06fc4.jpg?mw=660,113,Pudding,https://www.tasteatlas.com/puddings,Ofenschlupfer,,,,,"This traditional bread pudding comes from Swabia and is made with pieces of stale bread and apples, drenched in a custard-like mixture of milk, sugar, eggs, butter, cinnamon, and vanilla sugar. Everything is combined into a greased baking dish and...",READ MORE,https://www.tasteatlas.com/ofenschlupfer/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/baden-wurttemberg,https://cdn.tasteatlas.com/images/emblems/063e23a44b8a4d39b6b8e51136f82829.png,Baden-Württemberg,,,,n/a
https://www.tasteatlas.com/anisplazchen,https://cdn.tasteatlas.com//images/dishes/23b8b96711524501bd0aa5e1a1076aa4.jpg?mw=660,114,Cookie,https://www.tasteatlas.com/Cookies,Anispläzchen,,,,,"Anispläzchen are traditional German Christmas cookies. As the name suggests, the cookies are flavored with aniseed, and may optionally incorporate cinnamon. Although other ingredients include only eggs, sugar, and flour, the unique technique ...",READ MORE,https://www.tasteatlas.com/anisplazchen/wheretoeat,,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kluten,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,115,Dumplings,https://www.tasteatlas.com/Dumplings,Kluten,,,,,"Kluten is a German dumpling that is made with flour, milk, eggs, and butter. The batter is dropped into boiling water or soup using a spoon, and it is then cooked until done, yielding small and soft dumplings. These dumplings have a very mild flav...",READ MORE,https://www.tasteatlas.com/kluten/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/schleswig-holstein,https://cdn.tasteatlas.com/images/emblems/ff1ce87283864edd93bb2b8d5ce75389.png,Schleswig-Holstein,,,,n/a
https://www.tasteatlas.com/quarkkeulchen,https://cdn.tasteatlas.com//images/dishes/f3a1b4ec025d4fb4b029af88d12e2919.jpg?mw=660,116,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Quarkkeulchen,,,,,"Originating in Saxony, quarkkeulchen is made by combining quark, mashed potatoes, eggs, flour, and milk or water, and then shaping the mixture into flat cakes which are fried in hot oil or butter until nicely browned on both sides. This sweet spec...",READ MORE,https://www.tasteatlas.com/quarkkeulchen/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/saxony,https://cdn.tasteatlas.com/images/emblems/a4363631daff4d169b0f1e604b8768e9.png,Saxony,,,,n/a
https://www.tasteatlas.com/presskopf,https://cdn.tasteatlas.com//images/dishes/8b4837da93be41f49ea730ad98abbe6c.jpg?mw=660,117,Sausage,https://www.tasteatlas.com/Sausages,Presskopf,3.9,,,,"Presskopf wurst is a variety of German head cheese that is made with different animal parts such as pork or calf head meat, rinds, bacon, pork heart, and sometimes pork blood or pork muscle meat. The sausage mixture is typically flavored with ingr...",READ MORE,https://www.tasteatlas.com/presskopf/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/bavaria,https://cdn.tasteatlas.com/images/emblems/563f7d3882da4e19b19f6f4c2c5ff12f.png,Bavaria,,,,
https://www.tasteatlas.com/zungenwurst,https://cdn.tasteatlas.com//images/dishes/3ed8731d771a4086afd3bd0384082d9d.jpg?mw=660,118,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Zungenwurst,4.2,,,,"Zungenwurst is a traditional German blood sausage that contains pieces of pickled tongues. It typically consists of a mixture of pork blood, fat, and pieces of pickled tongues, seasoned with ground pepper and (optionally) other strong spices. Usua...",READ MORE,https://www.tasteatlas.com/zungenwurst/wheretoeat,,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/linsen-mit-spatzle,https://cdn.tasteatlas.com//images/dishes/e15b62f1067c4cc7a7bab102aed4e527.jpg?mw=660,119,Stew,https://www.tasteatlas.com/Stews,Linsen mit Spätzle,,Best in   (Stuttgart),Weinhaus Stetter,https://www.tasteatlas.com/weinhaus-stetter,"One of the staples of traditional Swabian cuisine, linsen mit spätzle combines a thick and creamy stew of brown lentils () with soft egg noodles (). Lentils are braised with bacon and vegetables and then si...",READ MORE,https://www.tasteatlas.com/linsen-mit-spatzle/wheretoeat,,,,,,,,,,,https://www.tasteatlas.com/baden-wurttemberg,https://cdn.tasteatlas.com/images/emblems/063e23a44b8a4d39b6b8e51136f82829.png,Baden-Württemberg,linsen,,,n/a
https://www.tasteatlas.com/pfefferpotthast,https://cdn.tasteatlas.com//images/dishes/c05f4b2ed6034b13b8ab578410ff5a46.jpg?mw=660,120,Stew,https://www.tasteatlas.com/Stews,Pfefferpotthast,2.8,Best in   (Dortmund),Zum Alten Markt,https://www.tasteatlas.com/zum-alten-markt,"Pfefferpotthast is a traditional meat stew hailing from Westphalia. It consists of pieces of beef that are simmered in a seasoned broth along with onions, soup vegetables, spices, and herbs. The meat is typically first browned in a little oil or l...",READ MORE,https://www.tasteatlas.com/pfefferpotthast/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/pumpernickel,https://cdn.tasteatlas.com/images/dishes/9960cb2645b742398140a65cf3fe4496.png?h=120&w=120,https://www.tasteatlas.com/cloves,https://cdn.tasteatlas.com/images/ingredientgroups/59dd76e264aa44b3890bec8a11722eac.png?h=120&w=120,https://www.tasteatlas.com/dortmund,https://cdn.tasteatlas.com/images/emblems/6a036ee059c94b6d84895a9cb891cec9.png,Dortmund,,https://www.tasteatlas.com/capers,https://cdn.tasteatlas.com/images/ingredientgroups/c3e80c4b4ffb4e27ac02a1ae9f0185d2.png?h=120&w=120,
https://www.tasteatlas.com/senfgurken,https://cdn.tasteatlas.com//images/dishes/81e55a2880f34b6eb7629d85b868e9ee.jpg?mw=660,121,Pickling,https://www.tasteatlas.com/Picklings,Senfgurken,,,,,"Senfgurken or mustard pickles are made with slices of cucumbers which have been peeled, seeded, and salted before they are pickled in a vinegar-based liquid alongside onions, dill, and mustard seeds. Other typical spices added to the jar of pickle...",READ MORE,https://www.tasteatlas.com/senfgurken/wheretoeat,,,,,,,,,,,,,,,,,n/a
