search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/braised-abalone,https://cdn.tasteatlas.com//Images/Dishes/dd1974c27d304f1898b7aeeadf2ddd67.jpg?mw=660,107,Sea Snail Dish,https://www.tasteatlas.com/sea-snail-dishes,Braised Abalone,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Hong Kong),Lung King Heen,https://www.tasteatlas.com/LungKingHeen,"Braised abalone is a Chinese dish originating from the Guangdong region. The dish is made by simply braising the mollusk in a soy sauce-based liquid. It is recommended to use fresh abalones because their texture is tender, and they produce a delic...",,https://www.tasteatlas.com/braised-abalone/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/beef-ball,https://cdn.tasteatlas.com//Images/Dishes/6dc3138287844cf9a052cf870cb3fe22.jpg?mw=660,108,Meatballs,https://www.tasteatlas.com/meatballs,Beef Ball,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Hong Kong),Tim Ho Wan,https://www.tasteatlas.com/TimHoWan,"Beef balls are Chinese food items made with finely pulverized beef and other types of ground meat, such as pork. The tiny tendons in each ball will dissolve during the process of slow cooking. Because the meat in beef balls is pulverized and not g...",,https://www.tasteatlas.com/beef-ball/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/zhangcha-duck,https://cdn.tasteatlas.com//Images/Dishes/4625a6a9dfbf4e3fb073c59c2b31c1c7.jpg?mw=660,109,Duck Dish,https://www.tasteatlas.com/duck-dishes,Zhangcha Duck,https://www.tasteatlas.com/sichuan,Sichuan,,Best in   (Shanghai),Yuxin Chuan Cai,https://www.tasteatlas.com/YuxinChuanCai,"Zhangcha duck is a duck smoked with tea and camfor, originating from the Chinese province of Sichuan which is famed for its spicy dishes. The preparation of this meal is a five-step process; first, it’s marinated, then boiled, air-dried, smo...",,https://www.tasteatlas.com/zhangcha-duck/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mei-gan-cai,https://cdn.tasteatlas.com//Images/Dishes/c239e4ab290d4322b9408f1eae2e1953.jpg?mw=660,110,Pickling,https://www.tasteatlas.com/Picklings,Mei gan cai,,,,,,,"One of the most prized ingredients in the common red-braised dishes in central and southern China, mei gan cai is a type of dried pickle made with either Chinese cabbage or mustard greens that have undergone quite an elaborate production process t...",,https://www.tasteatlas.com/mei-gan-cai/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tea-egg,https://cdn.tasteatlas.com//Images/Dishes/8867dcfce9d24170b5a19d08ea16979a.jpg?mw=660,111,Snack,https://www.tasteatlas.com/Snacks,Tea Egg,,,,,,,"Despite its unusual name, tea is not the dominant flavor in tea egg, a popular, traditional snack item found throughout China. The snack consists of an egg that is hard-boiled in (usually black) tea, soy sauce, and numerous spices such as anise, c...",,https://www.tasteatlas.com/tea-egg/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/guaiwei,https://cdn.tasteatlas.com//Images/Dishes/ccdb828cb0dd43308c97b1c65e366394.jpg?mw=660,112,Sauce,https://www.tasteatlas.com/Sauces,Guaiwei,https://www.tasteatlas.com/sichuan,Sichuan,,,,,Guaiwei is a unique Sichuan blend of spices that is commonly used in the preparation of sauces or as a seasoning for various seafood and meat dishes. Its name is literally translated to  and is extremely prized in S...,strange or exotic taste,https://www.tasteatlas.com/guaiwei/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mandarin-roll,https://cdn.tasteatlas.com//Images/Dishes/61dca6dafc014e39b9e1f6bbd3bb910a.jpg?mw=660,113,Bread,https://www.tasteatlas.com/Breads,Mandarin Roll,,,,,,,"Mandarin roll is a steamed bun with Chinese origins, consisting of wheat flour, sugar, water, soybean oil, milk powder, yeast, and salt. It is such an important part of Chinese cuisine that it is likened to white bread in western cuisine. Steamed ...",,https://www.tasteatlas.com/mandarin-roll/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/paomo,https://cdn.tasteatlas.com//Images/Dishes/cbf670fc99b541c6ac1ea804b7fcb432.jpg?mw=660,114,Stew,https://www.tasteatlas.com/Stews,Paomo,https://www.tasteatlas.com/xian,Xi'an,,,,,"Paomo, a specialty of the Shaanxi cuisine, is a stew consisting of steamed and leavened bread () that is soaked in a simple mutton soup and typically eaten in the city of Xi'an. The invention of the dish is often ascribed to the ...",mó,https://www.tasteatlas.com/paomo/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/jing-jiang-rou-si,https://cdn.tasteatlas.com//Images/Dishes/94f3d7e9546742fb89283590c09d5f6a.jpg?mw=660,115,Pork Dish,https://www.tasteatlas.com/pork-dishes,Jing jiang rou si,https://www.tasteatlas.com/beijing,Beijing,,,,,"Originating from Beijing, jing jiang rou si is a trademark of the capital's extraordinary cuisine, consisting of sliced pork meat cooked in a sauce based on sweet beans. The dish is then traditionally rolled in soya bean wraps, although it can be ...",,https://www.tasteatlas.com/jing-jiang-rou-si/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,n/a
https://www.tasteatlas.com/plum-sauce,https://cdn.tasteatlas.com//Images/Dishes/3a55a8a1a82e47c29c2806e5ee97f4b6.jpg?mw=660,116,Sauce,https://www.tasteatlas.com/Sauces,Plum Sauce,,,4.4,,,,"Plum sauce is a flavorful condiment consisting of sweet plums, vinegar, ginger, chili, garlic, sugar, and salt. It has Chinese origins and is an often-seen condiment of choice in numerous Chinese restaurants. The sauce can be used as a dip for a v...",,https://www.tasteatlas.com/plum-sauce/wheretoeat,https://www.tasteatlas.com/Plums,https://cdn.tasteatlas.com/images/ingredientgroups/6b5b38011c7d4e43af117c875ad232b2.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,
https://www.tasteatlas.com/luosifen,https://cdn.tasteatlas.com//images/dishes/f28b03c810f94b079ee9ea8bdfb14cf0.jpg?mw=660,117,Noodle Dish,https://www.tasteatlas.com/Noodles,Luosifen,https://www.tasteatlas.com/liuzhou,Liuzhou,,,,,"Luosifen, a native to Liuzhou in China's Guangxi province, is a dish consisting of a snail-based broth, rice noodles, and an array of additional ingredients, typically including pickled bamboo shoots, peanuts, tofu skins, and green vegetables. The...",,https://www.tasteatlas.com/luosifen/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/moo-goo-gai-pan,https://cdn.tasteatlas.com//Images/Dishes/d568a57930fd4b31af6574abe7b09285.jpg?mw=660,118,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Moo goo gai pan,,,,,,,"Cantonese in origin, moo goo gai pan is an Americanized version of a pre-existing Chinese stir-fry made with mushrooms and sliced chicken as the main ingredients. Additional ingredients typically include snow peas, bamboo shoots, water chestnuts, ...",,https://www.tasteatlas.com/moo-goo-gai-pan/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/corn-starch,https://cdn.tasteatlas.com/images/ingredientgroups/dfa4af586b3845a8b4e676e648dbf1eb.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,n/a
https://www.tasteatlas.com/hangzhou-style-duck-pickled-in-soy-sauce,https://cdn.tasteatlas.com//images/dishes/93a5bd1701c043f8a5122e8090df2584.jpg?mw=660,119,Duck Dish,https://www.tasteatlas.com/duck-dishes,Hangzhou-Style Duck Pickled in Soy Sauce,https://www.tasteatlas.com/hangzhou,Hangzhou,,,,,"Hangzhou-style duck pickled in soy sauce is a delectable specialty dish of Hangzhou cuisine that delivers the authentic flavors of the region. This dish consists of duck meat cooked in a marinade, and it is then covered with soy sauce and served a...",,https://www.tasteatlas.com/hangzhou-style-duck-pickled-in-soy-sauce/wheretoeat,https://www.tasteatlas.com/Duck,https://cdn.tasteatlas.com/images/ingredientgroups/0a14c8f14ae348468a1f8f23c4738bef.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,,,,,,,,,n/a
https://www.tasteatlas.com/dou-fu-fa,https://cdn.tasteatlas.com//Images/Dishes/b334dd49d50c48ffba6940380b9b22a2.jpg?mw=660,120,Dessert,https://www.tasteatlas.com/Desserts,Dou fu fa,,,,Best in   (Hong Kong),Kung Wo Beancurd Factory,https://www.tasteatlas.com/kung-wo-beancurd-factory,"Dou fu fa is a popular Asian dessert consisting of creamy tofu topped with various savory or sweet garnishes. It is made with coagulated soy milk to create a tofu product with a mild taste and an incredibly soft consistency. Like other varieties, ...",,https://www.tasteatlas.com/dou-fu-fa/wheretoeat,https://www.tasteatlas.com/tofu,https://cdn.tasteatlas.com/images/dishes/9a7358d6b7dc42cb8156a394d174dc44.png?h=120&w=120,https://www.tasteatlas.com/sugar-syrups,https://cdn.tasteatlas.com/images/ingredientgroups/8b1aa8cc46f7435c83cfb8dce4f14f69.png?h=120&w=120,,,,,,,,,n/a
https://www.tasteatlas.com/guilinggao,https://cdn.tasteatlas.com//images/dishes/b86dae4a1ff94f5db4e09cd048007033.jpg?mw=660,121,Dessert,https://www.tasteatlas.com/Desserts,Guilinggao,https://www.tasteatlas.com/guangdong,Guangdong,,Best in   (Hong Kong),Hui Lau Shan,https://www.tasteatlas.com/hui-lau-shan,"In its original form, guilinggao was a herbal paste that consisted of the powdered  (bottom shell of Golden coin turtle) and a variety of flowers, herbs, spices, roots, and tree barks. Although it was initially used as a health re...",plastron,https://www.tasteatlas.com/guilinggao/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/serradura,https://cdn.tasteatlas.com//images/dishes/cb728db6af43443ba2d62af46556cbff.jpg?mw=660,122,Pudding,https://www.tasteatlas.com/puddings,Serradura,https://www.tasteatlas.com/macau,Macau,,Best in   (Macau),Mok Yi Kei,https://www.tasteatlas.com/MokYiKei,"Serradura is a Portuguese and Macanese dessert which consists of finely crushed tea cookies layered between a velvety combination of whipped cream and condensed milk. Traditionally, the cream was infused with vanilla, but modern varieties appear i...",,https://www.tasteatlas.com/serradura/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/mango-pomelo-sago,https://cdn.tasteatlas.com//Images/Dishes/a462d362b4f644b299e247ccf0429e99.jpg?mw=660,123,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Mango pomelo sago,https://www.tasteatlas.com/hong-kong,Hong Kong,,Best in   (Hong Kong),Hui Lau Shan,https://www.tasteatlas.com/hui-lau-shan,"Invented in 1984 in Lei Garden’s Singapore branch, mango pomelo sago is a refreshing summer dessert made with mango, pomelo, sago, milk, coconut milk, and evaporated milk. Apart from Hong Kong, the dessert is also popular in Singapore and Ta...",,https://www.tasteatlas.com/mango-pomelo-sago/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/red-bean-cake,https://cdn.tasteatlas.com//Images/Dishes/f140c721c5034456bf82ea6987f787ad.jpg?mw=660,124,Dessert,https://www.tasteatlas.com/Desserts,Red Bean Cake,,,,,,,"Red bean cake is a traditional Chinese dessert which incorporates glutinous rice flour and lightly sweetened red bean paste. The base of the cake employs sweet rice flour and eggs, which are then combined with smooth or coarse red bean mixture. Mo...",,https://www.tasteatlas.com/red-bean-cake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/soy-egg,https://cdn.tasteatlas.com//Images/Dishes/6e378cca5cf84e4ba4012d5a6ac55bc2.jpg?mw=660,125,Egg Dish,https://www.tasteatlas.com/egg-dishes,Soy Egg,,,,,,,"Delicately flavored soy eggs are a simple and versatile Chinese invention. Boiled and peeled eggs are submerged in the soy sauce mixture and left for a couple of hours until the salty flavors penetrate, infuse, and color the outer layer of the egg...",,https://www.tasteatlas.com/soy-egg/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/mirin,https://cdn.tasteatlas.com/images/dishes/32562736878e4818a7f6291b3bb708b9.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,n/a
https://www.tasteatlas.com/baobing,https://cdn.tasteatlas.com//Images/Dishes/954b83f5f5ff4233a1f21ac4326261af.jpg?mw=660,126,Frozen Dessert,https://www.tasteatlas.com/frozen-desserts,Baobing,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"Baobing is a simple dessert consisting of finely shaved ice and fresh fruit such as mangoes, litchis, and rambutans. It is usually topped with condensed milk, flavored sugar syrup, mung beans, and peanuts. Baobing is especially popular during the ...",,https://www.tasteatlas.com/baobing/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sachima,https://cdn.tasteatlas.com//Images/Dishes/f1e038e3a10e407ea2092f1cb1e7e624.jpg?mw=660,127,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Sachima,,,,,,,"Sachima is a sweet Chinese pastry that is consumed as a snack, consisting of a deep-fried combination of batter and sugar syrup. There are numerous regional varieties of this popular treat, but sachima is most often sprinkled with sesame seeds, de...",,https://www.tasteatlas.com/sachima/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/west-lake-vinegar-fish,https://cdn.tasteatlas.com//images/dishes/b17b282d3bc940ed8cafd484c43ff30c.jpg?mw=660,128,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,West Lake Vinegar Fish,https://www.tasteatlas.com/hangzhou,Hangzhou,,,,,"This popular Hangzhou dish with a sweet and sour flavor is traditionally made with cleaned grass carp that is poached or steamed with ginger, then covered with a sauce consisting of black vinegar, brown sugar, soy sauce, corn flour, water, and sto...",,https://www.tasteatlas.com/west-lake-vinegar-fish/wheretoeat,https://www.tasteatlas.com/carp,https://cdn.tasteatlas.com/images/ingredientgroups/a2609e4a6f0c4f11a079f1675f031c3e.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,n/a
https://www.tasteatlas.com/zhengjiao,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,129,Dumplings,https://www.tasteatlas.com/Dumplings,Zhēngjiǎo,,,,,,,"Zhēngjiao is a traditional Chinese dish consisting of steamed dumplings. The texture is somewhere between the crinkly and tender skins of boiled dumplings (shui jiao) and the crisp-bottom, chewy top style of pan-fried dumplings (guo tie or jian ji...",,https://www.tasteatlas.com/zhengjiao/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/hulatang,https://cdn.tasteatlas.com//Images/Dishes/6755e001cd5346aa9e103b694ca58a33.jpg?mw=660,130,Soup,https://www.tasteatlas.com/Soups,Hulatang,https://www.tasteatlas.com/henan,Henan,,,,,"Hulatang is a Chinese soup with origins in the Henan region, although today it is a popular breakfast item in northern China. The soup usually contains ingredients such as beef, vermicelli noodles, ginger, vinegar, flour, and vegetables such as po...",,https://www.tasteatlas.com/hulatang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/snow-skin-mooncake,https://cdn.tasteatlas.com//Images/Dishes/11b87f17dc6d47c0960dd70ae486113c.jpg?mw=660,131,Dessert,https://www.tasteatlas.com/Desserts,Snow Skin Mooncake,https://www.tasteatlas.com/hong-kong,Hong Kong,,,,,"Snow skin mooncake is a Chinese dessert with origins in Hong Kong. It is a non-baked mooncake, characterized by its crust, which looks snow white in color, and is prepared with frozen glutinous rice. However, some cooks like to add colorful juices...",,https://www.tasteatlas.com/snow-skin-mooncake/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sao-mai-lo,https://cdn.tasteatlas.com//Images/Dishes/39cdf2e99c304c6ab72b11d7abdae731.jpg?mw=660,132,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Sao mai lo,,,,,,,"Tapioca pearls in coconut milk are another type of Cantonese  (lit. sugar water; dessert soup). This simple treat can be found in virtually all dim-sum eateries in Hong Kong where it is served as a perfect ending to a meal. Also, ...",tong sui,https://www.tasteatlas.com/sao-mai-lo/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sai-mai-lou,https://cdn.tasteatlas.com//images/dishes/aab68f752840493d961eec518e14eee7.jpg?mw=660,133,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Sai mai lou,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"Sai mai lo is a Cantonese specialty that falls into the category of —soup or custard-like desserts made with a base of either water or coconut milk. This variety consists of sago—small, chewy pearls made with tapioca f...",tong sui,https://www.tasteatlas.com/sai-mai-lou/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/seafood-birdsnest,https://cdn.tasteatlas.com//images/dishes/b041a4a2e9954e6a883a437f48715ebd.jpg?mw=660,134,Seafood,https://www.tasteatlas.com/Seafood,Seafood Birdsnest,https://www.tasteatlas.com/guangdong,Guangdong,,,,,"This seafood lover’s delight is typically served at upscale Chinese restaurants specialized in Cantonese cuisine. The contents of the bird’s nest usually include jumbo shrimp, squid, and scallops that are stir-fried with fresh vegetabl...",,https://www.tasteatlas.com/seafood-birdsnest/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/buddhas-delight,https://cdn.tasteatlas.com//Images/Dishes/6551d74bbf984860b389b46884e7b3e3.jpg?mw=660,135,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Buddha's Delight,,,,,,,"Buddha's delight is a popular dish both in numerous Chinese households and in Buddhist temples, since it is a vegetarian dish, often consisting of more than ten different types of vegetables which are cooked in soy sauce and spices until they deve...",,https://www.tasteatlas.com/buddhas-delight/wheretoeat,https://www.tasteatlas.com/bamboo-shots,https://cdn.tasteatlas.com/images/dishes/a95c8ecb6f17438082aee18b5a8c6e59.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/Water-chestnuts,https://cdn.tasteatlas.com/images/ingredientgroups/c4d93907815446f194ff64a8ee423690.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,n/a
https://www.tasteatlas.com/fo-tiao-qiang,https://cdn.tasteatlas.com//Images/Dishes/0dea6e3c240f475586d0ef082d8ecc4a.jpg?mw=660,136,Soup,https://www.tasteatlas.com/Soups,Buddha Jumps Over the Wall,https://www.tasteatlas.com/fujian,Fujian,,Best in   (Hong Kong),Fook Lam Moon,https://www.tasteatlas.com/FookLamMoon,"The unusually named Buddha jumps over the wall is a Chinese specialty with origins in the province of Fujian, and the dish was originally made in the Qing Dynasty period. The cooking process for this decadent soup is very complicated as it takes a...",,https://www.tasteatlas.com/fo-tiao-qiang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/donkey-burger,https://cdn.tasteatlas.com//images/dishes/4743126cd8dc4a8ab815ef26985e95f2.jpg?mw=660,137,Sandwich,https://www.tasteatlas.com/sandwiches,Donkey Burger,https://www.tasteatlas.com/baoding,Baoding,,Best in   (Xicheng District),Wang PangZi,https://www.tasteatlas.com/WangPangZi,"Donkey burger is a unique Chinese hamburger that is especially popular in Baoding and Hejian. It is prepared by filling a  roll with shredded donkey meat, green peppers, and coriander leaves. The meat is usually served cold, and ...",shao bing,https://www.tasteatlas.com/donkey-burger/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/doushabao,https://cdn.tasteatlas.com//Images/Dishes/bea8d334bb004056a6a3b9e031a5025d.jpg?mw=660,138,Dessert,https://www.tasteatlas.com/Desserts,Doushabao,,,,Best in   (Chaoyang District),Din Tai Fung Beijing,https://www.tasteatlas.com/din-tai-fung-beijing,"Doushabao is a soft and sweet Chinese steamed bun filled with smooth red bean paste. Falling in the category of , they were created in China but due to the popularity of traditional Chinese cuisine, they can be found in numerous coun...",baozi,https://www.tasteatlas.com/doushabao/wheretoeat,https://www.tasteatlas.com/red-bean-paste,https://cdn.tasteatlas.com/images/dishes/6e3eab9cdfbf4f2284bb578f93894239.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/minchi,https://cdn.tasteatlas.com//images/dishes/176395db712743bfa523892362b9239a.jpg?mw=660,139,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Minchi,https://www.tasteatlas.com/macau,Macau,,Best in   (Macau),Restaurante Litoral,https://www.tasteatlas.com/RestauranteLitoral,"Minchi is a comforting dish native to Macau, consisting of stir-fried minced meat infused with soy sauce. The dish appears in many version but usually incorporates minced beef or pork, potatoes, onions, and occasionally Chinese black fungus and Po...",,https://www.tasteatlas.com/minchi/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/galinha-a-portuguesa,https://cdn.tasteatlas.com//images/dishes/86649cf40f044e47b4694c9e64f1675c.jpg?mw=660,140,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Galinha à Portuguesa,https://www.tasteatlas.com/macau,Macau,,Best in   (Macau),A Lorcha,https://www.tasteatlas.com/ALorcha,"Galinha à Portuguesa is a dish consisting of chicken thighs and potatoes served in a mild curry sauce. Although its other name,  might suggest otherwise, this succulent chicken dish was in fact invented in M...",Portuguese-style chicken,https://www.tasteatlas.com/galinha-a-portuguesa/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/coconut-milk,https://cdn.tasteatlas.com/images/ingredientgroups/9e4011ca64234cd0970eaa28d844f4b1.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/tofu,https://cdn.tasteatlas.com/images/dishes/9a7358d6b7dc42cb8156a394d174dc44.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,n/a
https://www.tasteatlas.com/fuqifeipian,https://cdn.tasteatlas.com//Images/Dishes/45e77c24b14f4e66a87525bcb425e4a3.jpg?mw=660,141,Offal Dish,https://www.tasteatlas.com/Offal,Fuqi feipian,https://www.tasteatlas.com/chengdu,Chengdu,,,,,"Given that it was invented out of necessity to make use of any available animal parts, fuqi feipain surprisingly became the most popular snack in Sichuan cuisine. Shavings of beef (mostly offal) are doused in spicy, mouth-numbing sauce. Typical in...",,https://www.tasteatlas.com/fuqifeipian/wheretoeat,,,,,,,,,,,,,n/a
