search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/kartacze,https://cdn.tasteatlas.com//images/dishes/56c840f2040c43ef8b6497beeb518b08.jpg?mw=660,79,Dumplings,https://www.tasteatlas.com/Dumplings,Kartacze,4.0,Best in   (Warsaw),Stary Dom,https://www.tasteatlas.com/StaryDom,"These large, oval-shaped potato dumplings are traditionally filled with a combination of sautéed onions and ground meat, while some versions occasionally employ mushrooms, sauerkraut, or cheese. They are usually associated with the northeas...",,https://www.tasteatlas.com/kartacze/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/potato-flours,https://cdn.tasteatlas.com/images/ingredientgroups/2b484794801a4932a1a59a33f6e1372f.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/pancetta,https://cdn.tasteatlas.com/images/dishes/a18f24e0ef9944ce88f055cdb2a8df35.png?h=120&w=120,https://www.tasteatlas.com/podlaskie-voivodeship,https://cdn.tasteatlas.com/images/emblems/616fb07c03e748ddbead6d5c86ca90f3.png,Podlaskie Voivodeship,
https://www.tasteatlas.com/rolada-z-modra-kapusta,https://cdn.tasteatlas.com//images/dishes/8c4835a8f009430a959ca32b7162c295.jpg?mw=660,80,Beef Dish,https://www.tasteatlas.com/beef-dishes,Rolada z modrą kapustą,4.5,Best in   (Pszczyna),"Punkt ""G""astronomiczny",https://www.tasteatlas.com/punkt-gastronomiczny,"An authentic Silesian dish, rolada z modrą kapustą is a beef roulade served with a side of cooked red cabbage and potato dumplings. Traditionally, the beef roulade is filled with pickled cucumbers, bacon, sausages, onions, and mustard. It is first...",,https://www.tasteatlas.com/rolada-z-modra-kapusta/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,
https://www.tasteatlas.com/makowki,https://cdn.tasteatlas.com//Images/Dishes/6239168cce4f498dbe27828c0b09157d.jpg?mw=660,81,Dessert,https://www.tasteatlas.com/Desserts,Makówki,2.5,,,,"Traditionally prepared on Christmas Eve, makówki is a layered sweet treat consisting of soaked white bread and a creamy mixture of cooked and flavored poppy seeds. The dessert is usually assembled in large glass bowls, which creates a visua...",,https://www.tasteatlas.com/makowki/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,
https://www.tasteatlas.com/woowina-pieczona,https://cdn.tasteatlas.com//images/dishes/ce1be358aef342d288581d9edfb7110c.jpg?mw=660,82,Beef Dish,https://www.tasteatlas.com/beef-dishes,Wołowina pieczona,4.4,,,,"Wołowina pieczona or roast beef is a Polish meat specialty. It is usually made with beef that is rubbed with dried herbs, seasoned with salt and pepper, and then roasted in a baking dish until tender and moist. The meat is sometimes soaked overnig...",,https://www.tasteatlas.com/woowina-pieczona/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/sliwka-w-czekoladzie,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,83,Chocolate Dessert,https://www.tasteatlas.com/chocolate-desserts,Śliwka w czekoladzie,4.1,,,,"Śliwka w czekoladzie is a classic Polish sweet treat that combines prunes with melted dark chocolate and (sometimes) toasted nuts. Pitted prunes are optionally stuffed with toasted nuts, usually almonds, and then dipped into melted dark chocolate,...",,https://www.tasteatlas.com/sliwka-w-czekoladzie/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/bulka-z-pieczarkami,https://cdn.tasteatlas.com//images/dishes/1e17876ee8bb45b3a0cbd9dc179f78db.jpg?mw=660,84,Street Food,https://www.tasteatlas.com/Street-food,Bułka z pieczarkami,4.4,,,,"Bułka z pieczarkami is an authentic Polish mushroom roll consisting of a bread roll that is stuffed with mushrooms and onions. Other optional ingredients include grated cheese, sausages, or heavy cream. The rolls are served hot and crunchy, topped...",,https://www.tasteatlas.com/bulka-z-pieczarkami/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/masovian-voivodeship,https://cdn.tasteatlas.com/images/emblems/f4ab55402ec447ff940d65945ca46548.png,Masovian Voivodeship,
https://www.tasteatlas.com/kotlet-z-indyka,https://cdn.tasteatlas.com//images/dishes/ebc5371beff0420ba1859442dad66c74.jpg?mw=660,85,Turkey Dish,https://www.tasteatlas.com/turkey-dishes,Kotlet z indyka,3.9,,,,Kotlet z indyka is a type of Polish meat cutlet consisting of a thin slice of breaded and fried turkey tenderloin. Polish turkey cutlets are prepared the same way as the traditional  (pork cutlets) and,kotlet schabowy,https://www.tasteatlas.com/kotlet-z-indyka/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kartofle-gotowane,https://cdn.tasteatlas.com//images/dishes/569f184309e44228aa2a25400bac5235.jpg?mw=660,86,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Kartofle gotowane,4.3,,,,"Kartofle gotowane, or boiled potatoes, is a versatile Polish staple dish consisting of salted boiled potatoes, tossed with chopped dill and parsley, then served whole or cut into larger pieces. The potatoes are first boiled in salted water until t...",,https://www.tasteatlas.com/kartofle-gotowane/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/cebularz-lubelski,https://cdn.tasteatlas.com//Images/Dishes/5b223ab2adad46219fbd2dd1bc6cd884.jpg?mw=660,87,Flatbread,https://www.tasteatlas.com/Flatbreads,Cebularz Lubelski,4.1,Best in   (Lublin),Piekarnia Kuźmiuk,https://www.tasteatlas.com/piekarnia-kuzmiuk,"Cebularz lubelski is a round-shaped flatbread with a thickness of about 1,5 centimeters. It is produced in the Lublin Province in Poland, and only 24 bakeries make this unique product that should be eaten fresh, as it must be consumed within 48 ho...",,https://www.tasteatlas.com/cebularz-lubelski/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/lublin-voivodeship,https://cdn.tasteatlas.com/images/emblems/baaf20b67099406abb4d882ceceb0f9d.png,Lublin Voivodeship,
https://www.tasteatlas.com/rogal-swietomarcinski,https://cdn.tasteatlas.com//images/dishes/06462edbe8ce49e0bcbef1cf4b1cc96f.jpg?mw=660,88,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Rogal świętomarciński,4.3,Best in   (Poznań),Mercure Poznań Centrum,https://www.tasteatlas.com/mercure-poznan-centrum,", also known as  or , is a filled croissant in a coating of icing with chopped nuts sprinkled over it. It gets its name from the traditional baking and eating o...",Rogal świętomarciński,https://www.tasteatlas.com/rogal-swietomarcinski/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/greater-poland-voivodeship,https://cdn.tasteatlas.com/images/emblems/5dfc481405dd4d6d87b30d9975814b0c.png,Greater Poland Voivodeship,
https://www.tasteatlas.com/zalewajka,https://cdn.tasteatlas.com//images/dishes/e755857202f94642b0c74f40f573117e.jpg?mw=660,89,Soup,https://www.tasteatlas.com/Soups,Zalewajka,,,,,"Zalewajka is a rustic Polish soup originating from Łódź and dating back to the 19th century. The soup is made with a combination of garlic, potatoes, white sausages, bacon, onions, marjoram, bay leaves, dried mushrooms, butter, oil, flour, ...",,https://www.tasteatlas.com/zalewajka/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/lodz,https://cdn.tasteatlas.com/images/emblems/8b0972e40a3a44d984afa372cdd4ba3b.png,Łódź,n/a
https://www.tasteatlas.com/kolocz-slaski,https://cdn.tasteatlas.com//Images/Dishes/d0d14ddb46424b6e8622868a44338961.jpg?mw=660,90,Cake,https://www.tasteatlas.com/cakes,Kołocz śląski,4.1,,,,"Kołocz śląski, also known as kołacz śląski, is a rectangular cake with a weight of about 5-6 kilograms, produced in four varieties - one without a filling, and the other ones with an apple, cheese or poppy seed filling. It is made in the Opole and...",,https://www.tasteatlas.com/kolocz-slaski/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/opole-voivodeship,https://cdn.tasteatlas.com/images/emblems/1484354a6afc487f9c1c41cd5e336fe7.png,Opole Voivodeship,
https://www.tasteatlas.com/torcik-wedlowski,https://cdn.tasteatlas.com//images/dishes/4a34e0154a2b445c8514cc261dedcc4e.jpg?mw=660,91,Dessert,https://www.tasteatlas.com/Desserts,Torcik wedlowski,4.1,,,,"Traditionally made for almost a century, torcik wedlowski consists of a soft, round wafer cake with hazelnut cream filling and a coating of dark  chocolate. A unique creation of Jan Wedel, the grandson of E. Wedel’s founder ...",E. Wedel,https://www.tasteatlas.com/torcik-wedlowski/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/obwarzanek-krakowski,https://cdn.tasteatlas.com//images/dishes/ec50c3287911491d9b840e9a2810ece0.jpg?mw=660,92,Bread,https://www.tasteatlas.com/Breads,Obwarzanek krakowski,4.1,,,,"is a traditional, baked pastry product shaped like a ring and produced in the Malopolskie Province, districts of Kraków and Wieliczka in Poland. Obwarzanek whose name comes from the Polish word for 'boiled', is...",Obwarzanek krakowski,https://www.tasteatlas.com/obwarzanek-krakowski/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/krakow,https://cdn.tasteatlas.com/images/emblems/522bcd9e3e104035a982d245084c952f.png,Kraków,
https://www.tasteatlas.com/kiebasa-polska,https://cdn.tasteatlas.com//images/dishes/2e81f8f666834016a255686d59b45092.jpg?mw=660,93,Sausage,https://www.tasteatlas.com/Sausages,Kiełbasa polska,3.7,,,,"Kiełbasa Polska is one of the most traditional Polish sausages that is made following an age-old method of sausage making. This variety of sausage consists of lean pork, semi-fat pork, sugar, garlic, and spices such as pepper, marjoram, ground mus...",,https://www.tasteatlas.com/kiebasa-polska/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kiebasa-wedzona,https://cdn.tasteatlas.com//images/dishes/a76f3e506bfc437da46482679a59c6ed.jpg?mw=660,94,Sausage,https://www.tasteatlas.com/Sausages,Kiełbasa wędzona,4.2,,,,"Kiełbasa wędzona is a type of traditional Polish smoked kiełbasa. It is prepared with ground pork meat which is cured before it is seasoned with salt, pepper, sugar, garlic, and (optionally) marjoram. The ground meat mixture is then placed into a ...",,https://www.tasteatlas.com/kiebasa-wedzona/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/andruty-kaliskie,https://cdn.tasteatlas.com//images/dishes/885722a791a845aaa03fc78d00c7d035.jpg?mw=660,95,Wafer,https://www.tasteatlas.com/wafers,Andruty Kaliskie,3.5,,,,", also known as Kalisz wafers, are thin, sweet and crisp cream-colored wafers with a shiny surface produced in the city of Kalisz in Poland since the 19th century. They have become a symbol of the town in the Wielkopolska ...",Andruty kaliskie,https://www.tasteatlas.com/andruty-kaliskie/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/kalisz,https://cdn.tasteatlas.com/images/emblems/a2241a9badf240e8a67b20ea4dd162a8.png,Kalisz,
https://www.tasteatlas.com/pyry-z-gzikiem,https://cdn.tasteatlas.com//images/dishes/48ee314772ce4088baf344940e9f3e04.jpg?mw=660,96,Potato Dish,https://www.tasteatlas.com/potato-dishes,Pyry z gzikiem,3.9,Best in   (Poznań),Pyra Bar,https://www.tasteatlas.com/pyra-bar,"A classic Poznań specialty, pyry z gzikiem is a simple potato and cheese dish. It consists of boiled or baked potatoes accompanied by a mixture of cottage cheese, cream, and onions. The potatoes are served whole or cut in half, typically in their ...",,https://www.tasteatlas.com/pyry-z-gzikiem/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/cheese-curd,https://cdn.tasteatlas.com/images/ingredientgroups/1bd2188b9ce448ef99e32e5f4475ee2d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,https://www.tasteatlas.com/poznan,https://cdn.tasteatlas.com/images/emblems/be61536a2be04400815fd8ff91f87e22.png,Poznań,
https://www.tasteatlas.com/pieczen-z-miesa-mielonego,https://cdn.tasteatlas.com//images/dishes/ab5cd36b987f40e5a389cb8de7f7eb60.jpg?mw=660,97,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Pieczeń z mięsa mielonego,,,,,"Pieczeń z mięsa mielonego is a traditional Polish meatloaf made with ground meat, bread, chopped onions, garlic cloves, and eggs. Salt, pepper, and dried herbs are added to the ground meat mixture, which is then placed in a greased baking dish or ...",,https://www.tasteatlas.com/pieczen-z-miesa-mielonego/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/forszmak-lubelski,https://cdn.tasteatlas.com//images/dishes/0dd4923ca532460f8dadd589d490ac72.jpg?mw=660,98,Stew,https://www.tasteatlas.com/Stews,Forszmak Lubelski,,,,,"Forszmak lubelski is a Polish meat stew typical of the Lublin region. Even though the recipe for the dish may vary, common ingredients include chopped meat (beef, pork, or chicken), pickled cucumbers, and tomato concentrate. Similar to goulash, th...",,https://www.tasteatlas.com/forszmak-lubelski/wheretoeat,,,,,,,,,,,,,,https://cdn.tasteatlas.com/images/emblems/59803f55e2b24c2d86bdf75ea5b11924.png,Lublin,n/a
https://www.tasteatlas.com/pieczarki-marynowane,https://cdn.tasteatlas.com//images/dishes/5818272e19514d528074f980ebf318c4.jpg?mw=660,99,Pickling,https://www.tasteatlas.com/Picklings,Pieczarki marynowane,3.2,,,,"This traditional Polish pickle is prepared with small-sized, whole mushrooms that are doused in a mild brine and usually stored in jars. The pickle occasionally incorporates other vegetables, while the brine is commonly seasoned with bay leaves, p...",,https://www.tasteatlas.com/pieczarki-marynowane/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/peppercorns,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://www.tasteatlas.com/allspice,https://cdn.tasteatlas.com/images/ingredientgroups/9f382c998e6b46b79ab26b34cd3b0c2c.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/moczka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,100,Sweet Soup,https://www.tasteatlas.com/sweet-soups,Moczka,,,,,"Moczka is a traditional Polish dish originating from Upper Silesia. This dish has so many versions that it's sometimes treated as a dessert and other times as an appetizer. The sweet soup is made with gingerbread that's soaked in dark beer, water,...",,https://www.tasteatlas.com/moczka/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,n/a
https://www.tasteatlas.com/wodzionka,https://cdn.tasteatlas.com//images/dishes/f4be1442b2784347b791d63ebabd3960.jpg?mw=660,101,Bread Soup,https://www.tasteatlas.com/bread-soups,Wodzionka,2.5,,,,"Wodzionka is a traditional Silesian soup made with stale bread. The type of bread used is ideally a more dense and heavy one, such as sourdough bread, and it should be several days old. The bread is soaked in water or broth, and then melted pork f...",,https://www.tasteatlas.com/wodzionka/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,
https://www.tasteatlas.com/pieczen-cieleca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,102,Veal Dish,https://www.tasteatlas.com/veal-dishes,Pieczeń cielęca,,,,,"This traditional Polish meat specialty consists of garlic-studded veal that is roasted in the oven. The garlicky veal is first seasoned with salt and pepper and allowed to soak in boiling water for half an hour. With raw bacon slices on top, the m...",,https://www.tasteatlas.com/pieczen-cieleca/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/flaczki-z-pulpetami,https://cdn.tasteatlas.com//images/dishes/4106431f6f2843ad84966958db068728.jpg?mw=660,103,Offal Soup,https://www.tasteatlas.com/offal-soups,Flaczki z pulpetami,,,,,"Flaczki z pulpetami, also known as , is a regional variant of the authentic Polish tripe soup that calls for , or beef tallow meatballs, to be served with the soup. It is based on , l...",flaczki po warszawsku,https://www.tasteatlas.com/flaczki-z-pulpetami/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/masovian-voivodeship,https://cdn.tasteatlas.com/images/emblems/f4ab55402ec447ff940d65945ca46548.png,Masovian Voivodeship,n/a
https://www.tasteatlas.com/szpajza,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,104,Dessert,https://www.tasteatlas.com/Desserts,Szpajza,,,,,"Szpajza is a simple Polish dessert hailing from the region of Silesia. It is a type of light and sweet mousse made by combining eggs, sugar, and melted gelatin. The classic version is simply flavored with lemon juice and zest (called",szpajza c...,https://www.tasteatlas.com/szpajza/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,n/a
https://www.tasteatlas.com/knysza,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,105,Street Food,https://www.tasteatlas.com/Street-food,Knysza,,,,,"Knysza is a thick, semicircular bread roll filled with various ingredients, drenched in garlic sauce, mayonnaise sauce, or hot sauce, and topped with roasted onions. A typical Polish street food, it is found in a vegetarian, meat, and cheese versi...",,https://www.tasteatlas.com/knysza/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,n/a
https://www.tasteatlas.com/szaot,https://cdn.tasteatlas.com//images/dishes/ec4a2dca0ddb4cc39a95ad0a2139ade4.jpg?mw=660,106,Salad,https://www.tasteatlas.com/Salads,Szałot,3.7,,,,"Szałot is a traditional salad in Silesian cuisine that is made with diced boiled potatoes, carrots, pickled cucumbers, peas, hard-boiled eggs, and either bacon, sausages, or brined herring. It is dressed with mayonnaise and seasoned with salt and ...",,https://www.tasteatlas.com/szaot/wheretoeat,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Picklings,https://cdn.tasteatlas.com/images/dishgroups/ed693cb967654e728565a8ad08057db4.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,
https://www.tasteatlas.com/zeberka-wedzone,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,107,Pork Dish,https://www.tasteatlas.com/pork-dishes,Żeberka wędzone,,,,,"Żeberka wędzone are Polish-style smoked ribs. This meat specialty is typically made with pork ribs soaked in brine with spices like bay leaves, marjoram, peppercorns, allspice, salt, and garlic cloves. The marinated ribs are then either cold-smoke...",,https://www.tasteatlas.com/zeberka-wedzone/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,https://www.tasteatlas.com/peppercorns,https://cdn.tasteatlas.com/images/ingredientgroups/208d4c78a6af42c8b06206069f6b1f81.png?h=120&w=120,https://www.tasteatlas.com/allspice,https://cdn.tasteatlas.com/images/ingredientgroups/9f382c998e6b46b79ab26b34cd3b0c2c.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/krupnioki-slaskie,https://cdn.tasteatlas.com//images/dishes/9f3f26328283417daef8763e4e37e2b2.jpg?mw=660,108,Blood Sausage,https://www.tasteatlas.com/blood-sausages,Krupnioki śląskie,3.7,,,,"One of the staples of traditional Polish cuisine, is a blood sausage made with smoked pork, pig's blood, and buckwheat, combined with salt, pepper, allspice, onions, garlic, and marjoram. The origins of...",krupnioki,https://www.tasteatlas.com/krupnioki-slaskie/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,
https://www.tasteatlas.com/fasolka-z-migdaami,https://cdn.tasteatlas.com//images/dishes/8a86abd71186425d93fad6ccb89c930b.jpg?mw=660,109,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Fasolka z migdałami,,,,,"A simple combination of green beans with almonds, fasolka z migdałami is a variation of the classic Polish green beans with breadcrumbs. It consists of steamed or boiled green beans and chopped almonds that are roasted or fried in butter. With an ...",,https://www.tasteatlas.com/fasolka-z-migdaami/wheretoeat,https://www.tasteatlas.com/Green-beans,https://cdn.tasteatlas.com/images/ingredientgroups/d49f2827cfa34480a91b4519569466a4.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/proziaki,https://cdn.tasteatlas.com//images/dishes/4fa73c442f6e4538bf287d8d5d9601f4.jpg?mw=660,110,Bread,https://www.tasteatlas.com/Breads,Proziaki,,,,,"Incredibly similar to Irish soda bread, the soft proziaki are traditional Polish bread rolls that originally hail from the Subcarpathian region and date back to the 19th century. Though the recipes vary across the region, they typically consist of...",,https://www.tasteatlas.com/proziaki/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/subcarpathian-voivodeship,https://cdn.tasteatlas.com/images/emblems/e6df9b76b0df41b79569b67634ad7653.png,Subcarpathian Voivodeship,n/a
https://www.tasteatlas.com/saatka-z-krewetek,https://cdn.tasteatlas.com//images/dishes/a942dc892f214ddfa4c756988a97045a.jpg?mw=660,111,Salad,https://www.tasteatlas.com/Salads,Sałatka z krewetek,,,,,"Flavorful and colorful shrimp salad is a common dish in Polish cuisine. It is prepared with grilled or sautéed shrimps that are combined with various vegetables, mixed green salads, fresh herbs, and other additional ingredients that may inc...",,https://www.tasteatlas.com/saatka-z-krewetek/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/zyma,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,112,Bread,https://www.tasteatlas.com/Breads,Żymła,,,,,"Żymła is the Silesian name for a traditional white bread roll. Known as  in Polish, the bread roll typically has an oval shape and is often sprinkled with poppy seeds on top before baking. Apart from its everyday consumption, this br...",bułka,https://www.tasteatlas.com/zyma/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/silesian-voivodeship,https://cdn.tasteatlas.com/images/emblems/9490367052ea470d80dc2be913977404.png,Silesian Voivodeship,n/a
https://www.tasteatlas.com/zygmuntowka,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,113,Cake,https://www.tasteatlas.com/cakes,Zygmuntówka,,,,,"Zygmuntówka is a modern Polish cake originating from Warsaw. It's made with a combination of chocolate mousse, almond pastry, cranberry jam, meringue, and whipped cream. This decadent cake is named after King Sigismund III Vasa and the city...",,https://www.tasteatlas.com/zygmuntowka/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/warsaw,https://cdn.tasteatlas.com/images/emblems/bb58f1ed4c2f4ec78e4a89dad0cda61b.png,Warsaw,n/a
