search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,score-text--na
https://www.tasteatlas.com/thot-man-kung,https://cdn.tasteatlas.com//images/dishes/bd2fe591f747497c8463fe863387f933.jpg?mw=660,75,Appetizer,https://www.tasteatlas.com/Appetizers,Thot man kung,,,,,"A classic Thai dish called thot man kung typically consists of shrimp or prawn mixture, shaped into small, round flat cakes or balls, which are then rolled in panko breadcrumbs and deep-fried until golden and crispy. Other variations of this dish ...",,READ MORE,https://www.tasteatlas.com/thot-man-kung/wheretoeat,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/miang-kham,https://cdn.tasteatlas.com//images/dishes/0a331772fef1422980fd985cdca56754.jpg?mw=660,76,Assorted Small Dishes or Ritual,https://www.tasteatlas.com/small-dishes,Miang kham,,,,,"This traditional Thai and Lao appetizer consists of various ingredients that are served separately and are then wrapped in wild piper leaves, which are also known as . Standard elements include ginger, bird’s eye chili pepper...",chaphlu,READ MORE,https://www.tasteatlas.com/miang-kham/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kaeng-hang-le,https://cdn.tasteatlas.com//images/dishes/0ca7ed67ed5840fe8fdbed6aedad98d7.jpg?mw=660,77,Stew,https://www.tasteatlas.com/Stews,Hang Lay Curry (Kaeng hang le),,,,,"Kaeng hang le is Northern Thai curry variety that was modeled on a similar Burmese dish. The dish consists of a curry base that is usually made with dried chili peppers, lemongrass, galangal, shrimp paste, garlic, and shallots, while other ingredi...",,READ MORE,https://www.tasteatlas.com/kaeng-hang-le/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/shrimp-paste,https://cdn.tasteatlas.com/images/dishes/bc7f81b6fdb74746a59d2abb0835c07c.png?h=120&w=120,https://www.tasteatlas.com/galangal,https://cdn.tasteatlas.com/images/dishes/c52b694f5b164f788edfb48fc570081f.png?h=120&w=120,https://www.tasteatlas.com/lemongrass,https://cdn.tasteatlas.com/images/ingredientgroups/af3b6147b513480cb4545ac1e19d36d0.png?h=120&w=120,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/Pineapples,https://cdn.tasteatlas.com/images/ingredientgroups/abbaf04c098e4e7faa9d8c1cfe3710e8.png?h=120&w=120,https://www.tasteatlas.com/northern-thailand,Northern Thailand,n/a
https://www.tasteatlas.com/khao-op-sapparot,https://cdn.tasteatlas.com//images/dishes/c729dbc76c7d4fbc8de83fa33fd1b496.jpg?mw=660,78,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Khao op sapparot,,,,,"Khao op sapparot is a traditional Thai rice dish. Although there is no set list of ingredients, the dish is made with a combination of rice that's at least a day old, garlic, ginger, onions, shallots, stir-fry sauce, and pineapple chunks. The garl...",,READ MORE,https://www.tasteatlas.com/khao-op-sapparot/wheretoeat,https://www.tasteatlas.com/Pineapples,https://cdn.tasteatlas.com/images/ingredientgroups/abbaf04c098e4e7faa9d8c1cfe3710e8.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/nam-chim-chaeo,https://cdn.tasteatlas.com//images/dishes/9b64ce5b19a247d383b2176317bd9272.jpg?mw=660,79,Sauce,https://www.tasteatlas.com/Sauces,Nam chim chaeo,,,,,"This variety of nam chim sauce consists of dried chili peppers, lime juice, fish sauce, palm sugar, and toasted sticky rice. The sauce is characterized by its complex combination of spicy, sour, and sweet flavors, as well as its liquid and slightl...",,READ MORE,https://www.tasteatlas.com/nam-chim-chaeo/wheretoeat,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/mu-thot-krathiam,https://cdn.tasteatlas.com//images/dishes/497bc719fe1b40f4bc0f5bd346bc1f50.jpg?mw=660,80,Pork Dish,https://www.tasteatlas.com/pork-dishes,Mu thot krathiam,,,,,"Mu thot krathiam is a traditional dish originating from Thailand. It's one of the most basic and popular dishes that can be found in almost any Thai restaurant. Although there is no set recipe, the dish is most commonly made with a combination of ...",,READ MORE,https://www.tasteatlas.com/mu-thot-krathiam/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/oyster-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/3fcc75346cd44dda81650ed14e70ad48.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/khanom-tan,https://cdn.tasteatlas.com//images/dishes/5800e243dc164f12a98f792267aaecdc.jpg?mw=660,81,Dessert,https://www.tasteatlas.com/Desserts,Khanom tan,,,,,"Khanom tan is a Thai dessert whose main ingredient is the vibrant yellow flesh of palm fruit. Mashed fruit is combined with coconut milk, sugar, and rice flour before the mixture is placed into individual containers made from banana leaves. The ca...",,READ MORE,https://www.tasteatlas.com/khanom-tan/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/khao-phat-amerikan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,82,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Khao phat amerikan,,,,,"Khao phat amerikan is a traditional rice dish originating from Thailand. Also known as American fried rice, the dish consists of fried rice and typical American ingredients and sides such as hot dogs, raisins, ketchup, fried chicken, and ham. A fr...",,READ MORE,https://www.tasteatlas.com/khao-phat-amerikan/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/ketchup,https://cdn.tasteatlas.com/images/dishes/64adc6ca5bbd48e283fb1a4515c749f0.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/frankfurter-wurstchen,https://cdn.tasteatlas.com/images/dishes/638de80be6a843649f2ca7c20d763e8a.png?h=120&w=120,https://www.tasteatlas.com/fried-chicken,https://cdn.tasteatlas.com/images/dishes/92035053bd5044cca62a2ef52b8bb8a1.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/hoy-tod,https://cdn.tasteatlas.com//images/dishes/2d12624f8221456fa28e68c56d7fca7c.jpg?mw=660,83,Street Food,https://www.tasteatlas.com/Street-food,Thai-Style Omelet with Mussels or Oysters (Hoy tod),,,,,"Hoy tod is a traditional Thai dish that's commonly sold at street food stands. This crispy omelet is prepared with plump oysters or mussels (or both) and bean sprouts that are fried after being coated in savory egg batter. Once fried, the omelet i...",,READ MORE,https://www.tasteatlas.com/hoy-tod/wheretoeat,https://www.tasteatlas.com/mussels,https://cdn.tasteatlas.com/images/ingredientgroups/a050287a4d1149f5898090f628c216e8.png?h=120&w=120,https://www.tasteatlas.com/oysters,https://cdn.tasteatlas.com/images/ingredientgroups/fd67db3301274764b6562bb12eca8682.png?h=120&w=120,https://www.tasteatlas.com/Bean-sprouts,https://cdn.tasteatlas.com/images/ingredientgroups/cb386a4f4d0b44c3be41be20a039b18b.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/khai-luk-khoei,https://cdn.tasteatlas.com//images/dishes/fd3273263ed44504ae61d7bcdca04604.jpg?mw=660,84,Egg Dish,https://www.tasteatlas.com/egg-dishes,Son-in-Law Eggs (Khai luk khoei),,,,,"Khai luk khoei or  is a traditional dish from Thailand. It's made with a combination of hard-boiled eggs, sugar, fish sauce, shallots, chili peppers, tamarind pulp, and cilantro sprigs for garnish. The peeled, hard-boiled e...",son-in-law eggs,READ MORE,https://www.tasteatlas.com/khai-luk-khoei/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/tamarind,https://cdn.tasteatlas.com/images/ingredientgroups/3bc14d735a994464870f3aae64819a42.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/khanom-tokyo,https://cdn.tasteatlas.com//images/dishes/2e87df3ac4404be0bf17fb93c1b0bc60.jpg?mw=660,85,Pancake,https://www.tasteatlas.com/pancakes,Khanom Tokyo,,,,,"Even though it has Tokyo in its name, this pancake variety is an authentic Thai invention that is prepared with leavened egg batter.  The fillings may include sweet options such as various creamy spreads and custards or savory ingredients such as ...",,READ MORE,https://www.tasteatlas.com/khanom-tokyo/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/khai-yat-sai,https://cdn.tasteatlas.com//images/dishes/49826a93405a41b49d15af18db7cb228.jpg?mw=660,86,Egg Dish,https://www.tasteatlas.com/egg-dishes,Thai Omelet (Khai yat sai),,,,,"Khai yat sai is a traditional type of omelet originating from Thailand. The name khai yat sai means stuffed eggs. In order to prepare the dish, eggs should be lightly cooked, seasoned with oyster sauce or fish sauce, topped with ingredients such a...",,READ MORE,https://www.tasteatlas.com/khai-yat-sai/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/kraya-sat,https://cdn.tasteatlas.com//images/dishes/ea52a2ec6c7f494e9c18646dc490e1c5.jpg?mw=660,87,Dessert,https://www.tasteatlas.com/Desserts,Kraya sat,,,,,"Kraya sat or krayasat is a traditional Thai dessert that's often a part of Buddhist ceremonies as an offering to the monks. The dessert is usually made with a combination of sugar cane, sesame, coconut, peanuts, and sticky rice. This sticky and sw...",,READ MORE,https://www.tasteatlas.com/kraya-sat/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/suki-haeng,https://cdn.tasteatlas.com//Images/Dishes/f8e5220d0937473ea08b4bf54d879441.jpg?mw=660,88,Noodle Dish,https://www.tasteatlas.com/Noodles,Suki haeng,,Best in   (Bangkok),Elvis Suki,https://www.tasteatlas.com/ElvisSuki,"Suki haeng is the lesser-known, dry version of the popular Thai suki. Unlike the traditional variety that is cooked in broth, suki haeng is prepared in a wok, but it includes similar ingredients – meat, seafood, various vegetables, and glass...",,READ MORE,https://www.tasteatlas.com/suki-haeng/wheretoeat,https://www.tasteatlas.com/cellophane-noodles,https://cdn.tasteatlas.com/images/dishes/028c8224e1e94957b730e1b8e2190af8.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/oyster-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/3fcc75346cd44dda81650ed14e70ad48.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/roti-sai-mai,https://cdn.tasteatlas.com//images/dishes/0cb13f345fee4027a34783883f14029c.jpg?mw=660,89,Pancake,https://www.tasteatlas.com/pancakes,Roti sai mai,,,,,"Roti sai mai is a sweet Thai snack consisting of a pandan-flavored pancake (roti) that is filled with cotton candy. The pan-fried pancake is similar to a crêpe, and it has a distinctive green color attained from the addition of pandan. The d...",,READ MORE,https://www.tasteatlas.com/roti-sai-mai/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/phra-nakhon-si-ayutthaya-province,Phra Nakhon Si Ayutthaya Province,n/a
https://www.tasteatlas.com/mu-nam-tok,https://cdn.tasteatlas.com//images/dishes/cd166dea3fac4d499b0af3cf07636b36.jpg?mw=660,90,Salad,https://www.tasteatlas.com/Salads,Mu nam tok,,,,,"Mu nam tok is a traditional Thai grilled pork salad originating from the northeastern parts of the country. The salad is usually made with a combination of glutinous rice, pork, oil, shallots, mint, scallions, coriander, cabbage, and extra herbs. ...",,READ MORE,https://www.tasteatlas.com/mu-nam-tok/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,https://www.tasteatlas.com/northeastern-thailand,Northeastern Thailand,n/a
https://www.tasteatlas.com/nam-chim-kai,https://cdn.tasteatlas.com//images/dishes/069b63b15917459cb04d639e81812e40.jpg?mw=660,91,Dipping Sauce,https://www.tasteatlas.com/dipping-sauces,Sweet Chili Sauce (Nam chim kai),,,,,"Nam chim kai is a traditional sweet chili sauce originating from Thailand. The sauce is usually made with a combination of fish sauce, garlic, chili flakes, lime juice, white wine vinegar, brown sugar, water, and rice wine. The ingredients are sim...",,READ MORE,https://www.tasteatlas.com/nam-chim-kai/wheretoeat,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/white-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/mamuang-nam-pla-wan,https://cdn.tasteatlas.com//images/dishes/f35d00b756b842768e2897b234dcccf8.jpg?mw=660,92,Snack,https://www.tasteatlas.com/Snacks,Mamuang nam pla wan,,,,,"Mamuang nam pla wan is a traditional Thai dish. It consists of unripe green mangos and a sticky, sweet, and savory dipping sauce called nam pla wan. The dipping sauce is made with a combination of fish sauce, palm sugar, shallots, chili peppers, s...",,READ MORE,https://www.tasteatlas.com/mamuang-nam-pla-wan/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sangkhaya-fak-thong,https://cdn.tasteatlas.com//images/dishes/1423473244d14e51bebfc3004e9e7a82.jpg?mw=660,93,Dessert,https://www.tasteatlas.com/Desserts,Thai Pumpkin Custard (Sangkhaya fak thong),,,,,"Sangkhaya fak thong is a traditional dessert originating from Thailand. It consists of a pumpkin that's filled with creamy custard. The ingredients include a whole pumpkin, duck or hen eggs, sugar, coconut milk or cream, pandan leaves, cornstarch ...",,READ MORE,https://www.tasteatlas.com/sangkhaya-fak-thong/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/khao-mak,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,94,Dessert,https://www.tasteatlas.com/Desserts,Khao mak,,,,,"Khao mak is a low-alcoholic Thai dessert made with fermented rice. It is made from sticky (glutinous) rice that is soaked, rinsed, and cooked. It is then mixed with a starter (), consisting of yeast and different herbs and spices...",look pang,READ MORE,https://www.tasteatlas.com/khao-mak/wheretoeat,https://www.tasteatlas.com/glutinous-rice,https://cdn.tasteatlas.com/images/ingredientgroups/a1799e6fcf0b4167830830ecd6ae6ec9.png?h=120&w=120,https://www.tasteatlas.com/yeasts,https://cdn.tasteatlas.com/images/ingredientgroups/805b01e32cd74f6fbdc87146dbad384f.png?h=120&w=120,,,,,,,,,,,n/a
https://www.tasteatlas.com/pla-duk-phat-phet,https://cdn.tasteatlas.com//images/dishes/9b32e3dc00b74c7cb92490848e44a5a8.jpg?mw=660,95,Freshwater Fish Dish,https://www.tasteatlas.com/freshwater-fish-dishes,Pla duk phat phet,,,,,"Pla duk phat phet is a Thai fish specialty made with pieces of deep-fried catfish that are stir-fried in a spicy Thai red curry sauce. Apart from fresh Thai red curry paste (), the sauce typically contains ingred...",nam phrik kaeng phet daeng,READ MORE,https://www.tasteatlas.com/pla-duk-phat-phet/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/som-tam-mamuang,https://cdn.tasteatlas.com//images/dishes/4c9263a748cc43dbbd4477d370d92a29.jpg?mw=660,96,Salad,https://www.tasteatlas.com/Salads,Som tam mamuang,,,,,"Som tam mamuang is a traditional salad originating from Thailand. Although there are many versions, it's usually made with a combination of green mango, dried shrimp, garlic, shallots, chili peppers, peanuts, fish sauce, tamarind water, lime juice...",,READ MORE,https://www.tasteatlas.com/som-tam-mamuang/wheretoeat,https://www.tasteatlas.com/Mangoes,https://cdn.tasteatlas.com/images/ingredientgroups/2083447576eb4f5e9d6c3f6f6bf1aaba.png?h=120&w=120,https://www.tasteatlas.com/shrimps,https://cdn.tasteatlas.com/images/ingredientgroups/bd6e8c1318d34f5a8021b84af6cefbaf.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Peanuts,https://cdn.tasteatlas.com/images/ingredientgroups/2880e31ec7bc4b538f2d2884786b69c3.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/gai-hor-bai-toey,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,97,Chicken Dish,https://www.tasteatlas.com/chicken-dishes,Gai hor bai toey,,,,,"Gai hor bai toey is a traditional chicken dish originating from Thailand. The dish consists of chicken pieces that are marinated, wrapped in pandan leaves, and then deep-fried. The ingredients for the marinade include garlic, coriander, pepper, so...",,READ MORE,https://www.tasteatlas.com/gai-hor-bai-toey/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/pandan-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ad18e8abd49441ec8e4640aeedc1b54c.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/oyster-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/3fcc75346cd44dda81650ed14e70ad48.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/kai-thot-takhrai,https://cdn.tasteatlas.com//images/dishes/ca2a2091dcdf42d1a04dc6c5a2192fcc.jpg?mw=660,98,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Deep-Fried Chicken and Lemongrass (Kai thot takhrai),,,,,Kai thot takhrai is a Thai specialty consisting of fried chicken (usually wings or legs) that is served alongside crispy lemongrass. The dish is typically made with the skin intact and (optionally) bone-in chicken pieces that are soaked in a marin...,,READ MORE,https://www.tasteatlas.com/kai-thot-takhrai/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/lemongrass,https://cdn.tasteatlas.com/images/ingredientgroups/af3b6147b513480cb4545ac1e19d36d0.png?h=120&w=120,https://www.tasteatlas.com/kaffir-lime-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ae123787cd1f49d997c0da65441cbdca.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,n/a
