search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,item-location src,score-text--na
https://www.tasteatlas.com/rat-stew,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,555,Stew,https://www.tasteatlas.com/Stews,Rat Stew,,,,,"Rat stew is a traditional American dish originating from West Virginia, where people use various traps, never poison, to catch the key ingredient for the stew – a rat. Once they've been cleaned, skinned, and chopped, pieces of rat meat are d...",,READ MORE,https://www.tasteatlas.com/rat-stew/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/west-virginia,West Virginia,https://cdn.tasteatlas.com/images/emblems/d2c2ee3e9c7a4066bf144b143af1de9c.png,n/a
https://www.tasteatlas.com/tanka-me-a-lo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,556,Stew,https://www.tasteatlas.com/Stews,Tanka-me-a-lo,,,,,"Tanka-me-a-lo is a traditional American dish originating from the Native American Cherokee Nation. This stew is made with a combination of buffalo meat, tomatoes, celery, carrots, potatoes, and barley. The meat is cut into cubes and browned, then ...",,READ MORE,https://www.tasteatlas.com/tanka-me-a-lo/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/bison-meat,https://cdn.tasteatlas.com/images/dishes/dea988694e4249c8ac6ce6ff8469bfda.png?h=120&w=120,https://www.tasteatlas.com/Rabbit,https://cdn.tasteatlas.com/images/ingredientgroups/b9eeea924dca4a1b9b2b456d66f352dd.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/southern-united-states,Southern United States,,n/a
https://www.tasteatlas.com/glorified-rice,https://cdn.tasteatlas.com//images/dishes/7a576b8f3a15412391644909c3b00076.jpg?mw=660,557,Dessert,https://www.tasteatlas.com/Desserts,Glorified Rice,,,,,"Glorified rice is an American Midwestern dessert consisting of rice, canned pineapple chunks, and whipped cream. The dish is traditionally garnished with a few maraschino cherries on top. Purists claim that the rice should always be cooked in crea...",,READ MORE,https://www.tasteatlas.com/glorified-rice/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/minnesota,Minnesota,https://cdn.tasteatlas.com/Images/Emblems/0c2ff061ba5848d48ac31a455e110ad9.png,n/a
https://www.tasteatlas.com/akutaq,https://cdn.tasteatlas.com//images/dishes/ccd48d9ec024430cbd461473cda8ed2d.jpg?mw=660,558,Frozen Dessert,https://www.tasteatlas.com/frozen-desserts,Akutaq,,,,,"Akutaq is an Alaskan delicacy also known as . Don't expect a creamy, sweet ice cream most of us are used to - akutaq consists of reindeer fat, seal oil, fresh snow, berries, and optionally, ground fish. Made by Alaskan Nat...",Eskimo ice cream,READ MORE,https://www.tasteatlas.com/akutaq/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/alaska,Alaska,https://cdn.tasteatlas.com/Images/Emblems/86feca887ec5462794ecb3f72c35bce3.png,n/a
https://www.tasteatlas.com/creamed-eggs-on-toast,https://cdn.tasteatlas.com//images/dishes/8cb71e34de5e40cbb6e73cfe06ce3c4c.jpg?mw=660,559,Egg Dish,https://www.tasteatlas.com/egg-dishes,Creamed Eggs on Toast,,,,,"Creamed eggs on toast is a traditional American dish that pairs eggs with white sauce over a piece of toast. Said to have its roots back in the Depression era, this dish typically consists of toasted slices of bread that are topped with a mixture ...",,READ MORE,https://www.tasteatlas.com/creamed-eggs-on-toast/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/reindeer-dog,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,560,Hot Dog,https://www.tasteatlas.com/hot-dogs,Reindeer Dog,,,,,,,READ MORE,https://www.tasteatlas.com/reindeer-dog/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/alaska,Alaska,https://cdn.tasteatlas.com/Images/Emblems/86feca887ec5462794ecb3f72c35bce3.png,n/a
https://www.tasteatlas.com/chicken-sauce-piquante,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,561,Fried Chicken Dish,https://www.tasteatlas.com/fried-chicken-dishes,Chicken Sauce Piquante,,,,,"Chicken sauce piquante is an American dish originating from Louisiana. It consists of chicken doused in a spicy gravy. Typical ingredients used in its preparation include flour, chicken, oil, onions, celery, bell peppers, tomatoes, jalapeño...",,READ MORE,https://www.tasteatlas.com/chicken-sauce-piquante/wheretoeat,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/louisiana,Louisiana,https://cdn.tasteatlas.com/images/emblems/bdbedb8aceca4204af2e2e6e7e3a799b.png,n/a
https://www.tasteatlas.com/maine-fiddleheads,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,562,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Maine Fiddleheads,,,,,"Fiddleheads and their harvesting is a Maine tradition stemming from Native American times. These coiled tips of young ostrich ferns usually grow near rivers in lakes in Maine, and they're harvested during April, May, and June. The flavor of fiddle...",,READ MORE,https://www.tasteatlas.com/maine-fiddleheads/wheretoeat,https://www.tasteatlas.com/black-beans,https://cdn.tasteatlas.com/images/ingredientgroups/23e2317d37d54983bf78237cb224ee70.png?h=120&w=120,https://www.tasteatlas.com/white-beans,https://cdn.tasteatlas.com/images/ingredientgroups/dfc272699a8b491ebccf06d290c0b944.png?h=120&w=120,https://www.tasteatlas.com/Corn,https://cdn.tasteatlas.com/images/ingredientgroups/f1ea3ded990d44b2b6531802d58e7d38.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/coriander,https://cdn.tasteatlas.com/images/ingredientgroups/6070111d940042ddab6019a86951fc8b.png?h=120&w=120,https://www.tasteatlas.com/red-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/cdf728d281da4e4dafb9fd83fc992024.png?h=120&w=120,https://www.tasteatlas.com/maine,Maine,https://cdn.tasteatlas.com/images/emblems/18afa9f146b84a479b73f7d0888723fc.png,n/a
https://www.tasteatlas.com/king-salmon-strips,https://cdn.tasteatlas.com//images/dishes/e4e76800a1ea4ff09321b468b8ecad79.jpg?mw=660,563,Fish Dish,https://www.tasteatlas.com/Fish-dishes,King Salmon Strips,,,,,"Hailing from Alaska, king salmon strips is a fish delicacy that is typically made with a species of wild-caught Alaskan salmon, known locally as king salmon. The preparation of this dish was a traditional way of preserving the fish that has long b...",,READ MORE,https://www.tasteatlas.com/king-salmon-strips/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/alaska,Alaska,https://cdn.tasteatlas.com/Images/Emblems/86feca887ec5462794ecb3f72c35bce3.png,n/a
https://www.tasteatlas.com/calas,https://cdn.tasteatlas.com//images/dishes/f9ca6ae816f042f88f788219a6e54a37.jpg?mw=660,564,Deep-fried Dessert,https://www.tasteatlas.com/deep-fried-desserts,Calas,,Best in   (New Orleans),The Old Coffeepot Restaurant,https://www.tasteatlas.com/TheOldCoffeepotRestaurant,"Calas is a specialty of New Orleans consisting of deep-fried rice balls that are smothered in powdered sugar. The dough – made with boiled rice, yeast, eggs, sugar, and flour - is dense and chewy, while the center is creamy. These fritters a...",,READ MORE,https://www.tasteatlas.com/calas/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-orleans,New Orleans,https://cdn.tasteatlas.com/images/emblems/45861df44f254c88bbf5c79302b6d86b.png,n/a
https://www.tasteatlas.com/benne-wafers,https://cdn.tasteatlas.com//images/dishes/12b4a5aa8e064b3a91cbfae4512c5ef8.jpg?mw=660,565,Cookie,https://www.tasteatlas.com/Cookies,Benne Wafers,,Best in   (Mount Pleasant),Olde Colony Bakery,https://www.tasteatlas.com/olde-colony-bakery,,,READ MORE,https://www.tasteatlas.com/benne-wafers/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/charleston-south-carolina,Charleston,,n/a
https://www.tasteatlas.com/persimmon-pudding,https://cdn.tasteatlas.com//images/dishes/26eeb2f1e2ea47718e0a92bb74cc5039.jpg?mw=660,566,Pudding,https://www.tasteatlas.com/puddings,Persimmon Pudding,,Best in   (Mitchell),Millstone Dining Room - Spring Mill Inn,https://www.tasteatlas.com/millstone-dining-room---spring-mill-inn,"Persimmon pudding is an American dessert that should be moist and juicy when done properly. The right consistency and texture are achieved by using the appropriate cooking method, which is either cooking or steaming. The pudding can be served warm...",,READ MORE,https://www.tasteatlas.com/persimmon-pudding/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/indiana,Indiana,https://cdn.tasteatlas.com/Images/Emblems/0a1f060e5e9246329a905784e61a20dd.png,n/a
https://www.tasteatlas.com/finger-steaks,https://cdn.tasteatlas.com//images/dishes/dd4d08eff46d4941abadd3fab4fff384.jpg?mw=660,567,Snack,https://www.tasteatlas.com/Snacks,Finger Steaks,,Best in   (Boise),Westside Drive-In,https://www.tasteatlas.com/westside-drive-in,"Purportedly invented by Milo Bybee in Boise, Idaho in 1957, finger steaks usually consist of strips of beef steak that are battered and deep-fried in hot oil. The finger steaks can be served as a snack or an appetizer, and it is recommended to acc...",,READ MORE,https://www.tasteatlas.com/finger-steaks/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/thyme,https://cdn.tasteatlas.com/images/ingredientgroups/45790b24a3b24deb93df46bad31f8b4c.png?h=120&w=120,https://www.tasteatlas.com/marjoram,https://cdn.tasteatlas.com/images/ingredientgroups/12b31184394747588ce88ac03cfa4f1d.png?h=120&w=120,https://www.tasteatlas.com/boise,Boise,https://cdn.tasteatlas.com/images/emblems/affd3046b1c6452ea7822f9fb48c1162.png,n/a
https://www.tasteatlas.com/huguenot-torte,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,568,Cake,https://www.tasteatlas.com/cakes,Huguenot Torte,,Best in   (Charleston),Middleton Place,https://www.tasteatlas.com/middleton-place,"A favorite of Charleston's tearooms, Huguenot torte is a baked apple and pecan or walnut pudding-cake with a crispy meringue-like top, typically served with a dollop of whipped cream. Contrary to the popular misconception, the cake doesn't have Fr...",,READ MORE,https://www.tasteatlas.com/huguenot-torte/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/charleston-south-carolina,Charleston,,n/a
https://www.tasteatlas.com/pan-con-minuta,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,569,Sandwich,https://www.tasteatlas.com/sandwiches,Pan con minuta,,Best in   (Miami),La Camaronera,https://www.tasteatlas.com/la-camaronera,"Pan con minuta is a Cuban-style sandwich originating from Miami. It's made with a combination of Cuban bread rolls, onions, tomatoes, a tangy tartar sauce, and fish such as snapper that's fried in batter. The unique thing about this sandwich is th...",,READ MORE,https://www.tasteatlas.com/pan-con-minuta/wheretoeat,https://www.tasteatlas.com/cuban-bread,,https://www.tasteatlas.com/red-snappers,,https://www.tasteatlas.com/White-fish,,https://www.tasteatlas.com/Onions,,https://www.tasteatlas.com/Tomatoes,,https://www.tasteatlas.com/sauce-tartare,,https://www.tasteatlas.com/miami,Miami,,n/a
https://www.tasteatlas.com/klobasnek,https://cdn.tasteatlas.com//images/dishes/e8238477829b4a2e8edbe09b6ff86023.jpg?mw=660,570,Snack,https://www.tasteatlas.com/Snacks,Klobasnek,,Best in   (West),Czech Stop,https://www.tasteatlas.com/CzechStop,"Klobasnek is a savory snack that was first made by Czechs who settled in Texas. The snack consists of the same dough that's used to make kolaches, but it is filled with a kielbasa sausage instead of fruit. It is believed that the first klobasnek (...",,READ MORE,https://www.tasteatlas.com/klobasnek/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/west-texas,West,,n/a
https://www.tasteatlas.com/nutburger,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,571,Burger,https://www.tasteatlas.com/burgers,Nutburger,,Best in   (Butte),Matt's Place,https://www.tasteatlas.com/matts-place,"The Nutburger is an American burger variety originating from Montana. In order to prepare it, a meat patty is smashed and fried, topped with a combination of crushed peanuts and Miracle Whip, then placed into toasted buns. The flavor of Miracle Wh...",,READ MORE,https://www.tasteatlas.com/nutburger/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/butte,Butte,,n/a
https://www.tasteatlas.com/hermit-cookies,https://cdn.tasteatlas.com//images/dishes/f28a77710a984e038493d81a96c4ffd1.jpg?mw=660,572,Cookie,https://www.tasteatlas.com/Cookies,Hermit Cookies,,Best in   (Chatham),Marion's Pie Shop,https://www.tasteatlas.com/marions-pie-shop,"Hermits are traditional American cookies originating from New England, and they're especially popular in Maine. The cookies are made with a combination of flour, salt, cinnamon, cloves, baking soda, butter, sugar, eggs, molasses, raisins, and chop...",,READ MORE,https://www.tasteatlas.com/hermit-cookies/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Pecans,https://cdn.tasteatlas.com/images/ingredientgroups/4d70ab5b520c473bb4a114a5c981ad6c.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,https://www.tasteatlas.com/new-england,New England,,n/a
https://www.tasteatlas.com/dixie-dog,https://cdn.tasteatlas.com//images/dishes/78783ad150cc479fa338609a72755f3f.jpg?mw=660,573,Hot Dog,https://www.tasteatlas.com/hot-dogs,Dixie Dog,,Best in   (Atlanta),The Varsity,https://www.tasteatlas.com/TheVarsity,"Dixie dog is a traditional American hot dog variety that's believed to have origins in Huntington, West Virginia. It consists of a split hot dog roll and a blubbery hot dog sausage that's topped with chili sauce and creamy coleslaw. In West Virgin...",,READ MORE,https://www.tasteatlas.com/dixie-dog/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/huntington,Huntington,,n/a
https://www.tasteatlas.com/eggs-sardou,https://cdn.tasteatlas.com//images/dishes/ba3eb1106b6f4d9594757fb484cb2202.jpg?mw=660,574,Egg Dish,https://www.tasteatlas.com/egg-dishes,Eggs Sardou,,Best in   (New Orleans),Antoine's Restaurant,https://www.tasteatlas.com/AntoinesRestaurant,"Originally invented at the famous  restaurant in New Orleans, eggs Sardou is a Creole dish consisting of poached eggs, creamed spinach, Hollandaise sauce, and artichoke bottoms. The dish got its name after Victorien Sardou, a 19t...",Antoine's,READ MORE,https://www.tasteatlas.com/eggs-sardou/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Artichokes,https://cdn.tasteatlas.com/images/ingredientgroups/11a0e8e3bc9845e0b0845eae798563de.png?h=120&w=120,https://www.tasteatlas.com/hollandaise-sauce,https://cdn.tasteatlas.com/images/dishes/f25c0b6be8e740f7ac495bdd42ff157c.png?h=120&w=120,https://www.tasteatlas.com/hot-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/75db7640de0b4e55a23a2a8b31392126.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/spinach,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,https://www.tasteatlas.com/new-orleans,New Orleans,https://cdn.tasteatlas.com/images/emblems/45861df44f254c88bbf5c79302b6d86b.png,n/a
https://www.tasteatlas.com/cudighi-sandwich,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,575,Sandwich,https://www.tasteatlas.com/sandwiches,Cudighi Sandwich,,Best in   (Ishpeming),Ralph's Italian Delicatessen,https://www.tasteatlas.com/ralphs-italian-delicatessen,"Although it originated in northern Italy, cudighi sausage is nowadays primarily made and served in Michigan's Upper Peninsula. Ground pork shoulder is seasoned with cinnamon, nutmeg, red wine, and cloves, while garlic, allspice, red pepper flakes,...",,READ MORE,https://www.tasteatlas.com/cudighi-sandwich/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/michigan,Michigan,https://cdn.tasteatlas.com/images/emblems/195c65d95c8f436f9e88080534f90ced.png,n/a
https://www.tasteatlas.com/flaming-saganaki,https://cdn.tasteatlas.com//images/dishes/9fd90182c6924607ad0d6f88b2504f99.jpg?mw=660,576,Appetizer,https://www.tasteatlas.com/Appetizers,Flaming Saganaki,,Best in   (Chicago),Greek Islands,https://www.tasteatlas.com/greek-islands,"Flaming saganaki is an American appetizer originating from Chicago's Greektown. Essentially, it's a different way of preparing saganaki – a dish that's originally from Greece, made by frying cheese in a small pan. Flaming saganaki was invent...",,READ MORE,https://www.tasteatlas.com/flaming-saganaki/wheretoeat,https://www.tasteatlas.com/feta,https://cdn.tasteatlas.com/images/dishes/b6119c63563e4b2498614cd594494c86.png?h=120&w=120,https://www.tasteatlas.com/graviera-agrafon,https://cdn.tasteatlas.com/images/dishes/3fe250d89fa74dafb68d5ea206bacc2a.png?h=120&w=120,https://www.tasteatlas.com/graviera-kritis,https://cdn.tasteatlas.com/images/dishes/d01ab32245334b89ba3f74280cf30a2b.png?h=120&w=120,https://www.tasteatlas.com/graviera-naxou,https://cdn.tasteatlas.com/images/dishes/f6373a132b3b4d7e8dcbfc7385e51eea.png?h=120&w=120,https://www.tasteatlas.com/halloumi,https://cdn.tasteatlas.com/images/dishes/cfe9937bc3264d3aba7114896714aa45.png?h=120&w=120,https://www.tasteatlas.com/kasseri,https://cdn.tasteatlas.com/images/dishes/b0238d36ea6a4e0aba4535943ca2af56.png?h=120&w=120,https://www.tasteatlas.com/chicago,Chicago,https://cdn.tasteatlas.com/images/emblems/348d9b7eac4e43d1a60ef698ff9f2157.png,n/a
https://www.tasteatlas.com/theta-burger,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,577,Burger,https://www.tasteatlas.com/burgers,Theta Burger,,Best in   (Oklahoma City),Johnnie's Charcoal Broiler,https://www.tasteatlas.com/johnnies-charcoal-broiler,"Theta burger is the name of an Oklahoma specialty consisting of a bread bun and a meat patty that is topped with hickory sauce, mayonnaise, slices of dill pickles, and shredded cheddar cheese. It is believed that the burger originated in the",S...,READ MORE,https://www.tasteatlas.com/theta-burger/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/oklahoma-city,Oklahoma City,https://cdn.tasteatlas.com/images/emblems/9ab94e072eb74ee4affd8a37373b92dd.png,n/a
https://www.tasteatlas.com/crawfish-boudin,https://cdn.tasteatlas.com//images/dishes/10a0c837415c4110bd1581f41d114e15.jpg?mw=660,578,Sausage,https://www.tasteatlas.com/Sausages,Crawfish Boudin,,Best in   (Opelousas),Billy's Boudin and Cracklin,https://www.tasteatlas.com/billys-boudin-and-cracklin,"Crawfish boudin is a specialty of Cajun cuisine, a sausage that is traditionally prepared with freshly chopped crawfish meat and sautéed finely cut vegetables such as onions, celery, green onion tops, bell peppers, garlic, and parsley. The ...",,READ MORE,https://www.tasteatlas.com/crawfish-boudin/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/louisiana,Louisiana,https://cdn.tasteatlas.com/images/emblems/bdbedb8aceca4204af2e2e6e7e3a799b.png,n/a
https://www.tasteatlas.com/jibarito,https://cdn.tasteatlas.com//images/dishes/dc068a7c2fb94e668ad3004bae7dd290.jpg?mw=660,579,Sandwich,https://www.tasteatlas.com/sandwiches,Jibarito,4.1,Best in   (Chicago),Papa's Cache Sabroso,https://www.tasteatlas.com/papas-cache-sabroso,"Jibarito is a unique Puerto Rican sandwich made with smashed, fried plantains instead of bread. The sandwich is typically filled with garlic mayonnaise, meat, lettuce, tomatoes, and cheese. The origins of jibarito are somewhat hard to untangle, as...",,READ MORE,https://www.tasteatlas.com/jibarito/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/puerto-rico,"Puerto Rico, Caribbean",https://cdn.tasteatlas.com/images/emblems/991ba2c8db814656b1ada870983b4323.png,
https://www.tasteatlas.com/chopped-liver-sandwich,,580,Sandwich,https://www.tasteatlas.com/sandwiches,Chopped Liver Sandwich,,Best in   (Manhattan),Barney Greengrass,https://www.tasteatlas.com/BarneyGreengrass,"Chopped liver sandwich is a traditional Jewish dish originating from New York City, and it's typically served in delis. It's made with a combination of rye bread, chicken livers, schmaltz (rendered chicken or goose fat), sliced onions, hard-boiled...",,READ MORE,https://www.tasteatlas.com/chopped-liver-sandwich/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-york,New York,,n/a
https://www.tasteatlas.com/new-jersey-sloppy-joe,,581,Sandwich,https://www.tasteatlas.com/sandwiches,New Jersey Sloppy Joe,,Best in   (South Orange),Town Hall Deli,https://www.tasteatlas.com/TownHallDeli,"In New Jersey, the term  does not refer to the popular sandwich filled with ground beef and tomato sauce. This deli classic was invented in  in South Orange, New Jersey, and the double-decker rye b...",sloppy Joe,READ MORE,https://www.tasteatlas.com/new-jersey-sloppy-joe/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/south-orange,South Orange,,n/a
https://www.tasteatlas.com/spaghetti-bordelaise,,582,Pasta,https://www.tasteatlas.com/pasta,Spaghetti Bordelaise,,Best in   (New Orleans),Mosca's,https://www.tasteatlas.com/moscas,"Spaghetti Bordelaise is an American dish originating from New Orleans. Basically, the dish is Italian spaghetti aglio e olio with the addition of butter and the removal of browned garlic. The French Creoles also add white pepper instead of black p...",,READ MORE,https://www.tasteatlas.com/spaghetti-bordelaise/wheretoeat,https://www.tasteatlas.com/spaghetti,https://cdn.tasteatlas.com/images/dishes/4abb17e5a4824c6fa3f6de4d631eb54e.png?h=120&w=120,https://www.tasteatlas.com/white-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/c2d23bb0f25c4d1389eb94230df1d272.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,https://www.tasteatlas.com/new-orleans,New Orleans,,n/a
https://www.tasteatlas.com/gerber-sandwich,https://cdn.tasteatlas.com//images/dishes/04c2949cd17f4273a6dbdc1667ee6f5c.jpg?mw=660,583,Sandwich,https://www.tasteatlas.com/sandwiches,Gerber Sandwich,,Best in   (St. Louis),Ruma's Deli,https://www.tasteatlas.com/rumas-deli,"Gerber sandwich is an open-faced sandwich originating from St. Louis. It is made by topping garlic bread with ham and Provel – a processed blend of Swiss cheese, provolone, and mozzarella. The sandwich is broiled until the cheese melts, and ...",,READ MORE,https://www.tasteatlas.com/gerber-sandwich/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/st-louis,St. Louis,,n/a
https://www.tasteatlas.com/ripper,https://cdn.tasteatlas.com//Images/Dishes/0871f868ebc74ed4ac20aa1f6e568160.jpg?mw=660,584,Hot Dog,https://www.tasteatlas.com/hot-dogs,Ripper,,Best in   (Clifton),Rutt's Hut,https://www.tasteatlas.com/rutts-hut,"Ripper is a colloquial term for a unique kind of hot dog which is lightly deep-fried in oil, and as a result, some casings are known to burst or rip, giving the dish its name. This special hot dog was invented at , a restaurant ...",Rutt's Hut,READ MORE,https://www.tasteatlas.com/ripper/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/new-jersey,New Jersey,https://cdn.tasteatlas.com/images/emblems/267ec43d13fd490788b9d0288cf36c0f.png,n/a
https://www.tasteatlas.com/mignonette-sauce,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,585,Sauce,https://www.tasteatlas.com/Sauces,Mignonette Sauce,,,,,"Mignonette is a classic American sauce used with raw oysters on the half-shell, originating from the New Yorker Sherry Netherlands Hotel, where it was first made in the 1930s by chef Théophile Kieffer. The sauce is made with a combination o...",,READ MORE,https://www.tasteatlas.com/mignonette-sauce/wheretoeat,https://www.tasteatlas.com/white-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/5ec7d5e7a1c44fa9b25bcef37eeb02aa.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,,,,https://www.tasteatlas.com/new-york,New York,https://cdn.tasteatlas.com/images/emblems/30fe3ec4ccbe463e8c9eb13cab7a929a.png,n/a
