search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,item-location href,item-location,score-text--na
https://www.tasteatlas.com/mandolato,https://cdn.tasteatlas.com//images/dishes/90528454b34748ec8ddfe09c485771bc.jpg?mw=660,78,Dessert,https://www.tasteatlas.com/Desserts,Mandolato,4.3,,,,"This Greek variety of the ubiquitous soft nougat is traditionally prepared with a light meringue base that is enriched with honey, sugar, and almonds. Though it is mainly associated with Ionian islands such as Corfu, Zakynthos, or Kefalonia, this ...",READ MORE,https://www.tasteatlas.com/mandolato/wheretoeat,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,,,,,,,,https://www.tasteatlas.com/ionian-islands,Ionian Islands,
https://www.tasteatlas.com/tirokafteri,https://cdn.tasteatlas.com//images/dishes/3d4370c9d7a24d94a6c546097bddd6ab.jpg?mw=660,79,Dip,https://www.tasteatlas.com/dips,Tirokafteri,4.7,Best in   (Chania City),To Antikristo,https://www.tasteatlas.com/to-antikristo,"This creamy Greek dipping sauce is usually prepared with a combination of feta cheese, milk or yogurt, hot peppers, olive oil, and vinegar. Although it is a traditional dish, it is regionally influenced and may contain anything from roasted red pe...",READ MORE,https://www.tasteatlas.com/tirokafteri/wheretoeat,https://www.tasteatlas.com/feta,https://cdn.tasteatlas.com/images/dishes/b6119c63563e4b2498614cd594494c86.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,,,,
https://www.tasteatlas.com/alevropita,https://cdn.tasteatlas.com//images/dishes/e7f72d2f316d47f5ac8706665fe711ec.jpg?mw=660,80,Savory Pie,https://www.tasteatlas.com/savory-pies,Alevropita,4.6,Best in   (Monodendri),Pita Tis Kikitsas,https://www.tasteatlas.com/pita-tis-kikitsas,"This crispy feta pie is a specialty of Epirus. It is one of the simplest Greek pies consisting of a thin batter that is sprinkled with  cheese. Traditionally, it is never leavened, and the dough is usually prepared with wheat flour, m...",READ MORE,https://www.tasteatlas.com/alevropita/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/feta,https://cdn.tasteatlas.com/images/dishes/b6119c63563e4b2498614cd594494c86.png?h=120&w=120,,,feta,https://www.tasteatlas.com/epirus,Epirus,
https://www.tasteatlas.com/kalitsounia,https://cdn.tasteatlas.com//images/dishes/6c6bf2d585b74d319a57c0cdfba98b10.jpg?mw=660,81,Snack,https://www.tasteatlas.com/Snacks,Kalitsounia,4.0,Best in   (Chania City),To Antikristo,https://www.tasteatlas.com/to-antikristo,"Hailing from the Greek island of Crete, kalitsounia or  is a traditional, small-sized snack that comes in numerous different shapes and can be both savory and sweet. In its most traditional form, it combines an unleavened past...",READ MORE,https://www.tasteatlas.com/kalitsounia/wheretoeat,,,,,,,,,,,,,skalotsounia,https://www.tasteatlas.com/crete,Crete,
https://www.tasteatlas.com/astakomakaronada,https://cdn.tasteatlas.com//images/dishes/1446e0a8199642ce8e263c6c832bb948.jpg?mw=660,82,Lobster Dish,https://www.tasteatlas.com/lobster-dishes,Astakomakaronada,4.0,Best in   (Aspous),Asimenos,https://www.tasteatlas.com/asimenos,"The main element in this exquisite Greek dish is lobster meat that is coupled with a flavorful tomato-based sauce and served over pasta. The dish is typically prepared with spaghetti, while the sauce is usually enriched with wine and various herbs...",READ MORE,https://www.tasteatlas.com/astakomakaronada/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/skyros,Skyros,
https://www.tasteatlas.com/gamopilafo,https://cdn.tasteatlas.com//images/dishes/a2d80026765e4670be0af078f949ed19.jpg?mw=660,83,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Gamopilafo,4.7,Best in   (Athens),Oxo Nou,https://www.tasteatlas.com/oxo-nou,"This complex Greek dish couples rice and various types of meat such as goat, lamb, veal, chicken, and occasionally pork. The meat is cooked separately, while the broth is later used to cook the rice, which is additionally flavored with lemon juice...",READ MORE,https://www.tasteatlas.com/gamopilafo/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/crete,Crete,
https://www.tasteatlas.com/fanouropita,https://cdn.tasteatlas.com//images/dishes/33a4c0dfb9394ca59a7c4165398e9ce2.jpg?mw=660,84,Cake,https://www.tasteatlas.com/cakes,Fanouropita,3.8,,,,"Traditionally baked in honor of Saint Phanourios—a martyr and a patron of all things lost—fanouropita is the Greek version of a dense, spiced cake that is also commonly enjoyed during Lent. It is prepared with a dough that combines flo...",READ MORE,https://www.tasteatlas.com/fanouropita/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/lagana,https://cdn.tasteatlas.com//images/dishes/e55669d773de4302b5d07fe053a89fef.jpg?mw=660,85,Flatbread,https://www.tasteatlas.com/Flatbreads,Lagana,4.6,,,,"Lagana is a traditional Greek flatbread that is usually associated with Clean Monday—the first day of Lent. The bread is made with wheat flour, and although it was primarily unleavened and did not include dairy or oil, modern varieties are o...",READ MORE,https://www.tasteatlas.com/lagana/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/strapatsada,https://cdn.tasteatlas.com//images/dishes/61121fe61ff847febf1ecc8214041eb5.jpg?mw=660,86,Egg Dish,https://www.tasteatlas.com/egg-dishes,Strapatsada,4.5,,,,"This popular Greek dish, which goes under the name strapatsada or , consists of diced, sautéed tomatoes that are seasoned with fresh herbs, then combined with lightly beaten eggs and topped with crumbled feta cheese. With i...",READ MORE,https://www.tasteatlas.com/strapatsada/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/feta,https://cdn.tasteatlas.com/images/dishes/b6119c63563e4b2498614cd594494c86.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,kagianas,,,
https://www.tasteatlas.com/amygdalota,https://cdn.tasteatlas.com//images/dishes/b56a30e6858f471685a4301d06fa6bc0.jpg?mw=660,87,Cookie,https://www.tasteatlas.com/Cookies,Amygdalotá,4.1,,,,"These delicate Greek cookies are prepared with ground almonds, egg whites, sugar, and various flavorings such as orange blossom water, liqueurs, or vanilla. Usually decorated with almonds or almond slivers, they come in different forms and are occ...",READ MORE,https://www.tasteatlas.com/amygdalota/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/spetsofai,https://cdn.tasteatlas.com//images/dishes/e0b1cea0ff164f14bb9979e9566297f5.jpg?mw=660,88,Stew,https://www.tasteatlas.com/Stews,Spetsofai,4.7,,,,"Hailing from the Thessaly region, this rustic dish combines sausages, locally referred to as , and bell peppers, all sliced into larger chunks and doused in a rich tomato sauce. Spetsofai is commonly elevated with hot peppers whi...",READ MORE,https://www.tasteatlas.com/spetsofai/wheretoeat,,,,,,,,,,,,,loukaniko,https://www.tasteatlas.com/thessaly,Thessaly,
https://www.tasteatlas.com/arni-me-patates-sto-fourno,https://cdn.tasteatlas.com//images/dishes/96c904e7919645e78303695c27865f48.jpg?mw=660,89,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Arni me patates sto fourno,4.5,,,,"This Greek classic consists of an oven-roasted combination of potatoes and a leg of lamb, which can be marinated or seasoned with olive oil and fresh herbs. The dish is mainly prepared for special occasions or family gatherings, and it is typicall...",READ MORE,https://www.tasteatlas.com/arni-me-patates-sto-fourno/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/rosemary,https://cdn.tasteatlas.com/images/ingredientgroups/33093313b121454bb59b20c095fdb2e7.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/bouillon-cubes,https://cdn.tasteatlas.com/images/ingredientgroups/a750c69062784b0d96296ee96d52e207.png?h=120&w=120,,,,
https://www.tasteatlas.com/chtapodi-sti-schara,https://cdn.tasteatlas.com//images/dishes/1927e0e0c3444946abf23f8384d3628a.jpg?mw=660,90,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Chtapodi sti schara,4.7,,,,"Grilled octopus is a classic Greek dish that is usually associated with coastal areas and Greek islands. The octopus is primarily cooked before it is grilled over charcoal. When served, it is typically thinly sliced and seasoned with olive oil, a ...",READ MORE,https://www.tasteatlas.com/chtapodi-sti-schara/wheretoeat,https://www.tasteatlas.com/octopuses,https://cdn.tasteatlas.com/images/ingredientgroups/bdce1ea248964158af865718ad3c7e84.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,,,,,,,,
https://www.tasteatlas.com/tomatokeftedes,https://cdn.tasteatlas.com//images/dishes/c64fa3361eac4c3893b76452f843ef8e.jpg?mw=660,91,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Tomatokeftedes,4.2,Best in   (Ormos Ammoudiou),Taverna Katina,https://www.tasteatlas.com/taverna-katina,"These flavorful fritters employ diced tomatoes as their main ingredient, while other additions commonly include onions, fresh herbs, spices, and occasionally feta cheese and grated zucchinis. The dish is usually associated with Santorini, an islan...",READ MORE,https://www.tasteatlas.com/tomatokeftedes/wheretoeat,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/feta,https://cdn.tasteatlas.com/images/dishes/b6119c63563e4b2498614cd594494c86.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,,https://www.tasteatlas.com/santorini,Santorini,
https://www.tasteatlas.com/moustalevria,https://cdn.tasteatlas.com//Images/Dishes/6d22a10bd5394838b99b73e6baa8af7b.jpg?mw=660,92,Pudding,https://www.tasteatlas.com/puddings,Moustalevria,,,,,"A favorite during grape harvest season, moustalevria is a Greek pudding made from grape must and flour that are boiled until thick, after which various additional ingredients like petimezi, sugar, almonds, vanilla, and sesame can be added to the d...",READ MORE,https://www.tasteatlas.com/moustalevria/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kakavia,https://cdn.tasteatlas.com//images/dishes/6b5ef1efcd164783be7e297abcd8bd20.jpg?mw=660,93,Fish Soup,https://www.tasteatlas.com/fish-soups,Kakavia,,,,,"Kakavia is a traditional Greek fisherman's soup. In its original form, it was a humble dish, usually made with small fish that was left of the daily catch.  The additional ingredients would include anything that was on hand, usually onions, potato...",READ MORE,https://www.tasteatlas.com/kakavia/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/moustokouloura,https://cdn.tasteatlas.com//images/dishes/6a70961b985842fca22a9efa8ba5b4f2.jpg?mw=660,94,Cookie,https://www.tasteatlas.com/Cookies,Moustokouloura,4.2,,,,"The star ingredient in these chewy, soft cookies is grape must or petimezi, a syrup-like grape molasses. It is blended into a pliable dough that combines sugar or honey, flour, leavening agent, orange juice, and spices such as cinnamon and cloves....",READ MORE,https://www.tasteatlas.com/moustokouloura/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/kolokithakia-tiganita,https://cdn.tasteatlas.com//images/dishes/7356ef90fa5941ccb32287b40de6fce3.jpg?mw=660,95,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Kolokithakia tiganita,4.6,,,,"In Greece, fried zucchinis can be enjoyed as a meze or a side dish. The zucchinis are sliced, seasoned, and then simply dusted with flour or dipped in an egg batter before they are fried until crispy and golden. It is recommended to pair them with...",READ MORE,https://www.tasteatlas.com/kolokithakia-tiganita/wheretoeat,https://www.tasteatlas.com/Zucchini,https://cdn.tasteatlas.com/images/ingredientgroups/b118fad654154a94b7a4889f7e5f70fa.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,,,,,,
https://www.tasteatlas.com/greek-manestra,https://cdn.tasteatlas.com//images/dishes/47d84ae39ea244b8a0693032a9222374.jpg?mw=660,96,Stew,https://www.tasteatlas.com/Stews,Greek Manestra,4.2,,,,"The term  in Greece is quite versatile and may refer to orzo pasta, a tomato soup that is enriched with orzo, or a rich orzo-based stew. On the Cycladic islands, manestra mainly denotes a tomato-based orzo soup that is usually enr...",READ MORE,https://www.tasteatlas.com/greek-manestra/wheretoeat,,,,,,,,,,,,,manestra,,,
https://www.tasteatlas.com/kolokythoanthoi,https://cdn.tasteatlas.com//images/dishes/139fa1acaf4f4ddb9eadd13d893e49b8.jpg?mw=660,97,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Kolokythoanthoi,4.2,,,,"Greek-style stuffed squash flowers are typically filled with a combination of rice or cheese and various spices and herbs. If prepared with a rice stuffing, the blossoms are usually slowly baked in the oven, and if stuffed with other ingredients, ...",READ MORE,https://www.tasteatlas.com/kolokythoanthoi/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/yiaourti-me-meli,https://cdn.tasteatlas.com//images/dishes/f114d10b781b407ab8287cb0024aaa32.jpg?mw=660,98,Dessert,https://www.tasteatlas.com/Desserts,Yiaourti me meli,4.5,,,,"This simple no-bake treat consists of thick Greek yogurt that is doused in generous amounts of honey, then topped with walnuts. The yogurt is occasionally flavored with vanilla, while the best choice is to use traditional thyme honey and toasted w...",READ MORE,https://www.tasteatlas.com/yiaourti-me-meli/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/lahanosalata,https://cdn.tasteatlas.com//images/dishes/63ca92c618404c899c9be9140cd83ccf.jpg?mw=660,99,Salad,https://www.tasteatlas.com/Salads,Lahanosalata,4.1,,,,"Greek cabbage salad is traditionally prepared during winter. It consists of finely shredded red or white cabbage that is usually dressed with olive oil and lemon juice, but it can be easily adapted with different spices and herbs or additional veg...",READ MORE,https://www.tasteatlas.com/lahanosalata/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/bourdeto,https://cdn.tasteatlas.com//images/dishes/70ffca5c99104e61a71bd3743e7b7d9a.jpg?mw=660,100,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Bourdeto,4.4,,,,"This rustic dish combines fish and a rich tomato sauce that is enriched with sweet and spicy paprika and onions. It hails from Corfu, and it was probably modeled on a similar Venetian dish known as . On Corfu, it can be prepared w...",READ MORE,https://www.tasteatlas.com/bourdeto/wheretoeat,,,,,,,,,,,,,brodetto,https://www.tasteatlas.com/corfu,Corfu,
https://www.tasteatlas.com/gigandes-plaki,https://cdn.tasteatlas.com//images/dishes/0bff6ac0167e46968ff0f7a24ff26430.jpg?mw=660,101,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Gigandes plaki,4.6,,,,"This Greek classic consists of large white beans that are cooked and then baked in a flavorful tomato sauce, which is usually seasoned with various herbs such as oregano, parsley, and mint. The dish calls for the use of , ...",READ MORE,https://www.tasteatlas.com/gigandes-plaki/wheretoeat,https://www.tasteatlas.com/white-beans,https://cdn.tasteatlas.com/images/ingredientgroups/dfc272699a8b491ebccf06d290c0b944.png?h=120&w=120,https://www.tasteatlas.com/tomato-sauce,https://cdn.tasteatlas.com/images/dishes/46bce93d102c432885fd501717da1d6b.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/mint,https://cdn.tasteatlas.com/images/ingredientgroups/b6c5042f1598417c8fa444f42310d56a.png?h=120&w=120,,,fasolia gigantes,,,
https://www.tasteatlas.com/hirino-me-selino,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,102,Stew,https://www.tasteatlas.com/Stews,Hirino me Selino,4.3,,,,"This flavorful stew consists of braised pork that is combined with celery, onions, spices, and herbs such as dill or oregano. The dish is finished off with the addition of , the creamy egg and lemon sauce that additionally thick...",READ MORE,https://www.tasteatlas.com/hirino-me-selino/wheretoeat,https://www.tasteatlas.com/Pork,https://cdn.tasteatlas.com/images/ingredientgroups/905dbdf1da5f4687bd091624f5e3180d.png?h=120&w=120,https://www.tasteatlas.com/Celeries,https://cdn.tasteatlas.com/images/ingredientgroups/b9d0fcf664294ab78c4b05feeed690b9.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/dill,https://cdn.tasteatlas.com/images/ingredientgroups/8384c9ba7c584ab2901cac3361e56fea.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,avgolemono,,,
https://www.tasteatlas.com/marides-tiganites,https://cdn.tasteatlas.com//images/dishes/bc606e80680a438da3f08d544c42c6c7.jpg?mw=660,103,Saltwater Fish Dish,https://www.tasteatlas.com/saltwater-fish-dishes,Marides tiganites,4.5,,,,"This simple Greek dish consists of small-sized whitebait fish that are lightly dusted with flour, then fried until golden and crispy. Because of its small size, the fish is typically fried, served, and eaten whole. Marides is a staple meze dish th...",READ MORE,https://www.tasteatlas.com/marides-tiganites/wheretoeat,,,,,,,,,,,,,,,,
https://www.tasteatlas.com/frigania,https://cdn.tasteatlas.com//images/dishes/f3cfd82e7069412d87fdb366ed406230.jpg?mw=660,104,Dessert,https://www.tasteatlas.com/Desserts,Frigania,4.2,Best in   (Alikanas),Elia Elia,https://www.tasteatlas.com/elia-elia,"A local delicacy of the island of Zakynthos, frigania is a creamy dessert that typically consists of three layers. The base is prepared with traditional Greek rusks that are neatly arranged and generously doused in a sugary syrup, which is spiced ...",READ MORE,https://www.tasteatlas.com/frigania/wheretoeat,https://www.tasteatlas.com/rusks,https://cdn.tasteatlas.com/images/dishgroups/b4e8f56c480f4b44b7fe2b3f435b9baf.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/vanilla,https://cdn.tasteatlas.com/images/ingredientgroups/a7458d391eba4850862e5fcd789c4bad.png?h=120&w=120,,https://www.tasteatlas.com/zakynthos,Zakynthos,
https://www.tasteatlas.com/antikristo,https://cdn.tasteatlas.com//images/dishes/22c0f23cf0a54dde8e18f1f2668a49f0.jpg?mw=660,105,Barbecue,https://www.tasteatlas.com/barbecue,Antikristo,4.9,Best in   (Heraklion),Athali,https://www.tasteatlas.com/athali,"Antikristo is a traditional technique of cooking meat on Crete. A young lamb (or a goat, on rare occasions) is cut into four pieces (called ), salted, then placed on big wooden skewers that are arranged around the fire in a circul...",READ MORE,https://www.tasteatlas.com/antikristo/wheretoeat,,,,,,,,,,,,,goulidia,https://www.tasteatlas.com/crete,Crete,
https://www.tasteatlas.com/greek-sofrito,https://cdn.tasteatlas.com//images/dishes/4961d3977d164e7cad6c4e114953b544.jpg?mw=660,106,Beef Dish,https://www.tasteatlas.com/beef-dishes,Greek Sofrito,4.7,Best in   (Palaiokastritsa),Taverna Nausica,https://www.tasteatlas.com/taverna-nausica,"Greek sofrito is a dish consisting of tender cuts of beef or veal that are lightly dredged in flour and then slowly sautéed in a flavorful sauce based on white wine, which is additionally seasoned with garlic, parsley, and vinegar. Though i...",READ MORE,https://www.tasteatlas.com/greek-sofrito/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/White-wine,https://cdn.tasteatlas.com/images/ingredientgroups/e7d8bfce6f814fb5a3b7396336f24f5e.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,https://www.tasteatlas.com/corfu,Corfu,
https://www.tasteatlas.com/lakerda,https://cdn.tasteatlas.com//images/dishes/0127f21dc98e49c1be0966bc2e740c70.jpg?mw=660,107,Pickling,https://www.tasteatlas.com/Picklings,Lakerda,,,,,"Equally popular in Greece and Turkey, lakerda is pickled raw fish that is typically prepared with steaks of mature Atlantic bonito, a firm-fleshed fish similar to tuna and mackerel. When thoroughly cleaned, the thick fillet slices are either dry-s...",READ MORE,https://www.tasteatlas.com/lakerda/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/hortopita,https://cdn.tasteatlas.com//images/dishes/9dc3458312da4649be0d1faaec6c8e46.jpg?mw=660,108,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Hortopita,,,,,"Hortopita, from the Greek words , meaning  (also a general term for greens in Greek), and , which means , is a traditional Greek savory pastry that’s filled with a variety of wild or...",READ MORE,https://www.tasteatlas.com/hortopita/wheretoeat,,,,,,,,,,,,,horta,,,n/a
https://www.tasteatlas.com/sakoulas-greece,https://cdn.tasteatlas.com//Images/Dishes/86b988cf271f48ea8c19d0a352e5a635.jpg?mw=660,109,Dip,https://www.tasteatlas.com/dips,Labneh,4.2,,,,Creamy texture and mild flavor are the main attributes of labneh; a traditional Middle Eastern strained yogurt that is prepared with yogurt and salt. No strict guidelines are used to produce it; plain full-fat yogurt is mixed with salt and left to...,READ MORE,https://www.tasteatlas.com/sakoulas-greece/wheretoeat,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,,,,,,
https://www.tasteatlas.com/daktyla,https://cdn.tasteatlas.com//images/dishes/1237e363ff0f41a592f23c1fbc16ed15.jpg?mw=660,110,Bread,https://www.tasteatlas.com/Breads,Daktyla,,,,,"Daktyla is a rustic Greek bread made with a combination of cornmeal, plain flour, and whole wheat flour, resulting in a light yellow color of the bread's center. It is traditionally sprinkled with sesame and nigella seeds. The name of the bread ca...",READ MORE,https://www.tasteatlas.com/daktyla/wheretoeat,,,,,,,,,,,,,,,,n/a
