search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/anticucho-de-pulpo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,78,Octopus Dish,https://www.tasteatlas.com/octopus-dishes,Anticucho de pulpo,,,,,"Anticucho de pulpo is a traditional dish originating from Peru. These skewers are usually sold on the streets and in this case they're threaded with octopus tentacles. Other ingredients for the preparation of anticuchos de pulpo include potatoes, ...",https://www.tasteatlas.com/anticucho-de-pulpo/wheretoeat,https://www.tasteatlas.com/octopuses,https://cdn.tasteatlas.com/images/ingredientgroups/bdce1ea248964158af865718ad3c7e84.png?h=120&w=120,https://www.tasteatlas.com/red-wine-vinegars,https://cdn.tasteatlas.com/images/ingredientgroups/cdf728d281da4e4dafb9fd83fc992024.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/arroz-con-pato-a-la-chiclayana,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,79,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz con pato a la chiclayana,,,,,"Arroz con pato a la chiclayana (also known as arroz con pato de Lambayeque) is a traditional Peruvian dish originating from the city of Chiclayo. It's usually made with a combination of duck meat, oil, garlic, onions, rice, peas, pumpkin (squash),...",https://www.tasteatlas.com/arroz-con-pato-a-la-chiclayana/wheretoeat,https://www.tasteatlas.com/Duck,https://cdn.tasteatlas.com/images/ingredientgroups/0a14c8f14ae348468a1f8f23c4738bef.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/squashes,https://cdn.tasteatlas.com/images/ingredientgroups/e62ecf34febd46e3b4a050d374a952ec.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/chiclayo,Chiclayo,,n/a
https://www.tasteatlas.com/frito-trujillano,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,80,Pork Dish,https://www.tasteatlas.com/pork-dishes,Frito trujillano,,,,,"Frito trujillano is a traditional Peruvian dish originating from Trujillo, hence the name. The dish is made with a combination of pork ribs, lard, and salt. The ribs are soaked in salted water overnight, then drained and fried in lard over low hea...",https://www.tasteatlas.com/frito-trujillano/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/trujillo-peru,Trujillo,,n/a
https://www.tasteatlas.com/arroz-al-olivar,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,81,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz al olivar,,,,,"Arroz al olivar is a traditional Peruvian dish based on rice and black olives. It's made with a combination of black olives, rice, oil, garlic, raisins, red bell peppers, pecans, salt, and pepper. The garlic is fried in oil with the rice, raisins,...",https://www.tasteatlas.com/arroz-al-olivar/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/arroz-arvejado,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,82,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Arroz arvejado,,,,,"Arroz arvejado is a traditional Peruvian rice dish. It's made with a combination of long-grain rice, peas, olive oil, garlic, red onions, and seasonings. The peas are cooked, drained, then briefly blended into a coarse paste. The onions and garlic...",https://www.tasteatlas.com/arroz-arvejado/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/red-onions,https://cdn.tasteatlas.com/images/ingredientgroups/0ac9ebfa0132402e895119734713c3b3.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/lomo-saltado-pizza,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,83,Pizza,https://www.tasteatlas.com/Pizzas,Lomo saltado pizza,,Best in   (Punta Hermosa),La Pizzeria Del Tio Richi,https://www.tasteatlas.com/la-pizzeria-del-tio-richi,"Instead of being served with a side of french fries and white rice, the quintessential Peruvian beef stir-fry called  is served on top of a pizza base in this dish. The topping typically consists of sirloin or tenderloin steak...",https://www.tasteatlas.com/lomo-saltado-pizza/wheretoeat,,,,,,,,,,,,,,,lomo saltado,n/a
https://www.tasteatlas.com/sangrecita,https://cdn.tasteatlas.com//images/dishes/e5d491b740e1425a95e4303435485ae7.jpg?mw=660,84,Appetizer,https://www.tasteatlas.com/Appetizers,Sangrecita,,,,,"Sangrecita is a Peruvian dish consisting of chicken blood sautéed with garlic, onions, and spicy chili peppers. It is traditionally served with rice, corn, or potatoes on the side. The dish is praised because it is high in iron and low on c...",https://www.tasteatlas.com/sangrecita/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ceviche-de-champignones,https://cdn.tasteatlas.com//images/dishes/8e4622f776dd472bad5448a4d7d7806b.jpg?mw=660,85,Appetizer,https://www.tasteatlas.com/Appetizers,Ceviche de champignones,,,,,"Ceviche de champignones or  is one of the most popular vegetarian version of ceviche. Although it is not that common, it can be found in some Peruvian . This appetizer is made with blanched slices of fi...",https://www.tasteatlas.com/ceviche-de-champignones/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,mushroom ceviche,n/a
https://www.tasteatlas.com/chinguirito,https://cdn.tasteatlas.com//images/dishes/d1b7559fd70546c499a07c702bdabbfe.jpg?mw=660,86,Appetizer,https://www.tasteatlas.com/Appetizers,Chinguirito,,,,,"Chinguirito is a type of  prepared with pieces of cured and dried guitarfish that is usually soaked in hot water, then seasoned with lemon juice, chili, salt. The dish is typically served with yuca, fried corn, and chopped onions. ...",https://www.tasteatlas.com/chinguirito/wheretoeat,https://www.tasteatlas.com/Guitarfishes,https://cdn.tasteatlas.com/images/ingredientgroups/d4d29cba70fd4a7e9302e0872166f30c.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/cassava,https://cdn.tasteatlas.com/images/dishes/7de3408e3fa643339babc0a97f863500.png?h=120&w=120,https://www.tasteatlas.com/Corn,https://cdn.tasteatlas.com/images/ingredientgroups/f1ea3ded990d44b2b6531802d58e7d38.png?h=120&w=120,https://www.tasteatlas.com/lambayeque,Lambayeque,ceviche,n/a
https://www.tasteatlas.com/conchitas-a-la-parmesana,https://cdn.tasteatlas.com//images/dishes/3d3e5cf0ace9457aae6a210e2c744d69.jpg?mw=660,87,Appetizer,https://www.tasteatlas.com/Appetizers,Conchitas a la parmesana,,,,,"Conchitas a la parmesana is a traditional Peruvian dish that's served as an appetizer. It consists of scallops that are topped with grated parmesan, then placed under the broiler for a few minutes. When served, the cheese should be bubbling, but t...",https://www.tasteatlas.com/conchitas-a-la-parmesana/wheretoeat,https://www.tasteatlas.com/scallops,https://cdn.tasteatlas.com/images/ingredientgroups/397b2832e0c7437082719b0d5a1607a9.png?h=120&w=120,https://www.tasteatlas.com/worcestershire-sauce,https://cdn.tasteatlas.com/images/dishes/bd541fdde25746e991d836c691f315d2.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/prestinos,https://cdn.tasteatlas.com//images/dishes/994dd6906bfa444380e9e14027547548.jpg?mw=660,88,Snack,https://www.tasteatlas.com/Snacks,Prestiños,,,,,"At the same time crispy and spongy, prestiños are Peruvian teatime snacks that are shaped into doughnuts. The dough is made with a combination of flour, baking powder, egg whites, egg yolks, and shortening. It is fried over high heat until ...",https://www.tasteatlas.com/prestinos/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sopa-teologa,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,89,Bread Soup,https://www.tasteatlas.com/bread-soups,Sopa teóloga,,,,,"Sopa teóloga (lit. ) is a hearty Peruvian soup originating from Trujillo, where it has been prepared ever since the 1600s, when it was invented by Dominican monks. The soup consists of potatoes, tomatoes, white bread,...",https://www.tasteatlas.com/sopa-teologa/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/trujillo-peru,Trujillo,theologic soup,n/a
https://www.tasteatlas.com/frejol-colado,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,90,Dessert,https://www.tasteatlas.com/Desserts,Frejol colado,,,,,"Frejol colado is a traditional Afro-Peruvian dessert consisting of black beans, sugar, milk, and spices. The beans are skinned, mashed into a purée, then cooked with sugar, milk, and spices such as cloves, sesame seeds, and anise seeds unti...",https://www.tasteatlas.com/frejol-colado/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/chincha-alta,Chincha Alta,,n/a
https://www.tasteatlas.com/ranfanote,https://cdn.tasteatlas.com//images/dishes/96b161ca07544edd976ffa3552529e43.jpg?mw=660,91,Dessert,https://www.tasteatlas.com/Desserts,Ranfañote,,,,,"Ranfañote is a Peruvian bread pudding made with toasted pieces of stale bread, walnuts, almonds, raisins, port wine, orange juice annd zest, cheese (usually queso fresco), vanilla, and butter. The combination is drenched in chancaca sugar s...",https://www.tasteatlas.com/ranfanote/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/chapanas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,92,Dessert,https://www.tasteatlas.com/Desserts,Chapanas,,,,,"Chapanas is a Peruvian sweet treat based on cassava flour, anise, and molasses. The combination is traditionally wrapped in a dry leaf, and the dish is served and consumed cold. The name chapana is derived from the Quechua word , m...",https://www.tasteatlas.com/chapanas/wheretoeat,,,,,,,,,,,,,,,chapuni,n/a
https://www.tasteatlas.com/cuy-al-palo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,93,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Cuy al palo,,,,,"Cuy al palo is a traditional Peruvian dish consisting of guinea pig on a stick. The dish is enjoyed throughout the country, but it's especially popular in Cusco and Arequipa due to tourism. In addition to the guinea pigs, the ingredients for cuy a...",https://www.tasteatlas.com/cuy-al-palo/wheretoeat,https://www.tasteatlas.com/guinea-pigs,https://cdn.tasteatlas.com/images/ingredientgroups/a7bed1766c524a10a8fea15dcb2acee4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/huacatay,https://cdn.tasteatlas.com/images/dishes/31688a67118f4baba6f634f2de77b98f.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/cusco-region,Cusco Region,,n/a
https://www.tasteatlas.com/picante-de-pallares,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,94,Stew,https://www.tasteatlas.com/Stews,Picante de Pallares,,,,,"Picante de Pallares is a traditional bean stew originating from Peru. It’s usually made with a combination of lima beans, garlic, onions, evaporated milk, fresh cheese such as queso fresco, oregano, salt, pepper, and hot pepper paste. The on...",https://www.tasteatlas.com/picante-de-pallares/wheretoeat,https://www.tasteatlas.com/Lima-beans,https://cdn.tasteatlas.com/images/ingredientgroups/530a9ed460b644bd93ef03b25ed03476.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/evaporated-milk,https://cdn.tasteatlas.com/images/ingredientgroups/570b94d758b8453cbef94a6bf104d9ab.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/oregano,https://cdn.tasteatlas.com/images/ingredientgroups/ca0a5e4ce6d449e0a8e008d083caa4a4.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/purtumute,https://cdn.tasteatlas.com//images/dishes/fb5c291c05f74abd8dc8bc8b15e79a53.jpg?mw=660,95,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Purtumute,,,,,"Purtumute is a Peruvian dish that is especially popular in the Amazonas region. It is prepared by stewing together various types of beans and corn. Once the beans and corn become tender, they are additionally flavored with lots of chopped cilantro...",https://www.tasteatlas.com/purtumute/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/amazonas-peru,Amazonas,,n/a
https://www.tasteatlas.com/cancacho,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,96,Lamb/Mutton Dish,https://www.tasteatlas.com/lamb-and-mutton-dishes,Cancacho,,,,,"Cancacho is a traditional Peruvian dish originating from the town of Ayaviri. It's prepared with a combination of Ayaviri lamb, red chili peppers, local potatoes, lemon juice, and sometimes malt beer. The lamb must be raised in Ayaviri because the...",https://www.tasteatlas.com/cancacho/wheretoeat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/beer,https://cdn.tasteatlas.com/images/ingredientgroups/c21ad8ee42e84549a509ee396c633f0c.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/ayaviri,Ayaviri,,n/a
https://www.tasteatlas.com/morusa,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,97,Side Dish,https://www.tasteatlas.com/Sides,Morusa,,,,,"Morusa or morusa de pallares is a traditional dish originating from Peru. This lima bean purée is made with a combination of lima beans, butter, salt, and pepper. The beans are covered with water in a large pot, then cooked over medium heat...",https://www.tasteatlas.com/morusa/wheretoeat,https://www.tasteatlas.com/Lima-beans,https://cdn.tasteatlas.com/images/ingredientgroups/530a9ed460b644bd93ef03b25ed03476.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,,,,,,,n/a
https://www.tasteatlas.com/ensalada-de-pallares,https://cdn.tasteatlas.com//images/dishes/9f941141ecf3471d930054a9250096d1.jpg?mw=660,98,Salad,https://www.tasteatlas.com/Salads,Ensalada de pallares,,,,,"Ensalada de pallares is a traditional Peruvian salad prepared with a combination of Lima beans, white vinegar, lime juice, oregano, black pepper, chili peppers, onions, tomatoes, and cilantro. The beans should be soaked overnight before cooking. O...",https://www.tasteatlas.com/ensalada-de-pallares/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/guargueros,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,99,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Guargüeros,,,,,"Guargüeros are Peruvian fried pastries that are traditionally filled with dulce de leche. The dough consists of flour, salt, egg yolks, and Pisco – Peruvian national beverage. When prepared, the dough is twisted so it looks very similar...",https://www.tasteatlas.com/guargueros/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/qapchi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,100,Appetizer,https://www.tasteatlas.com/Appetizers,Qapchi,,,,,"Qapchi is a traditional Peruvian appetizer originating from Ayacucho. It is made with a combination of cheese (such as queso fresco or queso serrano), rocoto peppers, aji peppers, oil, onions, and milk. The combination is mixed into a sauce which ...",https://www.tasteatlas.com/qapchi/wheretoeat,https://www.tasteatlas.com/fresh-cheeses,https://cdn.tasteatlas.com/images/ingredientgroups/59b7f9c3624d4c5aa041912fbc728f5b.png?h=120&w=120,https://www.tasteatlas.com/rocoto-chile,https://cdn.tasteatlas.com/images/dishes/31957d80fde9448f96a910a374878e50.png?h=120&w=120,https://www.tasteatlas.com/aji-amarillo,https://cdn.tasteatlas.com/images/dishes/14461fb5d18242a4993c751bd132d2c6.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/ayacucho,Ayacucho,,n/a
https://www.tasteatlas.com/timbuche,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,101,Soup,https://www.tasteatlas.com/Soups,Timbuche,,,,,"Timbuche is a Peruvian soup originating from the Amazon basin. The name of the soup is a Quechua word meaning . Timbuche has many variations, so it can be a simple broth with just a few fish bones, garlic, and herbs, but it can also...",https://www.tasteatlas.com/timbuche/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/amazonas-peru,Amazonas,boiled,n/a
https://www.tasteatlas.com/pan-con-chimbombo,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,102,Sandwich,https://www.tasteatlas.com/sandwiches,Pan con chimbombo,,,,,"Pan con chimbombo is a Peruvian sandwich made with breaded and fried pejerrey fish as the main ingredient. The fish is placed into round bread rolls with lettuce and salsa criolla, while aji amarillo sauce or mayonnaise are typically served on the...",https://www.tasteatlas.com/pan-con-chimbombo/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/habas-saladas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,103,Snack,https://www.tasteatlas.com/Snacks,Habas saladas,,,,,"Habas saladas is a traditional Peruvian snack that is well-liked throughout the country. In order to prepare it, broad beans are first fried in oil, causing their skin to crack open. After the skins have been removed, the fried beans are seasoned ...",https://www.tasteatlas.com/habas-saladas/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cancha-salada,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,104,Snack,https://www.tasteatlas.com/Snacks,Cancha salada,,,,,"Cancha salada is a traditional Peruvian snack. It's prepared by roasting maiz cancha, a unique corn variety, in oil or butter, then seasoning the kernels with salt. This popular snack was consumed by ancient cultures, and nowadays it's often sold ...",https://www.tasteatlas.com/cancha-salada/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/apanado-de-alpaca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,105,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Apanado de alpaca,,,,,"Apanado de alpaca is a traditional meat dish originating from Peru. The dish is made with a combination of alpaca meat, flour, eggs, and breadcrumbs. Once seasoned and breaded, the alpaca meat is fried in oil until golden brown and fully cooked, a...",https://www.tasteatlas.com/apanado-de-alpaca/wheretoeat,https://www.tasteatlas.com/alpacas,https://cdn.tasteatlas.com/images/ingredientgroups/1bd7d5ef078d4abababe2f5e0180eb73.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/tanta-wawa,https://cdn.tasteatlas.com//images/dishes/8d5b32e6f7f24aa8b3122d4e3c6809e4.jpg?mw=660,106,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,T'anta wawa,,,,,"T'anta wawa is a sweet Peruvian roll that is shaped like a baby wrapped in a blanket. It is traditionally prepared on November 1, or All Saints' Day. This bread roll is usually filled with candied fruit, anise, raisins, and cinnamon. It was origin...",https://www.tasteatlas.com/tanta-wawa/wheretoeat,,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ceviche-de-criadillas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,107,Appetizer,https://www.tasteatlas.com/Appetizers,Ceviche de criadillas,,,,,"Ceviche de criadillas is an unusual type of ceviche prepared with bull’s testicles. Traditionally, they are finely chopped while frozen, then (when thawed) added to a combination of lime juice, onions, salt, and chili peppers. White vinegar ...",https://www.tasteatlas.com/ceviche-de-criadillas/wheretoeat,https://www.tasteatlas.com/lime-juices,https://cdn.tasteatlas.com/images/ingredientgroups/8935929ec6a745639e0584c6ddfac844.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Hot-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/e02c316cda454fff9c282a56a480b458.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/anticucho-de-suri,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,108,Insect Dish,https://www.tasteatlas.com/insect-dishes,Anticucho de suri,,,,,"Anticucho de suri is a traditional dish originating from the Peruvian jungles. These skewers are usually made with beef heart and they're sold on the streets, but this type of anticucho is unique because its key ingredient is suri, or beetle larva...",https://www.tasteatlas.com/anticucho-de-suri/wheretoeat,,,,,,,,,,,,,https://www.tasteatlas.com/amazonas-peru,Amazonas,,n/a
