search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,search-results__item-description,search-results__item-description 2,read-more,search-results__item-description 3,score-text--na
https://www.tasteatlas.com/capri-lezeen,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,365,Cheese,https://www.tasteatlas.com/Cheese,Capri Lezeen,https://www.tasteatlas.com/poitou-charentes,https://cdn.tasteatlas.com/Images/Emblems/7f1db268da694677bab36301d5e5d02c.png,Poitou-Charentes,"is a French cheese hailing from the marshy parts of Poitou. The cheese is made from goat's milk and it's usually left to age for 2 to 3 weeks. This aged fresh cheese has a sticky rind with traces of blue mold, and it's tradit...",Capri Lezeen,READ MORE,,n/a
https://www.tasteatlas.com/rustinu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,366,Cheese,https://www.tasteatlas.com/Cheese,Rustinu,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,is a French cheese hailing from the eponymous historical region. The cheese is made from raw sheep's milk and it's usually left to age for 3 months before consumption. Underneath its natural rind that's regularly turned and brushe...,Rustinu,READ MORE,,n/a
https://www.tasteatlas.com/figuette,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,367,Cheese,https://www.tasteatlas.com/Cheese,Figuette,https://www.tasteatlas.com/midi-pyrenees,https://cdn.tasteatlas.com/images/emblems/20ffc1fdd174420fa31b955638ee41d8.png,Midi-Pyrénées,"is a small fig-shaped cheese originating from the Pyrénées. The cheese is made from raw goat's milk and it ages from 1 to 3 weeks. Sometimes, it's covered with paprika, ash, or herbs to make it more decorative. The ...",Figuette,READ MORE,,n/a
https://www.tasteatlas.com/agneau-de-laveyron,https://cdn.tasteatlas.com//Images/Ingredients/186fde05bd4348a89170507ccc75d4b6.jpg?mw=660,368,Lamb,https://www.tasteatlas.com/Lamb,Agneau de l'Aveyron,,https://cdn.tasteatlas.com/images/emblems/52c19fd519cf4f45a76d74009f9dd0ae.png,Aveyron,"is meat from young lambs weighing 17 kilograms on average, born and reared in the Aveyron region in France. The lambs come from a local breed of sheep called  which is traditionally reared in sheep-fold...",Agneau de l'Aveyron,READ MORE,Lacaune,n/a
https://www.tasteatlas.com/olives-noires-de-nyons,https://cdn.tasteatlas.com//Images/Ingredients/056ddf01ca304efabf60af96f621cf84.jpg?mw=660,369,Olive,https://www.tasteatlas.com/Olives,Olives Noires de Nyons,https://www.tasteatlas.com/drome,https://cdn.tasteatlas.com/images/emblems/23efb57e4a7b402b93f99fd0bfae39b7.png,Drôme,"The variety of olives from Nyon are a specific shade of brown, almost black, and are finely wrinkled. They are hand-picked in November and December and then sorted according to their intended use. Olive oil is produced only from th...",Tanche,READ MORE,,n/a
https://www.tasteatlas.com/farine-de-chataigne-corse,https://cdn.tasteatlas.com//Images/Ingredients/a51ace8136c64751a89995e1601568c4.jpg?mw=660,370,Chestnut Flour,https://www.tasteatlas.com/chestnut-flours,Farine de châtaigne corse,https://www.tasteatlas.com/corsica,https://cdn.tasteatlas.com/images/emblems/f74a5d9e4ce448b2b9b222bf88f5feca.png,Corsica,"The uniquely flavored flour called is made from chestnuts grown on the French island of Corsica. It is praised for its intensely sweet flavor and complex scents of dried chestnuts, dried fruits, cookies, sp...",Farine de Châtaigne Corse,READ MORE,,n/a
https://www.tasteatlas.com/mogette-de-vendee,https://cdn.tasteatlas.com//Images/Ingredients/789c0874d67441109e8de0eb98f39d1b.jpg?mw=660,371,White Beans,https://www.tasteatlas.com/white-beans,Mogette de Vendée,https://www.tasteatlas.com/vendee,https://cdn.tasteatlas.com/images/emblems/abce2cb8c0724d5e8ec3c801b19ac0ff.png,Vendée,"are white beans of the  species, produced in the Vendée region in France since the 16th century. When dry, the beans have delicate skin with accentuated veins, which melts in the ...",Mogette de Vendée,READ MORE,Phaseolus vulgaris,n/a
https://www.tasteatlas.com/agneau-du-poitou-charentes,https://cdn.tasteatlas.com//Images/Ingredients/865dbe3c71d740b4a0beff8cdc94d157.jpg?mw=660,372,Lamb,https://www.tasteatlas.com/Lamb,Agneau du Poitou-Charentes,https://www.tasteatlas.com/poitou-charentes,https://cdn.tasteatlas.com/Images/Emblems/7f1db268da694677bab36301d5e5d02c.png,Poitou-Charentes,"is fresh meat from lambs that are less than 10 months old when slaughtered, born and raised in the semi-open-air in the Poitou-Charentes region in France. When slaughtered, the lambs weigh between 14 and 22 kilo...",Agneau du Poitou-Charentes,READ MORE,,n/a
https://www.tasteatlas.com/poulet-du-perigord,https://cdn.tasteatlas.com//images/ingredients/853ae385a8b44d099ef01e7309e0b662.jpg?mw=660,373,Chicken,https://www.tasteatlas.com/Chicken,Poulet du Périgord,https://www.tasteatlas.com/dordogne,https://cdn.tasteatlas.com/images/emblems/ed274816340542ca8b98ab011d794773.png,Dordogne,is a breed of slow-growing chicken from the region of Périgord in the south-west corner of France. These meaty chickens with firm muscles have a white or yellow skin that hides just the right amount of eve...,Poulet du Périgord,READ MORE,,n/a
https://www.tasteatlas.com/boeuf-du-maine,https://cdn.tasteatlas.com//Images/Ingredients/834b026c9cc342f3ba1483dcb124c62b.jpg?mw=660,374,Beef,https://www.tasteatlas.com/Beef,Boeuf du Maine,https://www.tasteatlas.com/mayenne,https://cdn.tasteatlas.com/images/emblems/ec4b3f5c76164148903a5b0ff706e8dc.png,Mayenne,"is bovine meat that is exclusively sold fresh and produced in the regions of Sarthe and Mayenne in France. The animals are reared in the traditional way, and they have access to natural feed and grassland that is favorable ...",Boeuf du Maine,READ MORE,,n/a
https://www.tasteatlas.com/porc-de-la-sarthe,https://cdn.tasteatlas.com//images/ingredients/a47eea4e3e66469fb20ea3e22cfb6107.jpg?mw=660,375,Pork,https://www.tasteatlas.com/Pork,Porc de la Sarthe,https://www.tasteatlas.com/sarthe,https://cdn.tasteatlas.com/images/emblems/eab6ce0696a444a8a1966ffc7f8d6974.png,Sarthe,"is pork reared on farms in the Sarthe region in France, sold as whole carcasses or as cutlets. The animals feed mostly on a cereal-based diet in the fields or in open buildings on straw mats, and they are slaughtered whe...",Porc de la Sarthe,READ MORE,,n/a
https://www.tasteatlas.com/oie-danjou,https://cdn.tasteatlas.com//images/ingredients/1feff343a5c347b69020821eaa625116.jpg?mw=660,376,Goose,https://www.tasteatlas.com/Geese,Oie d'Anjou,https://www.tasteatlas.com/pays-de-la-loire,https://cdn.tasteatlas.com/Images/Emblems/e035bf8d50df47f6b040c881ec69cf83.png,Pays de la Loire,"is a White Rhine goose, traditionally prepared roasted around Christmas-time, during the festive season. Commonly, they are sold as oven-ready meals with a delicate aroma and smell of white meat, pleasant taste and soft, yet f...",Oie d'Anjou,READ MORE,,n/a
https://www.tasteatlas.com/ail-fume-darleux,https://cdn.tasteatlas.com//Images/Ingredients/a9c6ce019c6b4cf2a66c571ea22ad812.jpg?mw=660,377,Garlic,https://www.tasteatlas.com/garlic,Ail Fumé d'Arleux,https://www.tasteatlas.com/nord-france,https://cdn.tasteatlas.com/images/emblems/323ecce5a6ee412ba2c7d2b5e76f1165.png,Nord,"is a pink spring garlic of the   family, produced in the Nord region in France. It has a considerably long shelf-life due to the traditional methods of braiding the garlic and smokin...",Ail Fumé d'Arleux,READ MORE,Allium,n/a
https://www.tasteatlas.com/huile-dolive-de-haute-provence,https://cdn.tasteatlas.com//images/ingredients/2375e16a35004c2fa600bb2f2901efe2.jpg?mw=660,378,Olive Oil,https://www.tasteatlas.com/Olive-oil,Huile d'olive de Haute-Provence,https://www.tasteatlas.com/alpes-de-haute-provence,https://cdn.tasteatlas.com/images/emblems/23c924f45e5147f985b5aee729e32e6c.png,Alpes-de-Haute-Provence,"is a unique olive oil from the French region of Alpes de Haute-Provence and nearby municipalities, characterized by its inimitable mild, bitter flavor and its strong aroma reminiscent of apples, pears, fres...",Huile d'olive de Haute-Provence,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-loue,https://cdn.tasteatlas.com//images/ingredients/e1212b7640014b819cf7437a99457fa5.jpg?mw=660,379,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Loué,https://www.tasteatlas.com/pays-de-la-loire,https://cdn.tasteatlas.com/Images/Emblems/e035bf8d50df47f6b040c881ec69cf83.png,Pays de la Loire,"is poultry of excellent quality, sold either whole or in cuts, fresh or frozen and farm-reared in the French regions of Sarthe, Mayenne, Indre et Loire, Loir et Cher, Eure et Loir and Maine et Loire. There is a va...",Volailles de Loué,READ MORE,,n/a
https://www.tasteatlas.com/porc-de-vendee,https://cdn.tasteatlas.com//images/ingredients/b26d347ed05d4dee900a26dd4b006f32.jpg?mw=660,380,Pork,https://www.tasteatlas.com/Pork,Porc de Vendée,https://www.tasteatlas.com/vendee,https://cdn.tasteatlas.com/images/emblems/abce2cb8c0724d5e8ec3c801b19ac0ff.png,Vendée,Porc de Vendée is mature pork (at least 182 days at the day of slaughter) that is reared in the open and fed on a diet based on cereals in the Vendée region in France. They are raised in a sustainable way to prevent stress for the an...,,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-la-champagne,https://cdn.tasteatlas.com//images/ingredients/f458f162ddb2421f8474027d444e564f.jpg?mw=660,381,Poultry,https://www.tasteatlas.com/Poultry,Volailles de la Champagne,https://www.tasteatlas.com/champagne-ardenne,https://cdn.tasteatlas.com/Images/Emblems/9bd2c97e6349477a8004a789957d50a5.png,Champagne-Ardenne,"is poultry (chickens, turkeys and capons) slowly reared in the open air from the rustic local breeds. The animals produce meat of the highest quality, feed on vegetables, minerals and cereals and are slaughtered ...",Volailles de la Champagne,READ MORE,,n/a
https://www.tasteatlas.com/dinde-de-bresse,https://cdn.tasteatlas.com//images/ingredients/884f3ce40cb14c9e90caa86bd3754167.jpg?mw=660,382,Turkey,https://www.tasteatlas.com/Turkeys,Dinde de Bresse,https://www.tasteatlas.com/rhone-alpes,https://cdn.tasteatlas.com/images/emblems/65e13529adfc46ac875b445534273602.png,Rhône-Alpes,"is a farm turkey from the favorable Bresse region in France, produced specifically for the winter festive period, Christmas and New Year as a traditional meal. The turkeys have white flesh and skin, while their feathers an...",Dinde de Bresse,READ MORE,,n/a
https://www.tasteatlas.com/porc-du-limousin,https://cdn.tasteatlas.com//Images/Ingredients/5f3488a0e94846fdb715da5dc6969ee1.jpg?mw=660,383,Pork,https://www.tasteatlas.com/Pork,Porc du Limousin,https://www.tasteatlas.com/limousin,https://cdn.tasteatlas.com/images/emblems/743ac6fb34fa444d92b574c34e14d6ef.png,Limousin,"is pork with a minimal percentage of fat, raised and slaughtered in the Limousin region in France. The pigs are fully mature on the day of slaughter (182 days), and they feed on cereals and corn, to control the quality an...",Porc du Limousin,READ MORE,,n/a
https://www.tasteatlas.com/ail-de-la-drome,https://cdn.tasteatlas.com//Images/Ingredients/fd6d6a05e832406b81cb9424f7e1a417.jpg?mw=660,384,Garlic,https://www.tasteatlas.com/garlic,Ail de la Drôme,https://www.tasteatlas.com/drome,https://cdn.tasteatlas.com/images/emblems/23efb57e4a7b402b93f99fd0bfae39b7.png,Drôme,"is a large-sized, white garlic of the  and  varieties, grown in the Drôme region in France. Messidrôme produces large white bulbs with a great flavor par...",Ail de la Drôme,READ MORE,Messidrôme,n/a
https://www.tasteatlas.com/miel-des-cevennes,https://cdn.tasteatlas.com//Images/Ingredients/8507676fa988495899fbfce5bbae5f47.jpg?mw=660,385,Honey,https://www.tasteatlas.com/Honey,Miel des Cévennes,https://www.tasteatlas.com/lozere,https://cdn.tasteatlas.com/images/emblems/79c88893d4254a62b53bac46f304de8b.png,Lozère,"is an intensely aromatic honey made in creamed, liquid or crystallized form and produced in the French regions of Lozére and Gard on the Cévennes massif. The honey has a strong flavor and a dark colo...",Miel des Cévennes,READ MORE,,n/a
https://www.tasteatlas.com/pintadeau-de-la-drome,https://cdn.tasteatlas.com//Images/Ingredients/1689bf2161a440acbd62d76c0e52a81f.jpg?mw=660,386,Guinea Fowl,https://www.tasteatlas.com/guinea-fowls,Pintadeau de la Drôme,https://www.tasteatlas.com/drome,https://cdn.tasteatlas.com/images/emblems/23efb57e4a7b402b93f99fd0bfae39b7.png,Drôme,"is fresh meat from young guinea fowls that are reared in the Drôme region in France. The animals are slowly reared and covered in blue and grey feathers, slaughtered when they are between 87 and 100 days ...",Pintadeau de la Drôme,READ MORE,,n/a
https://www.tasteatlas.com/volailles-des-landes,https://cdn.tasteatlas.com//images/ingredients/b449541779594beeb16306a589b713ab.jpg?mw=660,387,Poultry,https://www.tasteatlas.com/Poultry,Volailles des Landes,https://www.tasteatlas.com/landes,https://cdn.tasteatlas.com/images/emblems/e81b7997126b45c18f827be60463a252.png,Landes,"is poultry (quails, guinea hens, chicken, capons, Christmas turkeys, pullets, bare neck chickens) produced in the French region of Landes. The animals are reared in a free-range way and feed on cereals and maize, a pr...",Volailles des Landes,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-bearn,https://cdn.tasteatlas.com//images/ingredients/bac862330ecd4aa8928f13fae9fc1614.jpg?mw=660,388,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Béarn,https://www.tasteatlas.com/pyrenees-atlantiques,https://cdn.tasteatlas.com/images/emblems/efe1c96ac8cf4164a7b06f87326a0644.png,Pyrénées-Atlantiques,"is poultry of excellent organoleptic qualities with fine, firm flesh, produced in the French region of Pyrénées Atlantique and neighbouring districts. The animals include chickens, capons, poulards,...",Volailles du Béarn,READ MORE,,n/a
https://www.tasteatlas.com/pres-sales-du-mont-saint-michel,https://cdn.tasteatlas.com//images/ingredients/10cc280f822c47d686062c31581cb5de.jpg?mw=660,389,Lamb,https://www.tasteatlas.com/Lamb,Prés-salés du Mont-Saint-Michel,https://www.tasteatlas.com/manche,https://cdn.tasteatlas.com/images/emblems/f369fcc0eec945a8a4ddfc0dc214dbbf.png,Manche,"is fresh meat from lambs slaughtered before they are 12 months old, born, reared and slaughtered in the French regions of Manche and Ille et Vilaine.This meat is unique due to the fact that th...",Prés-salés du Mont-Saint-Michel,READ MORE,,n/a
https://www.tasteatlas.com/charolais-de-bourgogne,https://cdn.tasteatlas.com//Images/Ingredients/bf6b4b1601134ec4a3b5b75bd1c87303.jpg?mw=660,390,Beef,https://www.tasteatlas.com/Beef,Charolais de Bourgogne,https://www.tasteatlas.com/charolles,,Charolles,"One of the oldest French taurine breeds,  beef cattle is indigenous to the wider Charolles area which is nestled between the rivers of Saône and Loire in Burgundy. The animals of this breed are large and heavy,...",Charolais de Bourgogne,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-houdan,https://cdn.tasteatlas.com//Images/Ingredients/5e7166a879af47e7ac9e244c1d23746f.jpg?mw=660,391,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Houdan,https://www.tasteatlas.com/houdan,https://cdn.tasteatlas.com/images/emblems/4097b3e3240f4faeaf2b1dc72f2b652b.png,Houdan,is poultry from the  species produced in the Haute-Normandie and Centre regions in France. It is characterized by its white skin and black feathers splattered with white spots. The animals are reared in ...,Volailles de Houdan,READ MORE,Gallus,n/a
https://www.tasteatlas.com/genisse-fleur-daubrac,https://cdn.tasteatlas.com//Images/Ingredients/52a3c755ec914e83986871debedd203d.jpg?mw=660,392,Beef,https://www.tasteatlas.com/Beef,Génisse Fleur d'Aubrac,https://www.tasteatlas.com/aubrac,,Aubrac,"is fresh meat from the animals that are a cross breed from the  and  breeds of beef. The animals mostly have a light white color, but retain some of the black colors of the Au...",Génisse Fleur d'Aubrac,READ MORE,Charolais,n/a
https://www.tasteatlas.com/pres-sales-de-la-baie-de-somme,https://cdn.tasteatlas.com//images/ingredients/59453a091e084ed39f69b5e09ac00196.jpg?mw=660,393,Lamb,https://www.tasteatlas.com/Lamb,Prés-salés de la baie de Somme,https://www.tasteatlas.com/somme,https://cdn.tasteatlas.com/images/emblems/9cd58c6fb9d342b697990df0e0c6ca9e.png,Somme,"is fresh meat from lambs of the Suffolk, Hampshire, ,  ,  and  breeds that are...",Prés-salés de la baie de Somme,READ MORE,Roussin,n/a
https://www.tasteatlas.com/volailles-de-janze,https://cdn.tasteatlas.com//Images/Ingredients/1ec543c325fd4934995b08d310741a23.jpg?mw=660,394,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Janzé,https://www.tasteatlas.com/janze,https://cdn.tasteatlas.com/images/emblems/e9e624d7a1474642a54401c32efd8aba.png,Janzé,"is poultry reared in the open air in the region of Ille-et-Vilaine and the neighboring cantons in France. The chickens, pullets and capons feed on a diet based on cereals and vegetable proteins. The capons' diet ...",Volailles de Janzé,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-challans,https://cdn.tasteatlas.com//Images/Ingredients/8f700c186e564392b9471bc578c391ad.jpg?mw=660,395,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Challans,https://www.tasteatlas.com/challans,,Challans,is poultry reared since the 19th century in the farms of the northern Vendée region in France. The Challans area is especially praised for its black chicken varieties and the market in Challans was particularl...,Volailles de Challans,READ MORE,,n/a
https://www.tasteatlas.com/huile-dolive-de-la-vallee-des-baux-de-provence,https://cdn.tasteatlas.com//images/ingredients/1684b5c449af4d5d95c1ca82653bb4ec.jpg?mw=660,396,Olive Oil,https://www.tasteatlas.com/Olive-oil,Huile d'olive de la Vallée des Baux-de-Provence,https://www.tasteatlas.com/bouches-du-rhone,https://cdn.tasteatlas.com/images/emblems/a01bcaadce17490199d0ae276e094dd0.png,Bouches-du-Rhône,"is a virgin olive oil from the French region of Bouches-du-Rhône, famous for its olive production. The olive oil is green and has a smooth texture, as well as a mild lingering t...",Huile d'olive de la Vallée des Baux-de-Provence,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-la-drome,https://cdn.tasteatlas.com//images/ingredients/324bfc738ec74333aa5c2ced675caadf.jpg?mw=660,397,Poultry,https://www.tasteatlas.com/Poultry,Volailles de la Drôme,https://www.tasteatlas.com/drome,https://cdn.tasteatlas.com/images/emblems/23efb57e4a7b402b93f99fd0bfae39b7.png,Drôme,"is pure or crossbred poultry reared in the Drôme region in France since the late 19th century. The animals are reared in the open air and feed on a cereal-based diet, they consist of chickens, guinea fowl...",Volailles de la Drôme,READ MORE,,n/a
https://www.tasteatlas.com/asperge-des-sables-des-landes,https://cdn.tasteatlas.com//Images/Ingredients/face96c7e6244d2fa0f76de025d68984.jpg?mw=660,398,Asparagus,https://www.tasteatlas.com/Asparagus,Asperge des Sables des Landes,https://www.tasteatlas.com/landes,https://cdn.tasteatlas.com/images/emblems/e81b7997126b45c18f827be60463a252.png,Landes,"is fresh asparagus that grows underground in the Landes region in France, it comes white or purple and is sold in bundles after having been sorted and graded, to ensure the maximum possible quality of the pro...",Asperge des Sables des Landes,READ MORE,,n/a
https://www.tasteatlas.com/boeuf-de-charolles,https://cdn.tasteatlas.com//Images/Ingredients/6f6b6b3cd7db412e9ae4b970d5cc8114.jpg?mw=660,399,Beef,https://www.tasteatlas.com/Beef,Boeuf de Charolles,https://www.tasteatlas.com/charolles,,Charolles,"is fresh meat from the  breed of white heifers, cows and bullocks reared in the Loire, Niévre and Rhône regions in France, all characterized by a dense hydric network and regular rainfall ...",Boeuf de Charolles,READ MORE,Charolais,n/a
https://www.tasteatlas.com/volailles-de-cholet,https://cdn.tasteatlas.com//images/ingredients/03779f7294144bdd8c97cf9f4914f1b1.jpg?mw=660,400,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Cholet,https://www.tasteatlas.com/maine-et-loire,https://cdn.tasteatlas.com/images/emblems/972c096b5789400798ae23ddcf785847.png,Maine-et-Loire,"is poultry meat sold as whole carcases or cut pieces, produced in the French regions of Maine-et-Loire, Loire-Atlantique, Deux-Sévres and Vendée. In the past, all the poultry that was produced in the regi...",Volailles de Cholet,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-vendee,https://cdn.tasteatlas.com//images/ingredients/f93f78bdb9fb4c20927212f84e9a9fb1.jpg?mw=660,401,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Vendée,https://www.tasteatlas.com/vendee,https://cdn.tasteatlas.com/images/emblems/abce2cb8c0724d5e8ec3c801b19ac0ff.png,Vendée,"is poultry raised in the open air in the French region of Vendée and the neighboring cantons since the 19th century. The animals feed on a cereal-based diet, and the meat is firm with very good organolept...",Volailles de Vendée,READ MORE,,n/a
https://www.tasteatlas.com/lumpfish-roe-france,https://cdn.tasteatlas.com//images/ingredients/0cde2b974aba48dea3d1b39867428c6e.jpg?mw=660,402,Fish Roe,https://www.tasteatlas.com/roe,Lumpfish Roe,,,,"is one of the more available roe varieties, and it is usually reasonably priced. It is harvested from lumpfish (Cyclopterus lumpus), which is mostly found in the cold waters of the North Atlantic. The natural color of the roe...",Lumpfish roe,READ MORE,,n/a
https://www.tasteatlas.com/cerise-des-coteaux-du-ventoux,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,403,Cherry,https://www.tasteatlas.com/Cherries,Cerise des coteaux du Ventoux,https://www.tasteatlas.com/vaucluse,https://cdn.tasteatlas.com/images/emblems/32df2681994243b0924baaa88e6c037f.png,Vaucluse,"Cerise des coteaux du Ventoux is a French red table cherry originating from the foothills of Mont Ventoux in the department of Vaucluse. The cherries are obtained from cultivars of Prunus avium L., Prunus cerasus L., or their hybrids. The minimum ...",,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-gers,https://cdn.tasteatlas.com//images/ingredients/69756842c97b4939b2dd0c3088b86835.jpg?mw=660,404,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Gers,https://www.tasteatlas.com/gers,https://cdn.tasteatlas.com/images/emblems/ad84ad2fb6b7499680c894d5709386d1.png,Gers,"is poultry from the Gers department in France, with delicate skin, firm flesh, excellent taste and quality.  chicken is the second most famous poultry in France with a very high reputation for its un...",Volailles du Gers,READ MORE,Gris du Gers,n/a
https://www.tasteatlas.com/maine-anjou,https://cdn.tasteatlas.com//images/ingredients/788ad44fab754e1188f72bc69709ade1.jpg?mw=660,405,Beef,https://www.tasteatlas.com/Beef,Maine-Anjou,https://www.tasteatlas.com/pays-de-la-loire,https://cdn.tasteatlas.com/Images/Emblems/e035bf8d50df47f6b040c881ec69cf83.png,Pays de la Loire,"is fresh beef meat from cows under ten years or castrated males over 30 months of age. The cattle are born, reared and slaughtered in the French regions of Ille-et-Vilaine, Loire-Atlantique, Maine-et-Loire, Mayenne, Sarthe, De...",Maine-Anjou,READ MORE,,n/a
https://www.tasteatlas.com/farine-de-petit-epeautre-de-haute-provence,https://cdn.tasteatlas.com//Images/Ingredients/3163047b5832452a948f128df845e2b5.jpg?mw=660,406,Flour,https://www.tasteatlas.com/Flour,Farine de Petit Épeautre de Haute Provence,https://www.tasteatlas.com/alpes-de-haute-provence,https://cdn.tasteatlas.com/images/emblems/23c924f45e5147f985b5aee729e32e6c.png,Alpes-de-Haute-Provence,is a type of flour made from the grains of small spelt cereal with flat bearded ears. The grains must be husked or bleached before consumption. The flour is characteristically ivory or cre...,Farine de Petit Épeautre de Haute Provence,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-maine,https://cdn.tasteatlas.com//images/ingredients/95acc08ac81a4d56bc8c39bdc1938bec.jpg?mw=660,407,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Maine,https://www.tasteatlas.com/maine-et-loire,https://cdn.tasteatlas.com/images/emblems/972c096b5789400798ae23ddcf785847.png,Maine-et-Loire,"(farm chicken and turkey) is poultry of excellent quality with no surplus of fat. With excellent quality of the meat come strict quality controls, so there can be 11 chickens or 6 turkeys at most per one square meter. T...",Volailles du Maine,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-licques,https://cdn.tasteatlas.com//images/ingredients/09818c8cff3446cfbdd1920f926980ef.jpg?mw=660,408,Poultry,https://www.tasteatlas.com/Poultry,Volailles de Licques,https://www.tasteatlas.com/licques,https://cdn.tasteatlas.com/images/emblems/b08f86b6dfa340b7a06803bded549d56.png,Licques,"is poultry that is slowly reared in the open air, including turkeys, white and yellow chickens, guinea hens and capons. They are raised in the French departments of Calais, Saint Omer, Boulogne sur Mere and Montreuil ...",Volailles de Licques,READ MORE,,n/a
https://www.tasteatlas.com/volailles-du-languedoc,https://cdn.tasteatlas.com//images/ingredients/dcad7ada4e40477184d3a112c28964ed.jpg?mw=660,409,Poultry,https://www.tasteatlas.com/Poultry,Volailles du Languedoc,https://www.tasteatlas.com/languedoc-roussillon,https://cdn.tasteatlas.com/Images/Emblems/488309049f82477cb100061d0d4b4976.PNG,Languedoc-Roussillon,"is poultry with tasty, flavorful and firm flesh and excellent organoleptic qualities, reared in the French regions of Gard, Hérault, Lozére and Bouches du Rhône and the neighbouring districts. Th...",Volailles du Languedoc,READ MORE,,n/a
https://www.tasteatlas.com/volailles-dalsace,https://cdn.tasteatlas.com//Images/Ingredients/c45149b6cd874ce4b2cf7a95d6a3003e.jpg?mw=660,410,Poultry,https://www.tasteatlas.com/Poultry,Volailles d'Alsace,https://www.tasteatlas.com/alsace,https://cdn.tasteatlas.com/images/emblems/767318f8b5e2426f9f6f1f98fc6d62f7.png,Alsace,"is poultry that is born and reared in the French region of Alsace. The animals included are white chickens and black turkeys, with firm, yet juicy flesh and excellent organoleptic qualities. Chickens and turkeys are rea...",Volailles d'Alsace,READ MORE,,n/a
https://www.tasteatlas.com/poularde-du-perigord,https://cdn.tasteatlas.com//images/ingredients/5b18abcb0dd54f2c9b2656e471d15f03.jpg?mw=660,411,Chicken,https://www.tasteatlas.com/Chicken,Poularde du Périgord,https://www.tasteatlas.com/dordogne,https://cdn.tasteatlas.com/images/emblems/ed274816340542ca8b98ab011d794773.png,Dordogne,"is a variety of fattened young hen, with well-developed muscles marbled with intramuscular fat and intensely yellow skin, hiding a substantial subcutaneous fat cover. Poularde du Périgord are available f...",Poularde du Périgord,READ MORE,,n/a
https://www.tasteatlas.com/volailles-de-lorleanais,https://cdn.tasteatlas.com//images/ingredients/95295bd0758a42278bd3d987234b3ae2.jpg?mw=660,412,Poultry,https://www.tasteatlas.com/Poultry,Volailles de l'Orléanais,https://www.tasteatlas.com/loiret,https://cdn.tasteatlas.com/images/emblems/06edb55223b74c3aa2caa279af6c7e8c.png,Loiret,"is firm-fleshed poultry with excellent organoleptic properties, grown in the areas of Loiret, Eure-et-Loir and Loir-et-Cher in France. It can be sold as a whole, ready-made meal or in specific pieces, and it can b...",Volailles de l'Orleanais,READ MORE,,n/a
https://www.tasteatlas.com/huile-dolive-daix-en-provence,https://cdn.tasteatlas.com//images/ingredients/d64d194b78f448c3bf42a62ff187fa7d.jpg?mw=660,413,Olive Oil,https://www.tasteatlas.com/Olive-oil,Huile d'olive d'Aix-en-Provence,https://www.tasteatlas.com/bouches-du-rhone,https://cdn.tasteatlas.com/images/emblems/a01bcaadce17490199d0ae276e094dd0.png,Bouches-du-Rhône,is a strongly aromatic olive oil produced in the French regions of Bouches-du-Rhône and Var. Its aroma is influenced by notes of greenery while the olives must be of the,Huile d'olive d'Aix-en-Provence,READ MORE,"Aglandau,",n/a
https://www.tasteatlas.com/creme-fraiche-fluide-dalsace,https://cdn.tasteatlas.com//Images/Ingredients/93704aca54c44a6b86aa40bab560a581.jpg?mw=660,414,Cream,https://www.tasteatlas.com/Cream,Créme fraîche fluide d'Alsace,https://www.tasteatlas.com/alsace,https://cdn.tasteatlas.com/images/emblems/767318f8b5e2426f9f6f1f98fc6d62f7.png,Alsace,"is a liquid, white-colored cream made from pasteurized skimmed milk with no additions whatsoever, produced in the Alsace region in France. Its color is unique because it is much whiter than other...",Créme fraîche fluide d'Alsace,READ MORE,,n/a
