search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,read-more,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,search-results__item-description 2,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,item-location href,item-location src,item-location,score-text--na
https://www.tasteatlas.com/tortilla-paisana,https://cdn.tasteatlas.com//images/dishes/b65aba6c10d0438891940396e4b1fad7.jpg?mw=660,288,Egg Dish,https://www.tasteatlas.com/egg-dishes,Tortilla paisana,,,,,"Tortilla a la paisana is a country-style variety of a Spanish omelet. It's made with the same ingredients (eggs, potatoes, salt, oil, and sometimes onions) with the addition of vegetables and jamón serrano. The vegetables used in tortilla a...",READ MORE,https://www.tasteatlas.com/tortilla-paisana/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,https://www.tasteatlas.com/jamon-serrano,https://cdn.tasteatlas.com/images/dishes/9a0b7c0a139346aa98fac6095b0e9dc7.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/soplillos,https://cdn.tasteatlas.com//images/dishes/be7265859fd041919dc56a639d84be6c.jpg?mw=660,289,Dessert,https://www.tasteatlas.com/Desserts,Soplillos,,,,,"Soplillos are traditional Spanish almond meringues originating from Granada. They’re made with a combination of egg whites, blanched and toasted almonds, sugar, and lemon zest. The almonds are pulverized, then mixed with grated lemon zest an...",READ MORE,https://www.tasteatlas.com/soplillos/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,,,,,,https://www.tasteatlas.com/province-of-granada,https://cdn.tasteatlas.com/images/emblems/5676ad6ecd124378a8537710825e9633.png,Province of Granada,n/a
https://www.tasteatlas.com/revuelto-de-ajetes,https://cdn.tasteatlas.com//images/dishes/3e30a0d8b8da4ea4a4b83570a6540f98.jpg?mw=660,290,Egg Dish,https://www.tasteatlas.com/egg-dishes,Revuelto de ajetes,,,,,"Revuelto de ajetes is a traditional Spanish dish that's often served as a tapa for breakfast. It's usually made with a combination of eggs, scallions, shallots, olive oil, bell peppers, heavy cream, salt, chives, and white pepper. The scallions, s...",READ MORE,https://www.tasteatlas.com/revuelto-de-ajetes/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/shallots,https://cdn.tasteatlas.com/images/ingredientgroups/b754048f184446f79a4136e478886073.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,,https://www.tasteatlas.com/heavy-creams,https://cdn.tasteatlas.com/images/ingredientgroups/d022e931aba84bc5a866b4bfdd9e88a0.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/androlla,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,291,Sausage,https://www.tasteatlas.com/Sausages,Androlla,,,,,"Androlla is a traditional Galician semi-dry sausage. It's made from pork spare ribs and skins, garlic, oregano, white wine, hot and sweet pimentón, and salt. The combination is stuffed into natural casings, and it's then smoked and dried up...",READ MORE,https://www.tasteatlas.com/androlla/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/galicia,https://cdn.tasteatlas.com/images/emblems/95239c7d9c7e45dd9bd81c496b659164.png,Galicia,n/a
https://www.tasteatlas.com/mato-de-pedralbes,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,292,Custard,https://www.tasteatlas.com/custards,Mató de Pedralbes,,,,,"Mató de Pedralbes or  is a traditional Catalan dessert originating from Barcelona, where it’s made with flavored sweetened milk. It is believed that the dessert was invented in the 19th century by nuns of ...",READ MORE,https://www.tasteatlas.com/mato-de-pedralbes/wheretoeat,,,,,,,,,mató de monja,,,,,https://www.tasteatlas.com/barcelona,https://cdn.tasteatlas.com/images/emblems/95f92f587e694dff922af0f335326334.png,Barcelona,n/a
https://www.tasteatlas.com/rinones-al-jerez,https://cdn.tasteatlas.com//images/dishes/294b59f53f6649db9f1bce584069554d.jpg?mw=660,293,Offal Dish,https://www.tasteatlas.com/Offal,Riñones al Jerez,,,,,"Served in most tapas bars in Spain, but also as a main dish in many households, riñones al Jerez is a dish made with veal or lamb kidneys, onions, garlic, olive oil, and local sherry from Jerez. Before serving, the dish is usually garnished...",READ MORE,https://www.tasteatlas.com/rinones-al-jerez/wheretoeat,https://www.tasteatlas.com/organ-meats,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,,https://www.tasteatlas.com/sherry,https://cdn.tasteatlas.com/images/dishes/f6eeef52a47145ce9a81e43e128e8af8.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/jerez-de-la-frontera,,Jerez de la Frontera,n/a
https://www.tasteatlas.com/zurrukutuna,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,294,Bread Soup,https://www.tasteatlas.com/bread-soups,Zurrukutuna,,,,,"Zurrukutuna is a traditional Spanish bread soup originating from the Basque Country. The bread soup is typically made with a combination of sliced country-style bread or baguette, onions, garlic, olive oil, salt cod, pimentón or paprika, an...",READ MORE,https://www.tasteatlas.com/zurrukutuna/wheretoeat,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/cods,https://cdn.tasteatlas.com/images/ingredientgroups/50d034c867d14f909a90fd06b36740f4.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/pimenton-de-la-vera,https://cdn.tasteatlas.com/images/dishes/da110f2fd0e543149d09f55236638957.png?h=120&w=120,https://www.tasteatlas.com/basque-country,https://cdn.tasteatlas.com/images/emblems/68dba04cc39244dca4f604de3f9411c7.png,Basque Country,n/a
https://www.tasteatlas.com/orelletes,https://cdn.tasteatlas.com//images/dishes/253a6d22897448f1b355a776e528093c.jpg?mw=660,295,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Orelletes,,,,,"Orelletes are Spanish pastries that are especially popular in Catalonia and Valencia. The dough is made with flour, sugar, eggs, anisette, and olive oil, but it might also include orange and lemon juice or zest. The dough is traditionally fried by...",READ MORE,https://www.tasteatlas.com/orelletes/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/catalonia,https://cdn.tasteatlas.com/images/emblems/e004ed0e929d4b5dbedd9b34af2206a6.png,Catalonia,n/a
https://www.tasteatlas.com/arnadi,https://cdn.tasteatlas.com//images/dishes/270ae3f4a6cb40cc89e2a4fada521421.jpg?mw=660,296,Cake,https://www.tasteatlas.com/cakes,Arnadí,,,,,"During Holy Week in Valencia, people traditionally prepare and consume arnadí, a festive cake featuring pumpkin, almonds, sugar, and lemon zest. Some opt to use pine nuts in combination with almonds, or sweet potatoes in combination with pu...",READ MORE,https://www.tasteatlas.com/arnadi/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/valencian-community,https://cdn.tasteatlas.com/images/emblems/1f1a9d506f7e4fd9b238debbcb22c5b8.png,Valencian Community,n/a
https://www.tasteatlas.com/zarajos,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,297,Offal Dish,https://www.tasteatlas.com/Offal,Zarajos,,,,,"Hailing from Cuenca, zarajos is an offal specialty that is prepared with marinated intestines of suckling lambs. The intestines are marinated in different combinations of olive oil, garlic, parsley, and salt. They are then wrapped around vine shoo...",READ MORE,https://www.tasteatlas.com/zarajos/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/cuenca,,Cuenca,n/a
https://www.tasteatlas.com/salsa-vizcaina,https://cdn.tasteatlas.com//images/dishes/1025b17b530d48029325b5ec53f510bb.jpg?mw=660,298,Sauce,https://www.tasteatlas.com/Sauces,Salsa Vizcaina,,,,,,READ MORE,https://www.tasteatlas.com/salsa-vizcaina/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/province-of-biscay,https://cdn.tasteatlas.com/images/emblems/6c6a50155744452dbab56724870b04ba.png,Province of Biscay,n/a
https://www.tasteatlas.com/oreja-a-la-plancha,https://cdn.tasteatlas.com//images/dishes/7e66ef5a97314f6cbdb0e0b69a92a0fc.jpg?mw=660,299,Offal Dish,https://www.tasteatlas.com/Offal,Oreja a la plancha,,,,,"Oreja a la plancha is a traditional tapa from Madrid. It consists of pig's ears that are cut into slices or cubes and grilled in olive oil with spices and seasonings. In Madrid, the dish is often served with mushrooms and pieces of bacon, accompan...",READ MORE,https://www.tasteatlas.com/oreja-a-la-plancha/wheretoeat,https://www.tasteatlas.com/organ-meats,https://cdn.tasteatlas.com/images/ingredientgroups/108bd41467d64291a9f31591dda75d8a.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,,https://www.tasteatlas.com/bay-leaves,https://cdn.tasteatlas.com/images/ingredientgroups/ed05cd6d676240efbb75684f6c536b7d.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/madrid,https://cdn.tasteatlas.com/images/emblems/46f212dc5eb14b0b96e5c8adc7bff624.png,Madrid,n/a
https://www.tasteatlas.com/revuelto-de-setas-y-jamon,https://cdn.tasteatlas.com//images/dishes/ba1b9522e1814f5391a06d3a22b081e0.jpg?mw=660,300,Egg Dish,https://www.tasteatlas.com/egg-dishes,Revuelto de setas y jamón,,,,,"Revuelto de setas y jamón is a traditional egg-based dish originating from Spain. The dish is usually made with a combination of eggs, several varieties of wild and cultivated mushrooms, jamón serrano, olive oil, garlic, parsley, sal...",READ MORE,https://www.tasteatlas.com/revuelto-de-setas-y-jamon/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/jamon-serrano,https://cdn.tasteatlas.com/images/dishes/9a0b7c0a139346aa98fac6095b0e9dc7.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/pastel-cordobes,https://cdn.tasteatlas.com//images/dishes/31098c1151ca4028948ed1463518ef34.jpg?mw=660,301,Cake,https://www.tasteatlas.com/cakes,Pastel cordobés,,,,,"As the name suggests, this traditional dessert hails from the city of Córdoba. The cake consists of two layers of flaky puff pastry and a filling made from threaded squash jam, also known as  or",READ MORE,https://www.tasteatlas.com/pastel-cordobes/wheretoeat,,,,,,,,,cabell d’ángel,,,,,https://www.tasteatlas.com/province-of-cordoba,https://cdn.tasteatlas.com/images/emblems/4573f52d265b4e6e8f8777b4d345f173.png,Province of Córdoba,n/a
https://www.tasteatlas.com/huevos-a-la-bechamel,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,302,Egg Dish,https://www.tasteatlas.com/egg-dishes,Huevos a la béchamel,,,,,Huevos a la béchamel is a popular tapas dish enjoyed throughout Spain. It consists of a whole or halved boiled egg that is coated with hefty amounts of thick béchamel sauce. The entire combination is then coated in breadcrumbs and eg...,READ MORE,https://www.tasteatlas.com/huevos-a-la-bechamel/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/bechamel-sauce,https://cdn.tasteatlas.com/images/dishes/a1165229c9624d4abc0f924232188573.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,https://www.tasteatlas.com/aioli,https://cdn.tasteatlas.com/images/dishes/434db98e43ab4b66896b04056c9fd2ce.png?h=120&w=120,,https://www.tasteatlas.com/mayonnaise,https://cdn.tasteatlas.com/images/dishes/1839d40499514008ba765c0c1815f7e2.png?h=120&w=120,,,,,,n/a
https://www.tasteatlas.com/chireta,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,303,Offal Dish,https://www.tasteatlas.com/Offal,Chireta,,,,,"Chireta is a rustic Spanish dish originating from Aragon. It's a type of Spanish haggis made with sheep offal (tripe, liver, lungs, heart), ham, pork belly with fat trimmings, and rice. The meat is ground, then combined with cooked rice and flavor...",READ MORE,https://www.tasteatlas.com/chireta/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/aragon,https://cdn.tasteatlas.com/images/emblems/53b1bd7f13c842e797efb62d76014684.png,Aragon,n/a
https://www.tasteatlas.com/cebollada-con-almendras,https://cdn.tasteatlas.com//Images/Dishes/d5470f2fa2fe41a3a8a4c69292387a65.jpg?mw=660,304,Soup,https://www.tasteatlas.com/Soups,Cebollada con almendras,,,,,"The origins of this traditional Andalusian saffron-flavored almond soup can be traced to a 16th-century cookbook of Ruperto de Nola, chef to King Ferdinand V, the Spanish ruler of Naples. That was the very first cookbook written in Spanish which f...",READ MORE,https://www.tasteatlas.com/cebollada-con-almendras/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/andalusia,https://cdn.tasteatlas.com/images/emblems/9904fd9d304b4e05a3a9f260dd4abb55.png,Andalusia,n/a
https://www.tasteatlas.com/tecula-mecula,https://cdn.tasteatlas.com//images/dishes/f70494ff09d54de48b8d3c59cf238ea2.jpg?mw=660,305,Tart,https://www.tasteatlas.com/tarts,Técula mécula,,,,,"Técula mécula is a traditional Spanish tart originating from Extremadura. The crust is usually prepared with a combination of sugar, water, flour, rendered fatback or butter and lard, and a pinch of salt. The dough is chilled, rolled...",READ MORE,https://www.tasteatlas.com/tecula-mecula/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/fatback,https://cdn.tasteatlas.com/images/dishes/00256ea1acfc41e5b5079aaaed4c0d06.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/extremadura,https://cdn.tasteatlas.com/images/emblems/b32f25212ab744609789b0ea2a5119fb.png,Extremadura,n/a
https://www.tasteatlas.com/marquesas,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,306,Cookie,https://www.tasteatlas.com/Cookies,Marquesas,,,,,"Marquesas are traditional Spanish cookies originating from Castilla-La Mancha. These little cupcakes are typical of Sonseca in Toledo, where they're traditionally prepared during the festive Christmas season. Moist, soft, and lemony, they are made...",READ MORE,https://www.tasteatlas.com/marquesas/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/sonseca,,Sonseca,n/a
https://www.tasteatlas.com/mostachos-de-utrera,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,307,Cookie,https://www.tasteatlas.com/Cookies,Mostachos de Utrera,,,,,"Mustachos de Utrera are traditional Spanish cookies hailing from a small town near Sevilla called Utrera. These light sponge biscuits are usually made with a combination of egg whites, egg yolks, flour, sugar, and cinnamon. In order to prepare the...",READ MORE,https://www.tasteatlas.com/mostachos-de-utrera/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,,,,,,https://www.tasteatlas.com/utrera,,Utrera,n/a
https://www.tasteatlas.com/xuixo,https://cdn.tasteatlas.com//images/dishes/dac3a7b3ec07400d9a4f50cb80617e9d.jpg?mw=660,308,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Xuixo,,,,,"Xuixo (pronounced shoo-shoo) is a Catalan dessert originating from the city of Girona. Dating back to the 1920s, this pastry is cylindrical-shaped and filled with the delectable crema catalana. It's probably best to describe it as a cross between ...",READ MORE,https://www.tasteatlas.com/xuixo/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/province-of-girona,https://cdn.tasteatlas.com/images/emblems/d91b477fceef4608a1f29682ed4f126a.png,Province of Girona,n/a
https://www.tasteatlas.com/sopeao,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,309,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Sopeao,,,,,"Sopeao is a variation on gazpacho that's prepared in Andalusia, particulary in the area of Sevilla. This cold soup is made with tomatoes, onions, garlic, bell peppers, stale bread, olive oil, salt, and vinegar. Hard-boiled eggs and tuna are often ...",READ MORE,https://www.tasteatlas.com/sopeao/wheretoeat,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,,https://www.tasteatlas.com/Breads,https://cdn.tasteatlas.com/images/dishgroups/1cf6c4cfb4354189b4bc5bb6a46ad000.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/andalusia,https://cdn.tasteatlas.com/images/emblems/9904fd9d304b4e05a3a9f260dd4abb55.png,Andalusia,n/a
https://www.tasteatlas.com/oliaigua,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,310,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Oliaigua,,,,,"Oliaigua is a traditional Balearic dish originating from Menorca. This simple soup is prepared by frying onions and garlic in a pan until transparent, then adding green peppers, tomatoes, and water. The soup is slowly simmered, but it mustn't come...",READ MORE,https://www.tasteatlas.com/oliaigua/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/menorca,,Menorca,n/a
https://www.tasteatlas.com/tortilla-del-sacromonte,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,311,Egg Dish,https://www.tasteatlas.com/egg-dishes,Tortilla del Sacromonte,,,,,"This variety of Spanish tortilla is typically made by combining whisked eggs with lamb or calf brains and testicles. Optional additions occasionally include peas, breadcrumbs, nuts, potatoes, chorizo, peppers, or jamón de Trevélez. B...",READ MORE,https://www.tasteatlas.com/tortilla-del-sacromonte/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/granada-spain,https://cdn.tasteatlas.com/images/emblems/58788f1507f7489e8a41924206af9b8a.png,Granada,n/a
https://www.tasteatlas.com/plato-de-los-montes-de-malaga,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,312,Egg Dish,https://www.tasteatlas.com/egg-dishes,Plato de los montes de Malaga,,,,,"Plato de los montes de Malaga is a traditional Spanish mixed plate dish originating from Malaga. In order to prepare the plate, it is typically filled with fried eggs, fried potatoes, sausages such as morcilla and chorizo, roasted green peppers, a...",READ MORE,https://www.tasteatlas.com/plato-de-los-montes-de-malaga/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/morcilla,https://cdn.tasteatlas.com/images/dishes/5b2c1b9e675746b58ae9993270845593.png?h=120&w=120,https://www.tasteatlas.com/chorizo,https://cdn.tasteatlas.com/images/dishes/ddcb3e5f086b45568444ae268a16697c.png?h=120&w=120,,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/province-of-malaga,https://cdn.tasteatlas.com/images/emblems/83ec3c91f7894da9b31347e534541a7b.png,Province of Málaga,n/a
https://www.tasteatlas.com/bocadillo-de-huevos-fritos,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,313,Sandwich,https://www.tasteatlas.com/sandwiches,Bocadillo de huevos fritos,,,,,This simple Spanish sandwich is an egg-based  sandwich variety that’s made with Spanish bread and fried eggs. A crusty bread roll or  (Spanish-style baguette) is cut along the middle and filled with egg...,READ MORE,https://www.tasteatlas.com/bocadillo-de-huevos-fritos/wheretoeat,https://www.tasteatlas.com/pan-de-barra,https://cdn.tasteatlas.com/images/dishes/e3d78b07fa764f2289e142c2c2e9ca83.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,bocadillo,https://www.tasteatlas.com/arugula,https://cdn.tasteatlas.com/images/ingredientgroups/1a35ab476e2b49d48576f28f2c690b39.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/melocotones-al-vino,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,314,Dessert,https://www.tasteatlas.com/Desserts,Melocotones al vino,,,,,"Melocotones al vino is a traditional Spanish dish hailing from Aragon, where the people have been growing a type of yellow-fleshed peach with a sweet flavor since medieval times. For this dish, they are macerated in red wine. The dish is made with...",READ MORE,https://www.tasteatlas.com/melocotones-al-vino/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/aragon,https://cdn.tasteatlas.com/images/emblems/53b1bd7f13c842e797efb62d76014684.png,Aragon,n/a
https://www.tasteatlas.com/morcilla-blanca-de-jaen,https://cdn.tasteatlas.com//images/dishes/e579ccd287194a60ab9ecabafd704bbd.jpg?mw=660,315,Sausage,https://www.tasteatlas.com/Sausages,Morcilla blanca de Jaén,,,,,"As the name suggests, morcilla blanca de Jaén is a Spanish sausage originating from the Jaén province in southern Spain. The sausage is typically made with a combination of pork head meat, meat from other animals, pork dewlap, salt, ...",READ MORE,https://www.tasteatlas.com/morcilla-blanca-de-jaen/wheretoeat,,,,,,,,,,,,,,https://www.tasteatlas.com/jaen,https://cdn.tasteatlas.com/images/emblems/d1d58dcac14f4815a14bbbe8a3a20728.png,Jaén,n/a
