search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,item-location href,item-location src,item-location,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,search-results__item-description 2,score-text--na
https://www.tasteatlas.com/zufenjaki,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,246,Savory Pie,https://www.tasteatlas.com/savory-pies,Žufenjaki,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"Žufenjaki or kukuruzna zlevanka sa žufom is a traditional Croatian dish originating from the Međimurje region. Although there are some variations, this savory pie is usually made with a combination of corn flour, butter, žufa (pumpkin seeds), suga...",https://www.tasteatlas.com/zufenjaki/wheretoeat,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/Pumpkin-seeds,https://cdn.tasteatlas.com/images/ingredientgroups/446388c71a8441788dcdda12ce4134f6.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/paradajz-kolac,https://cdn.tasteatlas.com//images/dishes/3a944edaa5964bdf9d56139b117cbc62.jpg?mw=660,247,Dessert,https://www.tasteatlas.com/Desserts,Paradajz kolač,https://www.tasteatlas.com/virovitica,,Virovitica,,,,,"The people of Virovitica take great pride in their homemade tomato juice, so it is unsurprising that they developed a dessert using tomato juice as the key ingredient. The dessert is called paradajz kolač, and apart from tomato juice, it contains ...",https://www.tasteatlas.com/paradajz-kolac/wheretoeat,https://www.tasteatlas.com/tomato-juices,https://cdn.tasteatlas.com/images/ingredientgroups/4dec0e8f3da949c2a42818439550dc18.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/cinnamon,https://cdn.tasteatlas.com/images/ingredientgroups/bf4bc7a768a044549fcdcdadcb09f80b.png?h=120&w=120,,n/a
https://www.tasteatlas.com/vidovecki-hajdini-gibanek,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,248,Savory Pie,https://www.tasteatlas.com/savory-pies,Vidovečki hajdini gibanek,https://www.tasteatlas.com/vidovec,,Vidovec,,,,,"Vidovečki hajdini gibanek is a traditional Croatian pie originating from the Vidovec area. Although the method of preparation varies from household to household, it's usually prepared with a combination of white flour, buckwheat flour, fat, salt, ...",https://www.tasteatlas.com/vidovecki-hajdini-gibanek/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/smokve-zapecene-u-medu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,249,Dessert,https://www.tasteatlas.com/Desserts,Smokve zapečene u medu,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,"Smokve zapečene u medu is a traditional Croatian dish originating from Dalmatia. The dish is made with a combination of large figs, honey, butter, almonds, and rum. The figs are fried on all sides in butter. The mixture is drizzled with honey and ...",https://www.tasteatlas.com/smokve-zapecene-u-medu/wheretoeat,https://www.tasteatlas.com/figs,https://cdn.tasteatlas.com/images/ingredientgroups/e21405252a6c4ac0a14ca9e9d184ba29.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/rum,https://cdn.tasteatlas.com/images/dishes/7a2519c3071649deb754fcd426d36749.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/salata-od-liganja-i-krumpira,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,250,Salad,https://www.tasteatlas.com/Salads,Salata od liganja i krumpira,https://www.tasteatlas.com/dalmatia,https://cdn.tasteatlas.com/images/emblems/05479e1caa2240c0be46d4690196465f.png,Dalmatia,,,,,"Salata od liganja i krumpira is a traditional Croatian salad originating from Dalmatia. It's made with a combination of squid, potatoes, onions, salt, pepper, vinegar, and olive oil. The potatoes (with their skin on) and squid are boiled in salted...",https://www.tasteatlas.com/salata-od-liganja-i-krumpira/wheretoeat,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/medimurska-bidra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,251,Cake,https://www.tasteatlas.com/cakes,Međimurska bidra,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"Međimurska bidra is a traditional Croatian cake originating from Međimurje. The cake is made with a combination of flour, milk, yeast, sugar, salt, butter, eggs, walnuts, and vanilla. The dough is rolled and cut into rectangles which are topped wi...",https://www.tasteatlas.com/medimurska-bidra/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kalamperova-juha,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,252,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Kalamperova juha,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"Kalamperova juha is a traditional Croatian dish originating from the region of Međimurje. The soup is made with a combination of potatoes, water, pork fat, flour, onions, paprika, bay leaves, vinegar, and salt. The flour and onions are sauté...",https://www.tasteatlas.com/kalamperova-juha/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/pork-fats,https://cdn.tasteatlas.com/images/ingredientgroups/97d409f8f86d4c149feff142d3dc8fa0.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,,n/a
https://www.tasteatlas.com/korculanske-spomilje,https://cdn.tasteatlas.com//images/dishes/67255a35d6ff482db46d3eb74b7b26ae.jpg?mw=660,253,Cookie,https://www.tasteatlas.com/Cookies,Korčulanske spomilje,https://www.tasteatlas.com/korcula,,Korčula,,,,,"Korčulanske spomilje is a traditional Croatian dessert originating from the island of Korčula. These cookies are made with a combination of egg yolks, sugar, salt, lemon juice, and whole almonds. The egg yolks are whisked with a bit of salt, sugar...",https://www.tasteatlas.com/korculanske-spomilje/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/lemon-juices,https://cdn.tasteatlas.com/images/ingredientgroups/bbcffe4057b045df86c02995facd36b3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/framentunjaca,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,254,Cake,https://www.tasteatlas.com/cakes,Framentunjača,https://www.tasteatlas.com/primorje-gorski-kotar-county,https://cdn.tasteatlas.com/images/emblems/2bddd5cfa514430b86a5f74b4776be7c.png,Primorje-Gorski Kotar County,,,,,"Framentunjača is a traditional Croatian dessert originating from the Kvarner area. The cake is made with a combination of polenta flour, water, salt, raisins, dried figs, walnuts, and almonds. The raisins, figs, walnuts, and almonds are coarsely c...",https://www.tasteatlas.com/framentunjaca/wheretoeat,https://www.tasteatlas.com/corn-flours,https://cdn.tasteatlas.com/images/ingredientgroups/aa0dbd7a5bac4bfa8e827a70993fe6f2.png?h=120&w=120,https://www.tasteatlas.com/Raisins,https://cdn.tasteatlas.com/images/ingredientgroups/24b73f40527d4dd0967bba896ecb3696.png?h=120&w=120,https://www.tasteatlas.com/dried-figs,https://cdn.tasteatlas.com/images/ingredientgroups/4a482e904b604d028b10873b63c30730.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,n/a
https://www.tasteatlas.com/urevacka-salata,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,255,Salad,https://www.tasteatlas.com/Salads,Đurđevačka salata,https://www.tasteatlas.com/djurdjevac,,Đurđevac,,,,,"Đurđevačka salata is a Croatian salad originating from the city of Đurđevac. It consists of beans, onions, cabbage, pumpkin seed oil, and vinegar. In order to prepare the salad, the beans should be soaked overnight, then cooked. The other ingredie...",https://www.tasteatlas.com/urevacka-salata/wheretoeat,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Beans,https://cdn.tasteatlas.com/images/ingredientgroups/beb3c7faee1444a98263bf3973fc3e5c.png?h=120&w=120,https://www.tasteatlas.com/pumpkin-seed-oils,https://cdn.tasteatlas.com/images/ingredientgroups/a3911f23167941019bdd57376d1d86c6.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/black-pepper,https://cdn.tasteatlas.com/images/ingredientgroups/deddb5ecf2b44e79a75ddcc05a5cc298.png?h=120&w=120,,n/a
https://www.tasteatlas.com/crveni-bospor,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,256,Soup,https://www.tasteatlas.com/Soups,Crveni bošpor,https://www.tasteatlas.com/sopje,,Sopje,,,,,"Bošpor is a traditional Croatian dish originating from the Sopje area. It has two versions – white and red. The red bošpor is made with a combination of flour, water, ground red paprika, and homemade tomato juice. This version ...",https://www.tasteatlas.com/crveni-bospor/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/tomato-juices,https://cdn.tasteatlas.com/images/ingredientgroups/4dec0e8f3da949c2a42818439550dc18.png?h=120&w=120,https://www.tasteatlas.com/bacon,https://cdn.tasteatlas.com/images/ingredientgroups/76f141b8f5694b728b11e0ea053b399e.png?h=120&w=120,https://www.tasteatlas.com/Sausages,https://cdn.tasteatlas.com/images/dishgroups/ffcde30e795b4a6f85a482358723a706.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/jezerski-zelenjak,https://cdn.tasteatlas.com//images/dishes/5fc6e66ae402413ab1fcad07f80c5f0c.jpg?mw=660,257,Dessert,https://www.tasteatlas.com/Desserts,Jezerski zelenjak,https://www.tasteatlas.com/jezera,,Jezera,,,,,"Jezerski zelenjak is a traditional Croatian dessert from Jezera, hence the name. In order to prepare zelenjak, it is necessary to combine flour, water, yeast, sugar, and olive oil. The dough is then divided into two parts. One part is placed in a ...",https://www.tasteatlas.com/jezerski-zelenjak/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tiritli,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,258,Cookie,https://www.tasteatlas.com/Cookies,Tiritli,https://www.tasteatlas.com/slavonski-brod,,Slavonski Brod,,,,,"Tiritli are traditional Croatian cookies originating from Slavonski Brod. They're made with a combination of flour, butter, sugar, egg yolks, sour cream, and a filling of walnuts, poppy seeds, or homemade fruit jams. The dough is rolled, then cut ...",https://www.tasteatlas.com/tiritli/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/sour-cream,https://cdn.tasteatlas.com/images/ingredientgroups/929559246bc24b9597fcefe8eef305f7.png?h=120&w=120,https://www.tasteatlas.com/jams,https://cdn.tasteatlas.com/images/ingredientgroups/b34d9a78b3e04afe8165efbceac299d6.png?h=120&w=120,,n/a
https://www.tasteatlas.com/bijeli-bospor,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,259,Soup,https://www.tasteatlas.com/Soups,Bijeli bošpor,https://www.tasteatlas.com/sopje,,Sopje,,,,,"Bošpor is a traditional Croatian dish originating from the Sopje area. It comes in two versions – white and red. The white bošpor is made with a combination of lard, flour, garlic, water, salt, and sauerkraut juices. The flour ...",https://www.tasteatlas.com/bijeli-bospor/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Lard,https://cdn.tasteatlas.com/images/ingredientgroups/f2ee3afb68a34c859faafc3db9a05b76.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/sauerkraut,https://cdn.tasteatlas.com/images/dishes/6c957380abbf401db35d842a763e6eed.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/mrkopaljska-strudla-s-borovnicama,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,260,Sweet Pastry,https://www.tasteatlas.com/sweet-pastry,Mrkopaljska štrudla s borovnicama,https://www.tasteatlas.com/mrkopalj,,Mrkopalj,,,,,"Mrkopaljska štrudla s borovnicama is a delicious dessert originating from the city of Mrkopalj, hence the name. The dessert is essentially a blueberry strudel. The dough is made with a combination of flour, alcohol vinegar, oil, warm water,...",https://www.tasteatlas.com/mrkopaljska-strudla-s-borovnicama/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/scipanci,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,261,Side Dish,https://www.tasteatlas.com/Sides,Ščipanci,https://www.tasteatlas.com/northern-croatia,,Northern Croatia,,,,,"Ščipanci is an old and traditional dish hailing from the northern parts of Croatia. It consists of flour, water, eggs, salt, sour cream, and paprika powder. The dough should be a bit thicker in order to pinch it, then tear off pieces which ...",https://www.tasteatlas.com/scipanci/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kumpirica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,262,Potato Dish,https://www.tasteatlas.com/potato-dishes,Kumpirica,https://www.tasteatlas.com/mrkopalj,,Mrkopalj,,,,,"Kumpirica or  is a traditional dish from the Mrkopalj area in Croatia. In order to prepare the dish, peeled potatoes should be cooked for a bit longer than usual. When cooked, they are crushed and combined with corn or wheat flou...",https://www.tasteatlas.com/kumpirica/wheretoeat,,,,,,,,,,,,,kumusnica,n/a
https://www.tasteatlas.com/jaja-na-crno,https://cdn.tasteatlas.com//images/dishes/b93f83361a5a437fac3742ec8c1ed4ec.jpg?mw=660,263,Egg Dish,https://www.tasteatlas.com/egg-dishes,Jaja na črno,https://www.tasteatlas.com/medimurje-county,https://cdn.tasteatlas.com/Images/Emblems/83244c014d1a4d49a6ad47b173fe16f0.png,Međimurje County,,,,,"Jaja na črno is a traditional Croatian egg dish originating from the region of Međimurje. This simple dish is made with a combination of eggs, pumpkin seed oil, and salt. The pumpkin oil is heated in a pan, and the eggs are then fried in it one at...",https://www.tasteatlas.com/jaja-na-crno/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/pumpkin-seed-oils,https://cdn.tasteatlas.com/images/ingredientgroups/a3911f23167941019bdd57376d1d86c6.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,,n/a
https://www.tasteatlas.com/torta-rogoznica,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,264,Cake,https://www.tasteatlas.com/cakes,Torta Rogoznica,https://www.tasteatlas.com/rogoznica,,Rogoznica,,,,,"Torta Rogoznica is a decadent Croatian cake named after its place of origin, Rogoznica. The cake is made with egg yolks, egg whites, sugar, ground almonds, and chocolate. Lemon and orange zest are traditionally mixed into the concoction for extra ...",https://www.tasteatlas.com/torta-rogoznica/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/strukli-s-bademima,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,265,Dessert,https://www.tasteatlas.com/Desserts,Štrukli s bademima,https://www.tasteatlas.com/northern-croatia,,Northern Croatia,,,,,"Štrukli s bademima (lit. štrukli with almonds) is a Croatian dish where a traditional delicacy known as  is filled with a combination of egg yolks, beaten egg whites, sugar, almonds, and lemon zest. The dough f...",https://www.tasteatlas.com/strukli-s-bademima/wheretoeat,,,,,,,,,,,,,štrukli,n/a
https://www.tasteatlas.com/juva-od-palente,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,266,Soup,https://www.tasteatlas.com/Soups,Juva od palente,https://www.tasteatlas.com/otocac,,Otočac,,,,,"Juva od palente is a Croatian soup originating from the river Gacka area. The soup is made with water, salt, oil, and corn flour. The ingredients are cooked in a big pot, and the soup is then combined with sour milk before serving.",https://www.tasteatlas.com/juva-od-palente/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/cepurke-na-plevu,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,267,Appetizer,https://www.tasteatlas.com/Appetizers,Čepurke na plevu,https://www.tasteatlas.com/primorje-and-lika,,Primorje and Lika,,,,,"Čepurke na plevu is a simple Croatian dish originating from the area around Gacka. In order to prepare it, the stems are picked from the mushrooms (usually button mushrooms), and they are then placed on a stovetop. Each mushroom is seasoned with a...",https://www.tasteatlas.com/cepurke-na-plevu/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,,,,,,,,,,n/a
https://www.tasteatlas.com/gospodski-pohanac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,268,Sandwich,https://www.tasteatlas.com/sandwiches,Gospodski pohanac,https://www.tasteatlas.com/virovitica,,Virovitica,,,,,"Gospodski pohanac is an unusual dish that is traditionally prepared in the Croatian city of Virovitica. It consists of bread rolls that have been hollowed out, filled, brushed with eggwash, then fried in lard. The filling is prepared with a combin...",https://www.tasteatlas.com/gospodski-pohanac/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/biskvit-od-meda,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,269,Dessert,https://www.tasteatlas.com/Desserts,Biskvit od meda,https://www.tasteatlas.com/virovitica,,Virovitica,,,,,"Biskvit od meda is an old dessert from the Croatian city of Virovitica. It consists of eggs, flour, sugar, honey, and ground walnuts. After the ingredients have been combined, they are flavored with cinnamon and cloves, then poured into a baking d...",https://www.tasteatlas.com/biskvit-od-meda/wheretoeat,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/Walnuts,https://cdn.tasteatlas.com/images/ingredientgroups/ba2b29e1021746729a5afa8899ff8d7b.png?h=120&w=120,,,,n/a
https://www.tasteatlas.com/virovticki-krumpir-kolac,https://cdn.tasteatlas.com//images/dishes/a4daae0e68244103801382922af07269.jpg?mw=660,270,Dessert,https://www.tasteatlas.com/Desserts,Virov'tički krumpir kolač,https://www.tasteatlas.com/virovitica,,Virovitica,,,,,"Virov’tički krumpir kolač is a sweet cake originating from the town of Virovitica. What differentiates this cake from a plethora of other Croatian cakes are its key ingredients – potatoes. Apart from potatoes, the cake is made with flo...",https://www.tasteatlas.com/virovticki-krumpir-kolac/wheretoeat,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/vodnjanski-pampagnac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,271,Dessert,https://www.tasteatlas.com/Desserts,Vodnjanski pampagnac,https://www.tasteatlas.com/vodnjan,,Vodnjan,,,,,"Vodnjanski pampagnac is a traditional Croatian dessert originating from Vodnjan in the Istria region. It's made with a combination of flour, honey, oil, almonds, cloves, nutmeg, cinnamon, rum, lemon juice, and dark chocolate. The ingredients are m...",https://www.tasteatlas.com/vodnjanski-pampagnac/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Honey,https://cdn.tasteatlas.com/images/ingredientgroups/a5a217a77bba4b058da954c06e385041.png?h=120&w=120,https://www.tasteatlas.com/oil,https://cdn.tasteatlas.com/images/ingredientgroups/de5ec455464d4e0494c0f9ec4d2b1b1d.png?h=120&w=120,https://www.tasteatlas.com/Almonds,https://cdn.tasteatlas.com/images/ingredientgroups/c6587193e7734331b4f484c821ccbede.png?h=120&w=120,https://www.tasteatlas.com/cloves,https://cdn.tasteatlas.com/images/ingredientgroups/59dd76e264aa44b3890bec8a11722eac.png?h=120&w=120,https://www.tasteatlas.com/nutmegs,https://cdn.tasteatlas.com/images/ingredientgroups/7ee6cd3c42294ee7a9b8fc3e2184ac56.png?h=120&w=120,,n/a
https://www.tasteatlas.com/pozeski-fakini,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,272,Cake,https://www.tasteatlas.com/cakes,Požeški fakini,https://www.tasteatlas.com/pozega,,Požega,,,,,"Požeški fakini is a traditional Croatian cake originating from Požega. This peasant cake is made with a combination of flour, pork fat, egg yolks, cloves, cinnamon, sugar, baking soda, milk, fruit jam, and lemon juice. The flour, pork fat, ...",https://www.tasteatlas.com/pozeski-fakini/wheretoeat,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/pork-fats,https://cdn.tasteatlas.com/images/ingredientgroups/97d409f8f86d4c149feff142d3dc8fa0.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/jams,https://cdn.tasteatlas.com/images/ingredientgroups/b34d9a78b3e04afe8165efbceac299d6.png?h=120&w=120,,n/a
