search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,read-more,search-results__item-link href 2,item-location href,item-location,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/kuzu-kelle,https://cdn.tasteatlas.com//images/dishes/c3c9096bff514abc839c9b583af1e1ca.jpg?mw=660,139,Offal Dish,https://www.tasteatlas.com/Offal,Kuzu kelle,2.9,Best in   (Beyoğlu),Senın Ciğerci,https://www.tasteatlas.com/senn-cigerci,"Kuzu kelle is an intriguing Turkish dish employing an unusual ingredient – the sheep’s head. It is prepared in two traditional ways; boiled and served cold, known as  or roasted and served hot, more famil...",kelle söğüş;,READ MORE,https://www.tasteatlas.com/kuzu-kelle/wheretoeat,,,,,,,,,,,,,,,
https://www.tasteatlas.com/mercimek-kofte,https://cdn.tasteatlas.com//images/dishes/0348a0d165d34901800210bce8e5dd99.jpg?mw=660,140,Appetizer,https://www.tasteatlas.com/Appetizers,Mercimek köfte,4.2,Best in   (Datça),Küçük Ev Restaurant,https://www.tasteatlas.com/kucuk-ev-restaurant,"This Turkish dish consists of oval-shaped patties made from a doughy mixture of boiled red lentils and bulgur. The köfte mixture is seasoned with a pinch of salt and flavored with sautéed onions, tomato paste, and a pinch of cumin. In ...",,READ MORE,https://www.tasteatlas.com/mercimek-kofte/wheretoeat,,,https://www.tasteatlas.com/Lentils,https://cdn.tasteatlas.com/images/ingredientgroups/54230c9c778849fb8b4742c78ee846ea.png?h=120&w=120,https://www.tasteatlas.com/Bulgurs,https://cdn.tasteatlas.com/images/ingredientgroups/7e6533f23fac450f86aece5b4095600e.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,
https://www.tasteatlas.com/paca-corbasi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,141,Offal Soup,https://www.tasteatlas.com/offal-soups,Paça çorbası,,,,,"Paça çorbası is a traditional Turkish soup. It's prepared with a combination of veal trotters, onions, water, and salt. The soup is thickened with a mixture of flour, yogurt, water, and egg yolks. It's heated to a boil, then seasoned...",,READ MORE,https://www.tasteatlas.com/paca-corbasi/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/orman-kebabi,https://cdn.tasteatlas.com//images/dishes/46d0af9d95f044f38505a9f3f34cf42e.jpg?mw=660,142,Stew,https://www.tasteatlas.com/Stews,Orman kebabı,,,,,"Orman kebabı (lit. forest kebab) is a traditional Turkish dish originating from Bolu city. The dish is usually made with a combination of lamb or veal cubes, carrots, potatoes, onions, peas, tomato paste, thyme, butter, olive oil, flour, and salt....",,READ MORE,https://www.tasteatlas.com/orman-kebabi/wheretoeat,https://www.tasteatlas.com/bolu,Bolu,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Peas,https://cdn.tasteatlas.com/images/ingredientgroups/f49668f69a994008a384f5bdc71b7e8d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,n/a
https://www.tasteatlas.com/kalamar-tava,https://cdn.tasteatlas.com//images/dishes/8ecbe63668b449138c42a80972160ce8.jpg?mw=660,143,Squid Dish,https://www.tasteatlas.com/squid-dishes,Kalamar tava,,,,,"Kalamar tava is a traditional Turkish dish that's usually served as a meze. The dish consists of cleaned squid that's cut into thick rings, soaked in milk, then dipped in a batter of flour, baking soda, and salt before it's fried in hot oil. The s...",,READ MORE,https://www.tasteatlas.com/kalamar-tava/wheretoeat,,,https://www.tasteatlas.com/squids,https://cdn.tasteatlas.com/images/ingredientgroups/1233d683cc3a467fb0a06d38a4f2aa77.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/baking-soda,https://cdn.tasteatlas.com/images/ingredientgroups/eed7d6a3369340d6a1c6218e16f6cbe4.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,n/a
https://www.tasteatlas.com/nohutlu-pilav,https://cdn.tasteatlas.com//images/dishes/219a0b8c4d574c75ac4735f1fdbf140b.jpg?mw=660,144,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Nohutlu pilav,,,,,"Nohutlu pilav is a traditional Turkish dish that's usually sold as street food. This pilaf is made with a combination of white rice, chickpeas, oil, butter, onions, and vegetable stock. The ingredients are cooked and once done, nohutlu pilav is se...",,READ MORE,https://www.tasteatlas.com/nohutlu-pilav/wheretoeat,,,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Chickpeas,https://cdn.tasteatlas.com/images/ingredientgroups/a2154e69886644589ba372adba14f005.png?h=120&w=120,https://www.tasteatlas.com/vegetable-oils,https://cdn.tasteatlas.com/images/ingredientgroups/9645da0c09ec4cebb19ef9a91a4e3ecf.png?h=120&w=120,https://www.tasteatlas.com/Butter,https://cdn.tasteatlas.com/images/ingredientgroups/82d84a396a544682bb2954283d8666e6.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/stocks,https://cdn.tasteatlas.com/images/ingredientgroups/27990ac3f60a4812ad3aadf8f044cdb6.png?h=120&w=120,n/a
https://www.tasteatlas.com/cokertme-kebabi,https://cdn.tasteatlas.com//images/dishes/5744d2fa07604cbb9d9e47559dba14d1.jpg?mw=660,145,Veal Dish,https://www.tasteatlas.com/veal-dishes,Çökertme kebabı,,,,,"Çökertme kebabı is a traditional Turkish kebab variety originating from the Bodrum area. The dish consists of marinated strips of veal that are served with tiny fried potatoes, tomato sauce, and yogurt. The marinade is usually made wit...",,READ MORE,https://www.tasteatlas.com/cokertme-kebabi/wheretoeat,https://www.tasteatlas.com/cokertme,Çökertme,https://www.tasteatlas.com/Veal,https://cdn.tasteatlas.com/images/ingredientgroups/e00edb320df14cf19120266635476549.png?h=120&w=120,https://www.tasteatlas.com/Milk,https://cdn.tasteatlas.com/images/ingredientgroups/32cfca5acc5c40ef8daecc359371a43e.png?h=120&w=120,https://www.tasteatlas.com/yogurt,https://cdn.tasteatlas.com/images/dishes/242742c498304e40a7500080f677c360.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/cumin,https://cdn.tasteatlas.com/images/ingredientgroups/4249a750e5b54ffb8fb873a2c5463d06.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,n/a
https://www.tasteatlas.com/tokat-kebabi,https://cdn.tasteatlas.com//images/dishes/30faf1b01e714ee1986b3d1983235d97.jpg?mw=660,146,Meat Dish,https://www.tasteatlas.com/Meat-dishes,Tokat kebabı,,,,,"Tokat kebabı is a traditional Turkish kebab variety originating from Tokat. It's made with lamb shanks, potatoes, eggplants, tomatoes, green peppers, garlic, and olive oil. The meat is cut into chunks, the eggplants into large slices, and the pota...",,READ MORE,https://www.tasteatlas.com/tokat-kebabi/wheretoeat,https://www.tasteatlas.com/tokat,Tokat,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Eggplants,https://cdn.tasteatlas.com/images/ingredientgroups/9c53f075b64b42e1a8d446741e9904eb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Peppers,https://cdn.tasteatlas.com/images/ingredientgroups/6907265facb2440399ccfa3e56381c45.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,n/a
https://www.tasteatlas.com/gul-boregi,https://cdn.tasteatlas.com//images/dishes/2b7e6f3619d947afa9ac2572cb05f946.jpg?mw=660,147,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Gül böreği,,,,,"Gül böreği is a single serving type of  that's shaped into a spiral or a rose. Yufka or phyllo dough is traditionally stuffed with the most popular fillings: spinach, soft white cheese, potatoes, or ground meat. Once a...",börek,READ MORE,https://www.tasteatlas.com/gul-boregi/wheretoeat,,,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,n/a
https://www.tasteatlas.com/lahana-corbasi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,148,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Lahana çorbası,,,,,,,READ MORE,https://www.tasteatlas.com/lahana-corbasi/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/pacanga-boregi,https://cdn.tasteatlas.com//images/dishes/48d5fd912c924c30a0eb1585763644e2.jpg?mw=660,149,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Paçanga böreği,,,,,"Paçanga böreği is a Turkish  variety that's especially popular in the region of Anatolia and in Istanbul, where it's regarded as a traditional Sephardic Jewish specialty of the city. It's made by stuffing yufka or ph...",börek,READ MORE,https://www.tasteatlas.com/pacanga-boregi/wheretoeat,https://www.tasteatlas.com/istanbul,Istanbul,https://www.tasteatlas.com/afyon-pastrmas,https://cdn.tasteatlas.com/images/dishes/cc2ca5db59c142648502029b62f8ac9d.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Vinegar,https://cdn.tasteatlas.com/images/ingredientgroups/2dd31d3caa6049a486090f5204644be5.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,n/a
https://www.tasteatlas.com/acibadem-kurabiyesi,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,150,Cookie,https://www.tasteatlas.com/Cookies,Acıbadem kurabiyesi,,,,,"Acıbadem kurabiyesi are traditional Turkish cookies. They're made with a combination of egg whites, sugar, and almond flour. Traditionally, a few bitter almonds would be used in the preparation, but as they're not readily available today, almond e...",,READ MORE,https://www.tasteatlas.com/acibadem-kurabiyesi/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/domates-dolmasi,https://cdn.tasteatlas.com//images/dishes/1219c0c20bb84aec9f35c073da539c32.jpg?mw=660,151,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Domates dolmasi,,,,,"Domates dolmasi is a traditional Turkish dish that's also popular in Azerbaijan. It consists of stuffed and cooked tomatoes. The tomatoes are stuffed with a combination of ground lamb, rice, onions, parsley, olive oil, mint, and seasonings. They'r...",,READ MORE,https://www.tasteatlas.com/domates-dolmasi/wheretoeat,,,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,n/a
https://www.tasteatlas.com/enginar-dolmasi,https://cdn.tasteatlas.com//images/dishes/76f56089b9df482b97b7cfdc9eb1682b.jpg?mw=660,152,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Enginar dolmasi,,,,,"Enginar dolmasi is a traditional Turkish dish and a type of dolma. The dish is prepared with a combination of artichokes, ground lamb, onions, parsley, tomatoes, rice, tomato paste, olive oil, and seasonings. The artichokes are stuffed with a mixt...",,READ MORE,https://www.tasteatlas.com/enginar-dolmasi/wheretoeat,,,https://www.tasteatlas.com/Artichokes,https://cdn.tasteatlas.com/images/ingredientgroups/11a0e8e3bc9845e0b0845eae798563de.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/parsley,https://cdn.tasteatlas.com/images/ingredientgroups/205f99273994439fb0e05fa744a9d98a.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,n/a
https://www.tasteatlas.com/kaymakl-kays,https://cdn.tasteatlas.com//Images/Dishes/25cd28009ece4dbea2ef6781fca7c90e.jpg?mw=660,153,Dessert,https://www.tasteatlas.com/Desserts,Kaymaklı kayısı,,,,,"This unique Turkish dessert consists of dried apricots that are first cooked in a lemon-flavored syrup until soft, then stuffed with —a type of clotted cream made with water buffalo milk. In the end, the apricots are rolled in...",kaymak,READ MORE,https://www.tasteatlas.com/kaymakl-kays/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/beyti-kebab,https://cdn.tasteatlas.com//images/dishes/48b8118a9fd24c97bae920e5886819c2.jpg?mw=660,154,Ground Meat Dish,https://www.tasteatlas.com/ground-meat-dishes,Beyti kebab,,Best in   (Kütahya),Kütahya Belediyesi Sosyal Tesisleri,https://www.tasteatlas.com/kutahya-belediyesi-sosyal-tesisleri,"Beyti is a traditional Turkish kebab variety originating from Istanbul. It consists of ground lamb or beef that's seasoned with spices, grilled on a skewer, then served wrapped in lavash, cut into pieces, and topped with tomato sauce and yogurt. T...",,READ MORE,https://www.tasteatlas.com/beyti-kebab/wheretoeat,https://www.tasteatlas.com/istanbul,Istanbul,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/lavash,https://cdn.tasteatlas.com/images/dishes/16f3181148e84a6c96e601e9fb65d813.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/breadcrumbs,https://cdn.tasteatlas.com/images/ingredientgroups/0981718c8c2d433cbbb82801849680f3.png?h=120&w=120,n/a
https://www.tasteatlas.com/bosnak-boregi,https://cdn.tasteatlas.com//images/dishes/4e244308f22f4dc7b6ec1ae1a7944056.jpg?mw=660,155,Savory Pastry,https://www.tasteatlas.com/savory-pastry,Boşnak böreği,,,,,"Boşnak böreği is a type of Turkish börek that's very similar to i. However, the dough is rolled somewhat thinner and it's traditionally filled with a combination of spinach and cheese. This börek type can also...",kol böreğ,READ MORE,https://www.tasteatlas.com/bosnak-boregi/wheretoeat,,,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Cheese,https://cdn.tasteatlas.com/images/ingredientgroups/764215a242064199930b80927dfbc2f0.png?h=120&w=120,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,n/a
https://www.tasteatlas.com/kelle-paca-corbasi,https://cdn.tasteatlas.com//images/dishes/1bc9b961d78b4f81a80e615eeb2dff03.jpg?mw=660,156,Offal Soup,https://www.tasteatlas.com/offal-soups,Kelle paça çorbası,,,,,"Kelle paça çorbası is a traditional Turkish soup made with offal as the key ingredient. Sheep's or goat's head are placed into a pot with water, onions, and salt, and the soup is then slowly cooked until the meat falls off the bones....",,READ MORE,https://www.tasteatlas.com/kelle-paca-corbasi/wheretoeat,,,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/ispanakli-yumurta,https://cdn.tasteatlas.com//images/dishes/c4888283aab646ed92544d31e90fdb62.jpg?mw=660,157,Egg Dish,https://www.tasteatlas.com/egg-dishes,Ispanaklı yumurta,,,,,"Ispanaklı yumurta is a traditional Turkish dish that's quick, filling, and healthy. It's made with a combination of eggs, spinach, onions, olive oil, red pepper flakes, and garlic. The onions and garlic are sautéed in olive oil, followed by...",,READ MORE,https://www.tasteatlas.com/ispanakli-yumurta/wheretoeat,,,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/spinach,https://cdn.tasteatlas.com/images/ingredientgroups/2218c5aa26ab49168e768f4bc72feddd.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,,,n/a
https://www.tasteatlas.com/coban-salatasi,https://cdn.tasteatlas.com//images/dishes/3cd84f66f49048048ad0ccd9ba993672.jpg?mw=660,158,Salad,https://www.tasteatlas.com/Salads,Çoban salatası,,,,,"Çoban salatası or shepherd's salad is a traditional Turkish salad that can be found throughout the country, especially during summer. It's also popular in Azerbaijanai cuisine. The salad is made with a combination of chopped tomatoes, cucum...",,READ MORE,https://www.tasteatlas.com/coban-salatasi/wheretoeat,,,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Lemons,https://cdn.tasteatlas.com/images/ingredientgroups/e72116820fd94959b9d5e570b3df6316.png?h=120&w=120,https://www.tasteatlas.com/Olive-oil,https://cdn.tasteatlas.com/images/ingredientgroups/51f74167400e4342a76839cfdaa89693.png?h=120&w=120,n/a
https://www.tasteatlas.com/karsambac,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,159,Dessert,https://www.tasteatlas.com/Desserts,Karsambaç,,,,,"Karsambaç is a traditional Turkish dessert originating from the highlands of Mersin such as Çamlıyayla. This unique dessert is made with a combination of clean mountain snow and a sweet syrup such as honey, sugar syrup, or molasses. ...",,READ MORE,https://www.tasteatlas.com/karsambac/wheretoeat,https://www.tasteatlas.com/camliyayla,Çamlıyayla,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/etli-bamya,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,160,Stew,https://www.tasteatlas.com/Stews,Etli bamya,,,,,"Etli bamya is a traditional dish originating from Turkey. It's usually made with a combination of okra, lamb (or sometimes beef), olive oil, onions, tomatoes, garlic, lemon juice, tomato paste, sugar, salt, and pepper. The lamb is cubed and fried ...",,READ MORE,https://www.tasteatlas.com/etli-bamya/wheretoeat,,,https://www.tasteatlas.com/Okras,https://cdn.tasteatlas.com/images/ingredientgroups/3e3df0ccbd2442e19dbf2177d5c5c616.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,n/a
https://www.tasteatlas.com/etli-taze-fasulye,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,161,Stew,https://www.tasteatlas.com/Stews,Etli taze fasulye,,,,,"Etli taze fasulye is a traditional stew originating from Turkey. Although there are some variations, the stew is usually made with a combination of green beans, lamb or beef, onions, tomatoes, butter, tomato paste, salt, and pepper. The meat is co...",,READ MORE,https://www.tasteatlas.com/etli-taze-fasulye/wheretoeat,,,https://www.tasteatlas.com/Green-beans,https://cdn.tasteatlas.com/images/ingredientgroups/d49f2827cfa34480a91b4519569466a4.png?h=120&w=120,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Lamb,https://cdn.tasteatlas.com/images/ingredientgroups/6303dec1aa394f72b07b8bf7e4572177.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/Tomatoes,https://cdn.tasteatlas.com/images/ingredientgroups/72ddcc5fa8d7439d9f190499aa559132.png?h=120&w=120,https://www.tasteatlas.com/tomato-pastes,https://cdn.tasteatlas.com/images/ingredientgroups/4284624f3cde451e9683452b5ccf0f21.png?h=120&w=120,n/a
https://www.tasteatlas.com/beyran-corbas,https://cdn.tasteatlas.com//images/dishes/af21b86c189146ddb8c3c330fa8a2638.jpg?mw=660,162,Meat Soup,https://www.tasteatlas.com/meat-soups,Beyran çorbası,,Best in   (Gaziantep),Metanet Lokantası,https://www.tasteatlas.com/metanet-lokantasi,"Beyran çorbası is a traditional Turkish soup originating from Gaziantep, where it's served for breakfast. It consists of rendered lamb fat that's topped with rice and shredded lamb meat. The combination is then cooked with the addition of g...",,READ MORE,https://www.tasteatlas.com/beyran-corbas/wheretoeat,https://www.tasteatlas.com/gaziantep-province,Gaziantep Province,,,,,,,,,,,,,n/a
