search-results__item-image href,search-results__item-image src,similar-list__item-position,group,group href,h2,score-text,similar-list__item-description,similar-list__item-description 2,similar-list__item-description href,search-results__item-description,search-results__item-description 2,search-results__item-link href 2,mini-ingredients__link href,mini-ingredients__image src,mini-ingredients__link href 2,mini-ingredients__image src 2,mini-ingredients__link href 3,mini-ingredients__image src 3,mini-ingredients__link href 4,mini-ingredients__image src 4,mini-ingredients__link href 5,mini-ingredients__image src 5,mini-ingredients__link href 6,mini-ingredients__image src 6,score-text--na
https://www.tasteatlas.com/gamjajeon,https://cdn.tasteatlas.com//images/dishes/f7d11c3a2d7446b7adb4ce22c980bded.jpg?mw=660,91,Pancake,https://www.tasteatlas.com/pancakes,Gamjajeon,,,,,"Gamjajeon is a type of Korean pancake prepared with grated or puréed potatoes, while some varieties may include scallions, chives, carrots, or onions. The pancakes are usually small and round and should be pan-fried until perfectly crispy o...",,https://www.tasteatlas.com/gamjajeon/wheretoeat,https://www.tasteatlas.com/Potatoes,https://cdn.tasteatlas.com/images/ingredientgroups/282779ae12bd41c8b1470862a313c360.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,n/a
https://www.tasteatlas.com/dalgona-candy,https://cdn.tasteatlas.com//images/dishes/9ea0d5b762ce42b0ba8350e9784f996a.jpg?mw=660,92,Dessert,https://www.tasteatlas.com/Desserts,Dalgona Candy,,,,,Dalgona is a traditional and nostalgic candy originating from South Korea. It has recently been popularized by the Netflix hit show called Squid Game. The dalgona is made by melting sugar and mixing it with baking soda. The mixture should start to...,,https://www.tasteatlas.com/dalgona-candy/wheretoeat,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,https://www.tasteatlas.com/baking-soda,https://cdn.tasteatlas.com/images/ingredientgroups/eed7d6a3369340d6a1c6218e16f6cbe4.png?h=120&w=120,,,,,,,,,n/a
https://www.tasteatlas.com/beondegi,https://cdn.tasteatlas.com//images/dishes/06848ffee2be4e1395c6babb95786d21.jpg?mw=660,93,Insect Dish,https://www.tasteatlas.com/insect-dishes,Beondegi,,,,,"Beondegi is a classic South Korean street food consisting of silkworm pupae insects. These tiny animals are usually boiled or steamed and then seasoned before they are served in small cups. Although of an acquired taste, beondegi is available at n...",,https://www.tasteatlas.com/beondegi/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kongnamul-gukbap,https://cdn.tasteatlas.com//images/dishes/b0e92c97d0ec4c0cacc805e019c0c2df.jpg?mw=660,94,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Kongnamul gukbap,,,,,"Soybean sprout soup is a hearty South Korean classic that is typically associated with Jeonju. Apart from the sprouts, the soup traditionally consists of a flavorful broth and rice, but the optional ingredients may include various vegetables or an...",,https://www.tasteatlas.com/kongnamul-gukbap/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/tteokguk,https://cdn.tasteatlas.com//images/dishes/2b944e75d77146849dbe6376d3015139.jpg?mw=660,95,Soup,https://www.tasteatlas.com/Soups,Tteokguk,,,,,This festive Korean soup that combines a flavorful broth and Korean  rice cakes is typically enjoyed on Korean New Year. The base of the soup can be prepared with various types of broths—known as —such as beef...,tteok,https://www.tasteatlas.com/tteokguk/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yukgaejang,https://cdn.tasteatlas.com//images/dishes/aef8c33d2ff14bea876689d42fae2e77.jpg?mw=660,96,Soup,https://www.tasteatlas.com/Soups,Yukgaejang,,,,,"Yukgaejang is a spicy Korean soup consisting of shredded beef, preferably brisket, scallions,  (eagle fern), bean sprouts, leeks, or mushrooms. The soup is seasoned with chili paste, soy sauce, sesame oil, garlic, and chili flakes, ...",gosari,https://www.tasteatlas.com/yukgaejang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yugwa,https://cdn.tasteatlas.com//images/dishes/df93373b798d4baf9bf6ab70fb308c74.jpg?mw=660,97,Dessert,https://www.tasteatlas.com/Desserts,Yugwa,,,,,"Yugwa is a traditional Korean dessert consisting of glutinous rice that is pounded and then mixed with honey, water, and  (rice wine). The mixture is shaped into desired pieces that are fried and then coated in honey, sesame seeds...",cheongju,https://www.tasteatlas.com/yugwa/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/gyeongdan,https://cdn.tasteatlas.com//Images/Dishes/9cd418ee15e442bba4ec60f30d30165b.jpg?mw=660,98,Dessert,https://www.tasteatlas.com/Desserts,Gyeongdan,,,,,"Round and chewy gyeongdan are traditional Korean cakes consisting of soft rice dough that is wrapped around sweet red bean filling. When boiled, they are usually coated with colorful powders - from ground black sesame and toasted soybean to mugwor...",,https://www.tasteatlas.com/gyeongdan/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/jeolpyeon,https://cdn.tasteatlas.com//Images/Dishes/29dbd1873b884b2f9e783ba173007f9c.jpg?mw=660,99,Dessert,https://www.tasteatlas.com/Desserts,Jeolpyeon,,,,,"Jeolpyeon are Korean flat rice cakes which are steamed and embellished with decorative patterns. They are prepared with glutinous rice, and apart from the plain version, they can be infused and colored with different ingredients. Before they are s...",,https://www.tasteatlas.com/jeolpyeon/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/miyeokguk,https://cdn.tasteatlas.com//images/dishes/435d49b4d4d24e62882ee447d98c864d.jpg?mw=660,100,Soup,https://www.tasteatlas.com/Soups,Miyeokguk,,,,,"The star ingredient in this nourishing South Korean soup is dried seaweed, typically  variety that is known as miyeok in Korea. The soup consists of a hearty broth and a choice of protein that may include anything from beef, prawns,...",wakame,https://www.tasteatlas.com/miyeokguk/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/baekseolgi,https://cdn.tasteatlas.com//images/dishes/8aef330d767645a09790b13aabbf2390.jpg?mw=660,101,Dessert,https://www.tasteatlas.com/Desserts,Baekseolgi,,,,,"This traditional Korean rice cake is usually enjoyed on various special occasions. It is made with rice flour, sugar, water, and salt which are carefully combined and then steamed until the cake is light and chewy. Baekseolgi is always white, symb...",,https://www.tasteatlas.com/baekseolgi/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sujebi,https://cdn.tasteatlas.com//images/dishes/7e13b8354dc94c28a2bd5ad7e8129e0e.jpg?mw=660,102,Noodle Soup,https://www.tasteatlas.com/noodle-soups,Sujebi,,,,,"Hand-pulled, wheat noodles are the star ingredient in this hearty Korean soup. The broth is traditionally flavored with anchovies, dry seaweed, and occasionally shellfish, while the additional elements may include sliced vegetables such as scallio...",,https://www.tasteatlas.com/sujebi/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/altang,https://cdn.tasteatlas.com//images/dishes/ccf564ef6f3c4a869b7610ed9202c8f8.jpg?mw=660,103,Seafood Soup,https://www.tasteatlas.com/seafood-soups,Altang,,,,,"The star ingredient in this hearty Korean soup is fresh or marinated pollack roe (myeongnan). The soup consists of a spicy broth, typically dashi-based, which is seasoned with  paste. Apart from the roe, the soup usually incorpor...",gochujang,https://www.tasteatlas.com/altang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/jeungpyeon,https://cdn.tasteatlas.com//images/dishes/2d0ff6039bad456097732124af645757.jpg?mw=660,104,Dessert,https://www.tasteatlas.com/Desserts,Jeungpyeon,,,,,"This traditional Korean rice cake is made from a combination of glutinous rice, sugar, yeast, and —fermented rice drink. The dough is formed into a larger round or rectangular cakes or in many bite-sized pieces before it is...",makgeolli,https://www.tasteatlas.com/jeungpyeon/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kongnamul-guk,https://cdn.tasteatlas.com//images/dishes/a50250e8f9b047bb80a3313827249e12.jpg?mw=660,105,Vegetable Soup,https://www.tasteatlas.com/vegetable-soups,Kongnamul guk,,,,,Kongnamul guk is a traditonal South Korean soup prepared with soybean sprouts as the main ingredient. This typical everyday soup has many variations and can be made with different broths (especially the anchovy-based one) or even water. Red chili ...,,https://www.tasteatlas.com/kongnamul-guk/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/hodu-gwaja,https://cdn.tasteatlas.com//images/dishes/7fcb05f9b0584d6a8c8d9a8303415ee8.jpg?mw=660,106,Cookie,https://www.tasteatlas.com/Cookies,Hodu-gwaja,,,,,These walnut cookies are a winter staple in South Korea. They consist of a walnut shell that is prepared with a thin walnut-based batter and a filling which combines pieces of walnuts and sweet red bean paste. The cookies were first invented in 19...,,https://www.tasteatlas.com/hodu-gwaja/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sirutteok,https://cdn.tasteatlas.com//images/dishes/651dda6468f345a889253d7c2148b39a.jpg?mw=660,107,Dessert,https://www.tasteatlas.com/Desserts,Sirutteok,,,,,"Sirutteok is one of the oldest Korean tteok (rice cakes). In its basic form, the cake is prepared by steaming rice or glutinous rice along with a layer of partially crushed red beans in a traditional steamer known as . Apart from its ...",siru,https://www.tasteatlas.com/sirutteok/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/sangchu-ssam,https://cdn.tasteatlas.com//images/dishes/4b8c0d2e6e9243eabbbe2da1e825ba58.jpg?mw=660,108,Wrap,https://www.tasteatlas.com/wraps,Sangchu ssam,,,,,"Sangchu is a  variety that always wrapped in lettuce. The fillings typically include rice, sliced meat, and condiments such as past,  dip, or fresh and pickled vegetables. All the elements are usual...",ssam,https://www.tasteatlas.com/sangchu-ssam/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/buseot-bokkeum,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,109,Vegetable Dish,https://www.tasteatlas.com/Vegetable-dishes,Buseot bokkeum,,,,,"Buseot bokkeum is a South Korean side dish (banchan) that is made with stir-fried mushrooms. It is typically made with oyster, shiitake, or button mushrooms, but the choice is optional. The preparation starts with sliced mushrooms that are usually...",,https://www.tasteatlas.com/buseot-bokkeum/wheretoeat,https://www.tasteatlas.com/Mushrooms,https://cdn.tasteatlas.com/images/ingredientgroups/3be243024e714da6bca45d9377397805.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/sesame-oils,https://cdn.tasteatlas.com/images/ingredientgroups/de788b76d4ea4a90a26c86b261c2fd7c.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/guljeon,https://cdn.tasteatlas.com//images/dishes/3dafea56e95949ce8f575f42e215217c.jpg?mw=660,110,Oyster Dish,https://www.tasteatlas.com/oyster-dishes,Guljeon,,,,,"Guljeon is a traditional dish originating from South Korea. This type of jeon (pan-fried battered food) is made with oysters. Other ingredients include eggs, rice wine, salt, pepper, flour, scallions, and oil. The oysters are shelled, rinsed, drai...",,https://www.tasteatlas.com/guljeon/wheretoeat,https://www.tasteatlas.com/oysters,https://cdn.tasteatlas.com/images/ingredientgroups/fd67db3301274764b6562bb12eca8682.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/Flour,https://cdn.tasteatlas.com/images/ingredientgroups/6980492bc1fb48d292831ababd8816c3.png?h=120&w=120,https://www.tasteatlas.com/rice-wine,https://cdn.tasteatlas.com/images/dishes/7197a895bdd8441b85f96d2f775caea5.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,n/a
https://www.tasteatlas.com/kongnamulbap,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,111,Rice Dish,https://www.tasteatlas.com/Rice-dishes,Kongnamulbap,,,,,"Kongnamulbap is a traditional type of bibimbap originating from South Korea. The dish consists of rice cooked with soybean sprouts. Other ingredients such as ground meat (beef or pork), kimchi, garlic, and sesame oil are often added to the dish fo...",,https://www.tasteatlas.com/kongnamulbap/wheretoeat,https://www.tasteatlas.com/Rice,https://cdn.tasteatlas.com/images/ingredientgroups/17d658e3b3964b849c47b9469c8e6465.png?h=120&w=120,https://www.tasteatlas.com/soybean-sprouts,https://cdn.tasteatlas.com/images/ingredientgroups/6968431ff3aa4ba3b2024b544db7b6ee.png?h=120&w=120,,,,,,,,,n/a
https://www.tasteatlas.com/gopchang-gui,https://cdn.tasteatlas.com//images/dishes/6fd842b59db642f7835a492989d24889.jpg?mw=660,112,Offal Dish,https://www.tasteatlas.com/Offal,Gopchang-gui,,,,,"Gopchang-gui is a Korean dish consisting of grilled beef tripe—traditionally small intestines (gopchang). It is usually found in specialized restaurants that finish the grilling tableside. The tube-shaped offal can be prepared plain, or it c...",,https://www.tasteatlas.com/gopchang-gui/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/yukhoe,https://cdn.tasteatlas.com//images/dishes/337367287c5f4a8b87c225020e716405.jpg?mw=660,113,Appetizer,https://www.tasteatlas.com/Appetizers,Yukhoe,,Best in   (Seoul),Jungsik,https://www.tasteatlas.com/jungsik,"Yukhoe is the Korean version of steak tartare, consisting of thinly sliced beef marinated in soy sauce, sesame oil, garlic, and sugar. The concoction is then seasoned with salt and pepper. The dish is always served with a raw egg yolk on top, whil...",,https://www.tasteatlas.com/yukhoe/wheretoeat,https://www.tasteatlas.com/Beef,https://cdn.tasteatlas.com/images/ingredientgroups/3db7b6f60a934bc89f41a0c51acd08ac.png?h=120&w=120,https://www.tasteatlas.com/Eggs,https://cdn.tasteatlas.com/images/ingredientgroups/68062afe91e64f1ba087f7caf87a7fdb.png?h=120&w=120,https://www.tasteatlas.com/soy-sauce,https://cdn.tasteatlas.com/images/dishes/116312067a6b48b8aecf081cff370499.png?h=120&w=120,https://www.tasteatlas.com/sesame-oils,https://cdn.tasteatlas.com/images/ingredientgroups/de788b76d4ea4a90a26c86b261c2fd7c.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Sugar,https://cdn.tasteatlas.com/images/ingredientgroups/ae857e2ec0504a6590b41c0000f6678c.png?h=120&w=120,n/a
https://www.tasteatlas.com/jeonggwa,https://cdn.tasteatlas.com//images/dishes/6a3d36b884874982800e88a168a3030f.jpg?mw=660,114,Snack,https://www.tasteatlas.com/Snacks,Jeonggwa,,,,,"Jeonggwa is a vast group of Korean-style confectionery that is usually prepared with seeds, sliced fruits, vegetable stems, or roots. The slices are typically doused in sugar or honey-based syrup and are then left to dry until they achieve their c...",,https://www.tasteatlas.com/jeonggwa/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/kkakdugi,https://cdn.tasteatlas.com//images/dishes/3bc149ecd13c46218ebad9bb3a62fe8e.jpg?mw=660,115,Pickling,https://www.tasteatlas.com/Picklings,Kkakdugi,,,,,"This kimchi variety uses radishes (mu) as the main ingredients. The radishes are cut into cubes and are then coated in a spicy combination of chili powder, onions, and ginger before they are left to ferment for a couple of days. Apart from the bas...",,https://www.tasteatlas.com/kkakdugi/wheretoeat,https://www.tasteatlas.com/radish-sprouts,https://cdn.tasteatlas.com/images/ingredientgroups/d058fb3cd09f454fb46dab533a1f834e.png?h=120&w=120,https://www.tasteatlas.com/cayenne-pepper,https://cdn.tasteatlas.com/images/dishes/e2e04922bd2647f3a8cf147a736c34b5.png?h=120&w=120,https://www.tasteatlas.com/paprika,https://cdn.tasteatlas.com/images/ingredientgroups/1afb03b20a704f32bbb423a55d0e07cd.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,n/a
https://www.tasteatlas.com/yeolmu-kimchi,https://cdn.tasteatlas.com//images/dishes/33c60e1c297344c0943bf271efea848a.jpg?mw=660,116,Side Dish,https://www.tasteatlas.com/Sides,Yeolmu kimchi,,,,,"As the name suggests, this kimchi variety is prepared with —young radish greens that have a long green stem and a small, white root. The radishes are cut into smaller chunks before they are salted and combined with a kimchi pa...",yeolmu,https://www.tasteatlas.com/yeolmu-kimchi/wheretoeat,https://www.tasteatlas.com/yeolmu,https://cdn.tasteatlas.com/images/dishes/d1f2922bf6714fad8d87001c0a14714f.png?h=120&w=120,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,n/a
https://www.tasteatlas.com/dongchimi,https://cdn.tasteatlas.com//images/dishes/697e698f44c045589b39e4a452dfd6b1.jpg?mw=660,117,Pickling,https://www.tasteatlas.com/Picklings,Dongchimi,,,,,"This white radish pickle is a winter staple in South Korea. Mu or Korean radish is the main ingredient in dongchimi, and while small radishes can be pickled whole, larger versions are usually sliced before they doused in a sweet and salty brine. A...",,https://www.tasteatlas.com/dongchimi/wheretoeat,https://www.tasteatlas.com/radishes,https://cdn.tasteatlas.com/images/ingredientgroups/b5fc9e4af2ca4f48a844773d630190f8.png?h=120&w=120,https://www.tasteatlas.com/Onions,https://cdn.tasteatlas.com/images/ingredientgroups/bf73aa24e1b745988f43388bbdd27322.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/saengchae,https://cdn.tasteatlas.com//images/dishes/4d170ad897d141f8b4a3efac45bd84fa.jpg?mw=660,118,Salad,https://www.tasteatlas.com/Salads,Saengchae,,,,,"Saengchae is a Korean term used to denote various salads made with sliced fresh vegetables that are coated in a spicy dressing. The most common variety of the dish is made with sliced daikon radish (mu), but cucumber saengchae is also popular, as ...",,https://www.tasteatlas.com/saengchae/wheretoeat,https://www.tasteatlas.com/daikon-radish,https://cdn.tasteatlas.com/images/dishes/f479498dbb304d8d85d743c4f7ed3cc6.png?h=120&w=120,https://www.tasteatlas.com/gochujang,https://cdn.tasteatlas.com/images/dishes/8e6dd4d41a5043c9b9894e45a9ddd4d4.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,https://www.tasteatlas.com/Salt,https://cdn.tasteatlas.com/images/ingredientgroups/812de2786a274b7e85a4c54cc0fb40d2.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,n/a
https://www.tasteatlas.com/makguksu,https://cdn.tasteatlas.com//images/dishes/059459121b3f4ce0ad14aeebf0ea1d90.jpg?mw=660,119,Salad,https://www.tasteatlas.com/Salads,Makguksu,,,,,"Makguksu is a traditional noodle salad originating from South Korea, and it’s a specialty of the Gangwon province. The salad is made with a combination of buckwheat noodles, chicken, and vegetables, and it’s always served chilled. Ther...",,https://www.tasteatlas.com/makguksu/wheretoeat,https://www.tasteatlas.com/Noodles-shapes,https://cdn.tasteatlas.com/images/ingredientgroups/64cf9fef216e4d79b37daa17b903a4d2.png?h=120&w=120,https://www.tasteatlas.com/Chicken,https://cdn.tasteatlas.com/images/ingredientgroups/cc2384e25f3c4d52be5abe779ef2ad9b.png?h=120&w=120,https://www.tasteatlas.com/Carrots,https://cdn.tasteatlas.com/images/ingredientgroups/c497c7c9cd1447ebabf0565c1ef4387e.png?h=120&w=120,https://www.tasteatlas.com/bell-peppers,https://cdn.tasteatlas.com/images/ingredientgroups/0f922f485f1b427393a6cd5a69f66b6f.png?h=120&w=120,https://www.tasteatlas.com/Cabbages,https://cdn.tasteatlas.com/images/ingredientgroups/037403c6717345dfba27bed2dc805b5d.png?h=120&w=120,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,n/a
https://www.tasteatlas.com/baek-kimchi,https://cdn.tasteatlas.com//images/dishes/2182adb4707640739d3280e2858249ee.jpg?mw=660,120,Pickling,https://www.tasteatlas.com/Picklings,Baek kimchi,,,,,"This kimchi is unique since it is not made with  chili flakes, which are traditionally used in the production of other varieties. Baek kimchi can be made with various ingredients, but it typically consists of napa cabbage that is...",gochugaru,https://www.tasteatlas.com/baek-kimchi/wheretoeat,https://www.tasteatlas.com/napa-cabbage,https://cdn.tasteatlas.com/images/dishes/671bb902f41043dda85b12d0b2d8006b.png?h=120&w=120,https://www.tasteatlas.com/daikon-radish,https://cdn.tasteatlas.com/images/dishes/f479498dbb304d8d85d743c4f7ed3cc6.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,https://www.tasteatlas.com/shiitake,https://cdn.tasteatlas.com/images/dishes/c753c87ec33648d68bcf756cc3c7653d.png?h=120&w=120,n/a
https://www.tasteatlas.com/gyeran-ppang,https://cdn.tasteatlas.com//images/dishes/a8d0885e19754cdab541f36b644dfa30.jpg?mw=660,121,Snack,https://www.tasteatlas.com/Snacks,Gyeran-ppang,,,,,"Gyeran-ppang is a South Korean snack consisting of small bread-like loaves that are filled with whole eggs, and sometimes ham, cheese, or parsley. The base is made with a simple egg batter, while the finished loaves may be topped with nuts, tomato...",,https://www.tasteatlas.com/gyeran-ppang/wheretoeat,,,,,,,,,,,,,n/a
https://www.tasteatlas.com/chonggak-kimchi,https://cdn.tasteatlas.com//images/dishes/ee5268347f5143d79aad23a651cef508.jpg?mw=660,122,Pickling,https://www.tasteatlas.com/Picklings,Chonggak kimchi,,,,,"This kimchi variety is made with —small-sized, firm, and crispy ponytail radishes with tender green stems. The radishes, together with the stems, are brined or salted and are then generously coated in a kimchi paste before...",chonggakmu,https://www.tasteatlas.com/chonggak-kimchi/wheretoeat,https://www.tasteatlas.com/rice-flours,https://cdn.tasteatlas.com/images/ingredientgroups/42084d298fc7452f9d97fc64785e7fb6.png?h=120&w=120,https://www.tasteatlas.com/chonggak,https://cdn.tasteatlas.com/images/dishes/52a84d1830a94f0ca1f713a5981a25d4.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,n/a
https://www.tasteatlas.com/gat-kimchi,https://cdn.tasteatlas.com//images/dishes/7a66711d1f39419eb5f717b6dd84edf9.jpg?mw=660,123,Pickling,https://www.tasteatlas.com/Picklings,Gat kimchi,,,,,"This kimchi variety is prepared with mustard leaves () that are coated in a spicy mixture of chili flakes, ginger, garlic, finely sliced scallions, and (optionally) fermented anchovy paste. The greens are roughly chopped before they ar...",gat,https://www.tasteatlas.com/gat-kimchi/wheretoeat,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/scallions,https://cdn.tasteatlas.com/images/ingredientgroups/b67f7d1375b542e6983e7b9d3750603f.png?h=120&w=120,,,,,n/a
https://www.tasteatlas.com/oi-sobagi,https://cdn.tasteatlas.com//images/dishes/68923baa6b7542da8f4569682c11b294.jpg?mw=660,124,Pickling,https://www.tasteatlas.com/Picklings,Oi sobagi,,,,,"This summer favorite is a kimchi variety that consists of partially quartered cucumbers that are salted or brined and then stuffed with kimchi paste. Occasionally, the cucumbers may be cut into smaller quarters which are then simply coated in the ...",,https://www.tasteatlas.com/oi-sobagi/wheretoeat,https://www.tasteatlas.com/Cucumbers,https://cdn.tasteatlas.com/images/ingredientgroups/4130274c7033414bad32e0540631ff2d.png?h=120&w=120,https://www.tasteatlas.com/red-chili-flakes,https://cdn.tasteatlas.com/images/ingredientgroups/0ea6693aa6ea4ac88e0277319fdec69e.png?h=120&w=120,https://www.tasteatlas.com/fish-sauces,https://cdn.tasteatlas.com/images/ingredientgroups/1e20b1af90c8483681f1e48f8b082f11.png?h=120&w=120,https://www.tasteatlas.com/garlic,https://cdn.tasteatlas.com/images/ingredientgroups/5863714d901146c094f8228eb52c1fcb.png?h=120&w=120,https://www.tasteatlas.com/ginger,https://cdn.tasteatlas.com/images/ingredientgroups/5ca47b7a434e4703b27e14e381f9aaf4.png?h=120&w=120,https://www.tasteatlas.com/chives,https://cdn.tasteatlas.com/images/ingredientgroups/aed2da4a6a53446290f56faab8c7e36b.png?h=120&w=120,n/a
