# CSV-File created with merge-csv.com
# -----------------------------------------------------------

search-results__item-image href,search-results__item-image src,Type,Name,Country
https://www.tasteatlas.com/kottu,https://cdn.tasteatlas.com//Images/Dishes/79bfe7e4839440be81bba08b49b9bb9d.jpg?mw=660,Street Food,Kottu,Sri Lanka
https://www.tasteatlas.com/kiribath,https://cdn.tasteatlas.com//images/dishes/ff8c7ea8d058478f97f2cf5a47c9306b.jpg?mw=660,Rice Dish,Kiribath,Sri Lanka
https://www.tasteatlas.com/kokis,https://cdn.tasteatlas.com//Images/Dishes/5f25477ee8684aac89f58514a98abcd2.jpg?mw=660,Deep-fried Dessert,Kokis,Sri Lanka
https://www.tasteatlas.com/kool,https://cdn.tasteatlas.com//images/dishes/d74b29b05fe04403b768dab4f4d662d1.jpg?mw=660,Stew,Kool,Sri Lanka
https://www.tasteatlas.com/lamprais,https://cdn.tasteatlas.com//images/dishes/17e36164946e496b8d1b65e7987d8fe7.jpg?mw=660,Meat Dish,Lamprais,Sri Lanka
https://www.tasteatlas.com/kuzhambu,https://cdn.tasteatlas.com//Images/Dishes/a3121361c5044e0e981cc2673fe4bf4d.jpg?mw=660,Side Dish,Kuzhambu,Sri Lanka
https://www.tasteatlas.com/aluwa,https://cdn.tasteatlas.com//images/dishes/330ca773e3f84e17849471835704c676.jpg?mw=660,Dessert,Aluwa,Sri Lanka
https://www.tasteatlas.com/sri-lankan-rice-and-curry,https://cdn.tasteatlas.com//images/dishes/a7c96da4df74439f92e41ee94c6885d2.jpg?mw=660,Rice Dish,Sri Lankan Rice and Curry,Sri Lanka
https://www.tasteatlas.com/sri-lankan-crab-curry,https://cdn.tasteatlas.com//images/dishes/158b7b5d66c64e65a963fff61771e3f2.jpg?mw=660,Crab Dish,Sri Lankan Crab Curry,Sri Lanka
https://www.tasteatlas.com/lunumiris,https://cdn.tasteatlas.com//images/dishes/7ef0efe1cfb143169fea785e9edb7f11.jpg?mw=660,Dip,Lunumiris,Sri Lanka
https://www.tasteatlas.com/curd-and-treacle,https://cdn.tasteatlas.com//images/dishes/b1aceac8f3bd42d4bb0e198eec7933e1.jpg?mw=660,Dessert,Curd and treacle,Sri Lanka
https://www.tasteatlas.com/pani-appa,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Dessert,Pani appa,Sri Lanka
https://www.tasteatlas.com/aasmi,https://cdn.tasteatlas.com//images/dishes/a29d7ea6badf40b79516f6923facd3bd.jpg?mw=660,Dessert,Aasmi,Sri Lanka
https://www.tasteatlas.com/helapa,https://cdn.tasteatlas.com//images/dishes/cac25a7fbc9a49e4a685288e88be9b76.jpg?mw=660,Dessert,Helapa,Sri Lanka
https://www.tasteatlas.com/avocado-crazy,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Dessert,Avocado Crazy,Sri Lanka
https://www.tasteatlas.com/brinjal-moju,https://cdn.tasteatlas.com//images/dishes/aeea3b3f77c242af862b25bf313eab5d.jpg?mw=660,Side Dish,Brinjal moju,Sri Lanka
https://www.tasteatlas.com/pol-sambola,https://cdn.tasteatlas.com//images/dishes/ab9c23d9434f4392a699af834b42a381.jpg?mw=660,Side Dish,Pol sambola,Sri Lanka
https://www.tasteatlas.com/mutton-rolls,https://cdn.tasteatlas.com//images/dishes/481cc73a5efa41debcac96ff960dd523.jpg?mw=660,Snack,Mutton Rolls,Sri Lanka
https://www.tasteatlas.com/gova-mallung,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Vegetable Dish,Gova mallung,Sri Lanka
https://www.tasteatlas.com/aggala,https://cdn.tasteatlas.com//images/dishes/fa29710e6e6d4e8abc2ea569e9201bfc.jpg?mw=660,Snack,Aggala,Sri Lanka
https://www.tasteatlas.com/athirasa,https://cdn.tasteatlas.com//images/dishes/78bd49b1e9d645fbae658b12a97c1fc9.jpg?mw=660,Sweet Pastry,Athirasa,Sri Lanka
https://www.tasteatlas.com/lavariya,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Snack,Lavariya,Sri Lanka
https://www.tasteatlas.com/kallappam-sri-lanka,https://cdn.tasteatlas.com//images/dishes/2e5edb333820435e9073daa46bd42d25.jpg?mw=660,Pancake,Kallappam,Sri Lanka
https://www.tasteatlas.com/leeks-mirisata,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Stew,Leeks mirisata,Sri Lanka
https://www.tasteatlas.com/ogu-ruloung,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Egg Dish,Ogu ruloung,Sri Lanka
https://www.tasteatlas.com/kisra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Flatbread,Kisra,Sudan
https://www.tasteatlas.com/kamounia,https://cdn.tasteatlas.com//images/dishes/4f5e07f129e34151b65417af306577bb.jpg?mw=660,Stew,Kamounia,Sudan
https://www.tasteatlas.com/baseema,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-1.jpg,Cake,Baseema,Sudan
https://www.tasteatlas.com/shaaria,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Dessert,Shaaria,Sudan
https://www.tasteatlas.com/goraasa,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Flatbread,Goraasa,Sudan
https://www.tasteatlas.com/pom,https://cdn.tasteatlas.com//images/dishes/ad0c7a3648ea4e0fa0a5e5c8278dcdd9.jpg?mw=660,Casserole,Pom,Suriname
https://www.tasteatlas.com/moksi-alesi,https://cdn.tasteatlas.com//images/dishes/e9c8fe07a06b46cc851ab2c34bde4a16.jpg?mw=660,Rice Dish,Moksi-alesi,Suriname
https://www.tasteatlas.com/bojo-cake,https://cdn.tasteatlas.com//images/dishes/71f660472ff448a3b99b691752cae09f.jpg?mw=660,Cake,Bojo Cake,Suriname
https://www.tasteatlas.com/pepre-watra,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Fish Soup,Pepre watra,Suriname
https://www.tasteatlas.com/murgi-talkari,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,Murgi talkari,Suriname
https://www.tasteatlas.com/goedangan,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-2.jpg,Salad,Goedangan,Suriname
https://www.tasteatlas.com/kottbullar,https://cdn.tasteatlas.com//Images/Dishes/7ac82c476f1744dba52b2d7f698f3e85.jpg?mw=660,Meatballs,KÃ¶ttbullar,Sweden
https://www.tasteatlas.com/smorgasbord,https://cdn.tasteatlas.com//images/dishes/43e4a33a7a3f4fa6a2cb33ba4b239996.jpg?mw=660,Assorted Small Dishes or Ritual,SmÃ¶rgÃ¥sbord,Sweden
https://www.tasteatlas.com/vafflor,https://cdn.tasteatlas.com//Images/Dishes/054e60e9196d46adaf482b32bd3d79a3.jpg?mw=660,Dessert,VÃ¥fflor,Sweden
https://www.tasteatlas.com/cinnamon-roll,https://cdn.tasteatlas.com//Images/Dishes/7975632f4073484b95a3d13f2f36bcb2.jpg?mw=660,Sweet Pastry,Kanelbulle,Sweden
https://www.tasteatlas.com/kladdkaka,https://cdn.tasteatlas.com//images/dishes/ec8b8a75b70d4c3289e90e91c1b3f2c9.jpg?mw=660,Chocolate Cake,Kladdkaka,Sweden
https://www.tasteatlas.com/knackebrod,https://cdn.tasteatlas.com//Images/Dishes/6e1fcd837386433fba0c7c5bf93761aa.jpg?mw=660,Flatbread,KnÃ¤ckebrÃ¶d,Sweden
https://www.tasteatlas.com/semla,https://cdn.tasteatlas.com//images/dishes/e9c59029ee1043d9818c0b447add6d37.jpg?mw=660,Sweet Pastry,Semla,Sweden
https://www.tasteatlas.com/palt,https://cdn.tasteatlas.com//images/dishes/2a91c4f8e4ab4adaa29198ea81a786d8.jpg?mw=660,Dumplings,Palt,Sweden
https://www.tasteatlas.com/smorgastarta,https://cdn.tasteatlas.com//images/dishes/2e964e3bf4ab4f2cadf096f163aa9b36.jpg?mw=660,Sandwich type,SmÃ¶rgÃ¥stÃ¥rta,Sweden
https://www.tasteatlas.com/artsoppa,https://cdn.tasteatlas.com//Images/Dishes/81af09f6b7d44a92aef292c444c3a2de.jpg?mw=660,Vegetable Soup,Ãrtsoppa,Sweden
https://www.tasteatlas.com/toast-skagen,https://cdn.tasteatlas.com//images/dishes/8013977ab4d74859b35434b1b67c3a59.jpg?mw=660,Sandwich,Toast Skagen,Sweden
https://www.tasteatlas.com/lingonberry-jam,https://cdn.tasteatlas.com//Images/Dishes/dfda46a38ec94dc4b3b4e9c0a9103661.jpg?mw=660,Spread,Lingonberry Jam,Sweden
https://www.tasteatlas.com/julskinka,https://cdn.tasteatlas.com//images/dishes/2a4dcd970e964108afd601cb07bda205.jpg?mw=660,Pork Dish,Julskinka,Sweden
https://www.tasteatlas.com/prinsesstarta,https://cdn.tasteatlas.com//images/dishes/04cdbb156ee7440386ccf597b5892ef1.jpg?mw=660,Cake,PrinsesstÃ¥rta,Sweden
https://www.tasteatlas.com/honokaka,https://cdn.tasteatlas.com//images/dishes/562f38ab00a04dcea513301132fec76e.jpg?mw=660,Flatbread,HÃ¶nÃ¶kaka,Sweden
https://www.tasteatlas.com/knack,https://cdn.tasteatlas.com//images/dishes/dcb3b5973e9f4749a617763a7ce6332a.jpg?mw=660,Dessert,KnÃ¤ck,Sweden
https://www.tasteatlas.com/ostkaka,https://cdn.tasteatlas.com//images/dishes/5d1eeadf872744829424a4ad0a10aa09.jpg?mw=660,Cheese Dessert,Ostkaka,Sweden
https://www.tasteatlas.com/saffransbullar,https://cdn.tasteatlas.com//images/dishes/352b70143e5e46a3ab6c4a8cef34382d.jpg?mw=660,Sweet Bread,Saffransbullar,Sweden
https://www.tasteatlas.com/hasselbackspotatis,https://cdn.tasteatlas.com//images/dishes/45b350b6b232467e9679355b62ddbdc4.jpg?mw=660,Potato Dish,Hasselbackspotatis,Sweden
https://www.tasteatlas.com/kalops,https://cdn.tasteatlas.com//images/dishes/95e31b8a1fee4f6ea2c4e0e6c327adba.jpg?mw=660,Stew,Kalops,Sweden
https://www.tasteatlas.com/kaldolmar,https://cdn.tasteatlas.com//images/dishes/8d2e05af03044aae88af0c05a1a1ca82.jpg?mw=660,Meat Dish,KÃ¥ldolmar,Sweden
https://www.tasteatlas.com/tunnbrod,https://cdn.tasteatlas.com//images/dishes/c3e98723b7ec4607bc720da8c29f21b9.jpg?mw=660,Flatbread,TunnbrÃ¶d,Sweden
https://www.tasteatlas.com/blodpudding,https://cdn.tasteatlas.com//images/dishes/9fb5b12e8ba742fbba86fd458eb89bc2.jpg?mw=660,Blood Sausage,Blodpudding,Sweden
https://www.tasteatlas.com/wallenbergare,https://cdn.tasteatlas.com//images/dishes/a78b39a324164374a947a565f50fe8dd.jpg?mw=660,Veal Dish,Wallenbergare,Sweden
https://www.tasteatlas.com/janssons-frestelse,https://cdn.tasteatlas.com//images/dishes/9721b5661d6e4fc49fa6589804e7e01f.jpg?mw=660,Casserole,Janssons frestelse,Sweden
https://www.tasteatlas.com/inlagd-sill,https://cdn.tasteatlas.com//images/dishes/5ad61213bdd042958fe596990b960776.jpg?mw=660,Saltwater Fish Dish,Inlagd Sill,Sweden
https://www.tasteatlas.com/korv-stroganoff,https://cdn.tasteatlas.com//images/dishes/ee4957f658c1421fadd147f43090fddf.jpg?mw=660,Stew,Korv Stroganoff,Sweden
https://www.tasteatlas.com/raggmunk,https://cdn.tasteatlas.com//images/dishes/9cd9e5140fd746639186c78a0df653e0.jpg?mw=660,Pancake,Raggmunk,Sweden
https://www.tasteatlas.com/prinskorv,https://cdn.tasteatlas.com//images/dishes/b37e22eca38b42498c5a4f13e4827e33.jpg?mw=660,Sausage,Prinskorv,Sweden
https://www.tasteatlas.com/smulpaj,https://cdn.tasteatlas.com//images/dishes/1ecd1a7af18541deb59711e86878b553.jpg?mw=660,Sweet Pie,Smulpaj,Sweden
https://www.tasteatlas.com/isterbandkorv,https://cdn.tasteatlas.com//images/dishes/eb3295ab9563495a9b87f8eda1cdc54b.jpg?mw=660,Sausage,Isterband,Sweden
https://www.tasteatlas.com/blabarssoppa,https://cdn.tasteatlas.com//images/dishes/8591860fcdde49478027930cdf02b897.jpg?mw=660,Sweet Soup,BlÃ¥bÃ¤rssoppa,Sweden
https://www.tasteatlas.com/inkokt-lax,https://cdn.tasteatlas.com//images/dishes/602d09c2ebe642cba5c19ddb89b0065f.jpg?mw=660,Fish Dish,Inkokt Lax,Sweden
https://www.tasteatlas.com/tunnbrodsrulle,https://cdn.tasteatlas.com//images/dishes/a47d4ac7c1e546209e69e27832797351.jpg?mw=660,Hot Dog,TunnbrÃ¶dsrulle,Sweden
https://www.tasteatlas.com/nyponsoppa,https://cdn.tasteatlas.com//images/dishes/777c65d77017421188f87b181e1fa248.jpg?mw=660,Sweet Soup,Nyponsoppa,Sweden
https://www.tasteatlas.com/brunkal,https://cdn.tasteatlas.com//images/dishes/b05299c06ea04a1890f9c655a4be711b.jpg?mw=660,Side Dish,BrunkÃ¥l,Sweden
https://www.tasteatlas.com/stekt-strmming,https://cdn.tasteatlas.com//images/dishes/f1c8ecc545f544f6bbc316a03278f05e.jpg?mw=660,Saltwater Fish Dish,Stekt strÓ§mming,Sweden
https://www.tasteatlas.com/flygande-jakob,https://cdn.tasteatlas.com//images/dishes/4e34e98494d940c993c750b3e4932b51.jpg?mw=660,Casserole,Flygande Jakob,Sweden
https://www.tasteatlas.com/biff-a-la-lindstrom,https://cdn.tasteatlas.com//images/dishes/0e04fd13b5794ff3afdd83f1eb309d03.jpg?mw=660,Beef Dish,Biff Ã  la LindstrÃ¶m,Sweden
https://www.tasteatlas.com/pizza-vulkanen,https://cdn.tasteatlas.com//images/dishes/a0e3a9551fae40e2bd2a187880f1f4e6.jpg?mw=660,Pizza,Pizza Vulkanen,Sweden
https://www.tasteatlas.com/klenat,https://cdn.tasteatlas.com//Images/Dishes/4eff9dc0434e4df9b9c5bc26b96a9f52.jpg?mw=660,Sweet Pastry,KlenÃ¤t,Sweden
https://www.tasteatlas.com/kavring,https://cdn.tasteatlas.com//images/dishes/c0a6453438c242fe9799aba50e1f7c24.jpg?mw=660,Bread,Kavring,Sweden
https://www.tasteatlas.com/polsa,https://cdn.tasteatlas.com//images/dishes/f41024315a654824b4e42986db00fabc.jpg?mw=660,Ground Meat Dish,PÓ§lsa,Sweden
https://www.tasteatlas.com/kottsoppa,https://cdn.tasteatlas.com//images/dishes/06f1fa1230454b14b2c59caf5ae87e65.jpg?mw=660,Meat Soup,KÓ§ttsoppa,Sweden
https://www.tasteatlas.com/flaskpannkaka,https://cdn.tasteatlas.com//images/dishes/bebd99df74284c889eee72f20a3ffea4.jpg?mw=660,Pancake,FlÃ¤skpannkaka,Sweden
https://www.tasteatlas.com/bostongurka,https://cdn.tasteatlas.com//images/dishes/c3555398ea294b91bc72770870a45385.jpg?mw=660,Relish,Bostongurka,Sweden
https://www.tasteatlas.com/punschrulle,https://cdn.tasteatlas.com//images/dishes/82e2b6d4e5e24b94b7ee1dc0ec1525f5.jpg?mw=660,Cookie,Punschrulle,Sweden
https://www.tasteatlas.com/hallongrotta,https://cdn.tasteatlas.com//images/dishes/0f891f6997974c84bb114496ed66dccb.jpg?mw=660,Cookie,Hallongrotta,Sweden
https://www.tasteatlas.com/skomakarlada,https://cdn.tasteatlas.com//images/dishes/3f33765c932c4750bb45e55809d1b3cd.jpg?mw=660,Beef Dish,SkomakarlÃ¥da,Sweden
https://www.tasteatlas.com/gubbrora,https://cdn.tasteatlas.com//images/dishes/21b986eb7c3144e48e1f4460e4442106.jpg?mw=660,Appetizer,GubbrÃ¶ra,Sweden
https://www.tasteatlas.com/sillsalat,https://cdn.tasteatlas.com//images/dishes/e15e0fedddb54422b29a37bcd5bd2841.jpg?mw=660,Salad,Sillsalat,Sweden
https://www.tasteatlas.com/kalvsylta,https://cdn.tasteatlas.com//images/dishes/f1c3862a8b84421aa4d3f394b5de3f62.jpg?mw=660,Veal Dish,Kalvsylta,Sweden
https://www.tasteatlas.com/langkal,https://cdn.tasteatlas.com//images/dishes/7673d0de8b42474c9d5ffc767eefceca.jpg?mw=660,Vegetable Dish,LÃ¥ngkÃ¥l,Sweden
https://www.tasteatlas.com/flasklagg-med-rotmos,https://cdn.tasteatlas.com//images/dishes/5611eda415c04478a4fb1042ee81d213.jpg?mw=660,Pork Dish,FlÃ¤sklÃ¤gg med rotmos,Sweden
https://www.tasteatlas.com/blodplattar,https://cdn.tasteatlas.com//images/dishes/bc872282d08c4ebbac3a4b50e627630f.jpg?mw=660,Pancake,BlodplÃ¤ttar,Sweden
https://www.tasteatlas.com/flaskkorv,https://cdn.tasteatlas.com//images/dishes/33c992045f674dd3b71a8e2eacd147eb.jpg?mw=660,Sausage,FlÃ¤skkorv,Sweden
https://www.tasteatlas.com/fruktsoppa,https://cdn.tasteatlas.com//images/dishes/17ef60257dec426fbb27454fb3b29eb3.jpg?mw=660,Sweet Soup,Fruktsoppa,Sweden
https://www.tasteatlas.com/grisfotter,https://cdn.tasteatlas.com//images/dishes/06c34195f4d448228cda5855d2676c75.jpg?mw=660,Pork Dish,GrisfÃ¶tter,Sweden
https://www.tasteatlas.com/skansk-spettkaka,https://cdn.tasteatlas.com//Images/Dishes/37e060b4554f4f4e88b0f6281f31e3fc.jpg?mw=660,Cake,SkÃ¥nsk spettkaka,Sweden
https://www.tasteatlas.com/anglamat,https://cdn.tasteatlas.com//images/dishes/ad8c4f21d13c4aa6a07c53c6de50aa50.jpg?mw=660,Dessert,Ãnglamat,Sweden
https://www.tasteatlas.com/halv-special,https://cdn.tasteatlas.com//images/dishes/af374ac7293e4e7186a33ab7c0163d9a.jpg?mw=660,Hot Dog,Halv special,Sweden
https://www.tasteatlas.com/aggost,https://cdn.tasteatlas.com//images/dishes/eec97a6bc24c4b0490c930fe809c7d45.jpg?mw=660,Dessert,Ãggost,Sweden
https://www.tasteatlas.com/kroppkaka,https://cdn.tasteatlas.com//images/dishes/57c412e0cbaa4b32aef121c5f6910d13.jpg?mw=660,Dumplings,Kroppkaka,Sweden
https://www.tasteatlas.com/skansk-applekaka,https://cdn.tasteatlas.com//images/dishes/6d3dfcf400044237a3d6813f1eb7b1f9.jpg?mw=660,Dessert,SkÃ¥nsk Ã¤ppelkaka,Sweden
https://www.tasteatlas.com/bruna-bonor-och-flask,https://cdn.tasteatlas.com//images/dishes/2897ec3778c14723a98cbf66b6fa5c21.jpg?mw=660,Pork Dish,Bruna bÃ¶nor och flÃ¤sk,Sweden
https://www.tasteatlas.com/semmelwrap,https://cdn.tasteatlas.com//images/dishes/31be5eb96c1d420b86524aaea310d243.jpg?mw=660,Sweet Pastry,Semmelwrap,Sweden
https://www.tasteatlas.com/calskrove,https://cdn.tasteatlas.com//images/dishes/81f6c401230749ddabd189419e45e32c.jpg?mw=660,Pizza,Calskrove,Sweden
https://www.tasteatlas.com/mandelmusslor,https://cdn.tasteatlas.com//images/dishes/d694c39180e8427280f0401ac60bd27a.jpg?mw=660,Cookie,Mandelmusslor,Sweden
https://www.tasteatlas.com/mandelkubb,https://cdn.tasteatlas.com//images/dishes/08a119de57ea49e09c835b12a1059fd8.jpg?mw=660,Sweet Pastry,Mandelkubb,Sweden
https://www.tasteatlas.com/svartsoppa,https://cdn.tasteatlas.com//images/dishes/9871702298244b5397ce18a260dd62ee.jpg?mw=660,Offal Soup,Svartsoppa,Sweden
https://www.tasteatlas.com/budapestbakelse,https://cdn.tasteatlas.com//images/dishes/129ce6eece264fe491cd9e2178a3488c.jpg?mw=660,Sweet Pastry,Budapestbakelse,Sweden
https://www.tasteatlas.com/svamptoast,https://cdn.tasteatlas.com//images/dishes/f4de83bf1794449290c169e54f1314c8.jpg?mw=660,Sandwich,Svamptoast,Sweden
https://www.tasteatlas.com/napoleonbakelse,https://cdn.tasteatlas.com//images/dishes/cf25a0df20934da7895955cdeda84162.jpg?mw=660,Sweet Pastry,Napoleonbakelse,Sweden
https://www.tasteatlas.com/aggakaka,https://cdn.tasteatlas.com//images/dishes/82b429d33af147a690cf0975a94b4a18.jpg?mw=660,Egg Dish,Ãggakaka,Sweden
https://www.tasteatlas.com/kokt-kalv-i-dillsas,https://cdn.tasteatlas.com//images/dishes/6797a3e7107e4d80b2a947d4acbaa8a0.jpg?mw=660,Veal Dish,Kokt kalv i dillsÃ¥s,Sweden
https://www.tasteatlas.com/lerpottasill,https://cdn.tasteatlas.com//images/dishes/29c01c0b5f3f4f3ba6bc461b37ebfe61.jpg?mw=660,Casserole,Lerpottasill,Sweden
https://www.tasteatlas.com/appelflask,https://cdn.tasteatlas.com//images/dishes/9e10ac20db5d43779b11fc735328d6c2.jpg?mw=660,Pork Dish,ÃppelflÃ¤sk,Sweden
https://www.tasteatlas.com/brannesnuda,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-4.jpg,Stew,BrÃ¤nnesnuda,Sweden
https://www.tasteatlas.com/gahkku,https://cdn.tasteatlas.com//images/dishes/cd6b66dfee4c4efc971dd903cb9dfb99.jpg?mw=660,Flatbread,GÃ¡hkku,Sweden
https://www.tasteatlas.com/glasmastarsill,https://cdn.tasteatlas.com//images/dishes/6b12e4a6c70c4ec7ab734689ec9660af.jpg?mw=660,Pickling,GlasmÃ¤starsill,Sweden
https://www.tasteatlas.com/mjukkaka,https://cdn.tasteatlas.com//images/dishes/1903eb5f5c94420fbc7a19b2e9bd9a27.jpg?mw=660,Flatbread,Mjukkaka,Sweden
https://www.tasteatlas.com/kardemommeboller,https://cdn.tasteatlas.com//images/dishes/3696ab8289f34047a5c8a36995436959.jpg?mw=660,Sweet Bread,Kardemommeboller,Sweden
https://www.tasteatlas.com/paltbrod,https://www.tasteatlas.com/content/layout/images/thumbnail-no-photo-3.jpg,Flatbread,PaltbrÃ¶d,Sweden
https://www.tasteatlas.com/gotlandsk-saffranspannkaka,https://cdn.tasteatlas.com//images/dishes/eff9f08519f74f52801385440874e7f2.jpg?mw=660,Pudding,GÃ¶tlandsk saffranspannkaka,Sweden
https://www.tasteatlas.com/smorgaskaviar,https://cdn.tasteatlas.com//images/dishes/492287b41f7e4fde913ceb0d0e315bee.jpg?mw=660,Spread,SmÃ¶rgÃ¥skaviar,Sweden
https://www.tasteatlas.com/fatost,https://cdn.tasteatlas.com//images/dishes/e4b365b5115d42ef9f342404381e546b.jpg?mw=660,Dessert,Fatost,Sweden
https://www.tasteatlas.com/gustaf-adolfsbakelse,https://cdn.tasteatlas.com//images/dishes/5917295514e545a28edef488702bcf07.jpg?mw=660,Sweet Pastry,Gustaf Adolfsbakelse,Sweden
https://www.tasteatlas.com/klappgrot,https://cdn.tasteatlas.com//images/dishes/85ea96de8e5c4b48a8f307348d6baab4.jpg?mw=660,Porridge,KlappgrÃ¶t,Sweden
https://www.tasteatlas.com/upplandskubb,https://cdn.tasteatlas.com//images/dishes/4991d456f2344c6897a11fe795111aae.jpg?mw=660,Bread,Upplandskubb,Sweden
https://www.tasteatlas.com/fondue,https://cdn.tasteatlas.com//Images/Dishes/79b9b4bc2e8140659f854da1dced600c.jpg?mw=660,Dipping Sauce,Fondue,Switzerland
https://www.tasteatlas.com/meringue,https://cdn.tasteatlas.com//Images/Dishes/067b25afb8124d089b73c9e595a7ad62.jpg?mw=660,Dessert,Meringue,Switzerland
https://www.tasteatlas.com/cordon-bleu,https://cdn.tasteatlas.com//images/dishes/ed4e3c89a6e541a2acd6a61be25247df.jpg?mw=660,Meat Dish,Cordon Bleu,Switzerland
https://www.tasteatlas.com/raclette,https://cdn.tasteatlas.com//images/dishes/121615a703904269914afa48cfcf5091.jpg?mw=660,Cheese Dish,Raclette,Switzerland
https://www.tasteatlas.com/zopf,https://cdn.tasteatlas.com//Images/Dishes/4645991de7a84959a267a02a3371da4c.jpg?mw=660,Bread,Zopf,Switzerland
https://www.tasteatlas.com/rosti,https://cdn.tasteatlas.com//Images/Dishes/da785950e41847d29aecbff22642576e.jpg?mw=660,Side Dish,RÃ¶sti,Switzerland
https://www.tasteatlas.com/fondue-bourguignonne,https://cdn.tasteatlas.com//images/dishes/e8918e3ffe544c4981b428a95793328a.jpg?mw=660,Meat Dish,Fondue Bourguignonne,Switzerland
https://www.tasteatlas.com/swiss-meringue,https://cdn.tasteatlas.com//Images/Dishes/9c943ed1b82549d1af78a42b2c7dcc14.jpg?mw=660,Dessert,Swiss Meringue,Switzerland
https://www.tasteatlas.com/cervelat,https://cdn.tasteatlas.com//images/dishes/481804fa7e81410393b2f7a97c828388.jpg?mw=660,Sausage,Cervelat,Switzerland
https://www.tasteatlas.com/saffron-risotto,https://cdn.tasteatlas.com//images/dishes/f1437f00e4284e6d8760895d4b7e4555.jpg?mw=660,Rice Dish,Saffron Risotto,Switzerland
https://www.tasteatlas.com/basler-lackerli,https://cdn.tasteatlas.com//images/dishes/d749762c667c46538866daf31b2bef93.jpg?mw=660,Cookie,Basler LÃ¤ckerli,Switzerland
https://www.tasteatlas.com/zurcher-geschnetzeltes,https://cdn.tasteatlas.com//images/dishes/cd5fe399614943baaba8935e24521b09.jpg?mw=660,Veal Dish,ZÃ¼rcher Geschnetzeltes,Switzerland
https://www.tasteatlas.com/wahe,https://cdn.tasteatlas.com//images/dishes/9aea1748fbe6463ca891c993e1a90309.jpg?mw=660,Tart,WÃ¤he,Switzerland
https://www.tasteatlas.com/capuns,https://cdn.tasteatlas.com//images/dishes/d529ce542e9643eb8235b1b3752138aa.jpg?mw=660,Meat Dish,Capuns,Switzerland
https://www.tasteatlas.com/papet-vaudois,https://cdn.tasteatlas.com//images/dishes/3b38a02773e0475aa5e36b5b5177e999.jpg?mw=660,Vegetable Dish,Papet Vaudois,Switzerland
https://www.tasteatlas.com/carac,https://cdn.tasteatlas.com//images/dishes/f819d4a384b14794beb30e3c45795edb.jpg?mw=660,Sweet Pastry,Carac,Switzerland
https://www.tasteatlas.com/hefekranz,https://cdn.tasteatlas.com//images/dishes/4ee1dc97eaf240c2a209fb79563b0f99.jpg?mw=660,Sweet Bread,Hefekranz,Switzerland
https://www.tasteatlas.com/birnbrot,https://cdn.tasteatlas.com//images/dishes/f4892e839ac44e588ee31e1d5b022308.jpg?mw=660,Sweet Pastry,Birnbrot,Switzerland
https://www.tasteatlas.com/alplermagronen,https://cdn.tasteatlas.com//images/dishes/8c9c5f78e85943e897f2d4ff41406507.jpg?mw=660,Pasta,Ãlplermagronen,Switzerland
https://www.tasteatlas.com/riz-casimir,https://cdn.tasteatlas.com//images/dishes/6ee0ab6c621341098b1b175a5a173d35.jpg?mw=660,Rice Dish,Riz Casimir,Switzerland
https://www.tasteatlas.com/bundner-gerstensuppe,https://cdn.tasteatlas.com//images/dishes/ed8fc5d6350343edbefb1780a4bb31ac.jpg?mw=660,Soup,BÃ¼ndner Gerstensuppe,Switzerland
https://www.tasteatlas.com/tomato-fondue,https://cdn.tasteatlas.com//images/dishes/f23552ed43674f6f9de22588d8c9ae36.jpg?mw=660,Dipping Sauce,Tomato Fondue,Switzerland
https://www.tasteatlas.com/berner-platte,https://cdn.tasteatlas.com//images/dishes/b82aa03dcfe548bc8b9823b8ba9cedc7.jpg?mw=660,Meat Dish,Berner Platte,Switzerland
https://www.tasteatlas.com/schublig,https://cdn.tasteatlas.com//images/dishes/d5276fb2aa844981a3ade5b7577cabfc.jpg?mw=660,Sausage,SchÃ¼blig,Switzerland
https://www.tasteatlas.com/zuger-kirschtorte,https://cdn.tasteatlas.com//images/dishes/63de1d852c4d41f39c3d185ed27bcfa2.jpg?mw=660,Cake,Zuger Kirschtorte,Switzerland
https://www.tasteatlas.com/bundner-nusstorte,https://cdn.tasteatlas.com//images/dishes/e30eb8ebace641ea96875c7a0635fe5e.jpg?mw=660,Tart,BÃ¼ndner Nusstorte,Switzerland
